"_id","_labels","fga","fgm","game_code","label","player","player_code","punt","punt_long","punt_yds","punt_yds_per_punt","team","xpa","xpm","year","_start","_end","_type"
"269422",":stat_player_game_kick","","","200210200det","200210200det_4","John Jett","J/JettJo21","5","53","217","43.4","DET","","","2002",,,
"269435",":stat_player_game_kick","","","200210130tam","200210130tam_1","Chris Gardocki","G/GardCh20","9","59","422","46.9","CLE","","","2002",,,
"269437",":stat_player_game_kick","1","1","200210130tam","200210130tam_2","Phil Dawson","D/dawsophi01","0","","0","","CLE","","","2002",,,
"269441",":stat_player_game_kick","3","1","200210130tam","200210130tam_3","Martin Gramatica","G/gramamar01","0","","0","","TAM","2","2","2002",,,
"269443",":stat_player_game_kick","","","200210130tam","200210130tam_4","Tom Tupa","T/TupaTo20","4","50","165","41.3","TAM","","","2002",,,
"269444",":stat_player_game_kick","1","1","200209220den","200209220den_1","Mike Hollis","H/hollimik01","0","","0","","BUF","2","2","2002",,,
"269447",":stat_player_game_kick","","","200209220den","200209220den_2","Brian Moorman","M/MoorBr24","7","70","340","48.6","BUF","","","2002",,,
"269450",":stat_player_game_kick","1","","200209220den","200209220den_3","Jason Elam","E/elamxjas01","0","","0","","DEN","4","4","2002",,,
"269454",":stat_player_game_kick","","","200209220den","200209220den_4","Tom Rouen","R/rouentom01","6","53","259","43.2","DEN","","","2002",,,
"269455",":stat_player_game_kick","","","200210200crd","200210200crd_1","Micah Knorr","K/knorrmic01","7","48","274","39.1","DAL","","","2002",,,
"269460",":stat_player_game_kick","1","","200210200crd","200210200crd_2","Billy Cundiff","C/cundibil01","0","","0","","DAL","","","2002",,,
"269463",":stat_player_game_kick","","","200210200crd","200210200crd_3","Scott Player","P/PlaySc20","7","48","291","41.6","ARI","","","2002",,,
"269465",":stat_player_game_kick","6","3","200210200crd","200210200crd_4","Bill Gramatica","G/gramabil01","0","","0","","ARI","","","2002",,,
"269478",":stat_player_game_kick","","","200210060clt","200210060clt_1","Neil Rackers","R/rackenei01","0","","0","","CIN","3","3","2002",,,
"269479",":stat_player_game_kick","1","1","200211030atl","200211030atl_1","Matt Stover","S/stovemat01","0","","0","","BAL","2","2","2002",,,
"269480",":stat_player_game_kick","","","200210060clt","200210060clt_2","Nick Harris","H/HarrNi20","5","48","222","44.4","CIN","","","2002",,,
"269481",":stat_player_game_kick","","","200211030atl","200211030atl_2","Dave Zastudil","Z/ZastDa20","5","52","206","41.2","BAL","","","2002",,,
"269482",":stat_player_game_kick","","","200210060clt","200210060clt_3","Mike Vanderjagt","V/vandemik01","0","","0","","IND","4","4","2002",,,
"269483",":stat_player_game_kick","2","2","200211030atl","200211030atl_3","Jay Feely","F/feelyjay01","0","","0","","ATL","2","2","2002",,,
"269484",":stat_player_game_kick","","","200211030atl","200211030atl_4","Chris Mohr","M/MohrCh20","5","45","188","37.6","ATL","","","2002",,,
"269485",":stat_player_game_kick","","","200210060clt","200210060clt_4","Hunter Smith","S/SmitHu21","7","56","324","46.3","IND","","","2002",,,
"269490",":stat_player_game_kick","1","1","200210130nyg","200210130nyg_1","Jay Feely","F/feelyjay01","0","","0","","ATL","2","2","2002",,,
"269492",":stat_player_game_kick","","","200210130nyg","200210130nyg_2","Chris Mohr","M/MohrCh20","4","45","158","39.5","ATL","","","2002",,,
"269496",":stat_player_game_kick","1","1","200210130nyg","200210130nyg_3","Matt Bryant","B/bryanmat01","0","","0","","NYG","1","1","2002",,,
"269498",":stat_player_game_kick","2","2","200210130clt","200210130clt_1","Matt Stover","S/stovemat01","0","","0","","BAL","2","2","2002",,,
"269499",":stat_player_game_kick","","","200210130nyg","200210130nyg_4","Matt Allen","A/AlleMa20","2","40","72","36.0","NYG","","","2002",,,
"269502",":stat_player_game_kick","","","200210130clt","200210130clt_2","Dave Zastudil","Z/ZastDa20","6","46","236","39.3","BAL","","","2002",,,
"269505",":stat_player_game_kick","5","5","200210130clt","200210130clt_3","Mike Vanderjagt","V/vandemik01","0","","0","","IND","1","1","2002",,,
"269507",":stat_player_game_kick","","","200210130clt","200210130clt_4","Hunter Smith","S/SmitHu21","6","69","310","51.7","IND","","","2002",,,
"269854",":stat_player_game_kick","3","3","200210200kan","200210200kan_1","Jason Elam","E/elamxjas01","0","","0","","DEN","4","4","2002",,,
"269859",":stat_player_game_kick","","","200210200kan","200210200kan_2","Tom Rouen","R/rouentom01","4","47","166","41.5","DEN","","","2002",,,
"269862",":stat_player_game_kick","3","2","200210200kan","200210200kan_3","Morten Andersen","A/andermor01","0","","0","","KAN","4","4","2002",,,
"269865",":stat_player_game_kick","","","200210200kan","200210200kan_4","Dan Stryzinski","S/StryDa20","4","44","150","37.5","KAN","","","2002",,,
"269873",":stat_player_game_kick","1","1","200211030htx","200211030htx_1","Neil Rackers","R/rackenei01","0","","0","","CIN","5","5","2002",,,
"269878",":stat_player_game_kick","","","200211030htx","200211030htx_2","Nick Harris","H/HarrNi20","3","47","130","43.3","CIN","","","2002",,,
"269881",":stat_player_game_kick","","","200211030htx","200211030htx_3","Chad Stanley","S/StanCh20","4","55","185","46.3","HOU","","","2002",,,
"269883",":stat_player_game_kick","3","1","200211030htx","200211030htx_4","Kris Brown","B/brownkri01","0","","0","","HOU","","","2002",,,
"269903",":stat_player_game_kick","3","3","200210200mia","200210200mia_1","Mike Hollis","H/hollimik01","0","","0","","BUF","2","2","2002",,,
"269906",":stat_player_game_kick","","","200210200mia","200210200mia_2","Brian Moorman","M/MoorBr24","6","62","305","50.8","BUF","","","2002",,,
"269908",":stat_player_game_kick","1","1","200210200mia","200210200mia_3","Olindo Mare","M/marexoli01","0","","0","","MIA","1","1","2002",,,
"269910",":stat_player_game_kick","","","200210200mia","200210200mia_4","Mark Royals","R/RoyaMa20","4","54","182","45.5","MIA","","","2002",,,
"269937",":stat_player_game_kick","3","1","200210270nwe","200210270nwe_1","Jason Elam","E/elamxjas01","0","","0","","DEN","3","3","2002",,,
"269940",":stat_player_game_kick","","","200210270nwe","200210270nwe_2","Tom Rouen","R/rouentom01","2","46","72","36.0","DEN","","","2002",,,
"269943",":stat_player_game_kick","1","1","200210270nwe","200210270nwe_3","Adam Vinatieri","V/vinatada01","0","","0","","NWE","1","1","2002",,,
"269944",":stat_player_game_kick","","","200210270nwe","200210270nwe_4","Ken Walter","W/WaltKe20","8","47","310","38.8","NWE","","","2002",,,
"269945",":stat_player_game_kick","3","3","200210270nor","200210270nor_1","Jay Feely","F/feelyjay01","0","","0","","ATL","4","4","2002",,,
"269947",":stat_player_game_kick","","","200210270nor","200210270nor_2","Chris Mohr","M/MohrCh20","2","47","84","42.0","ATL","","","2002",,,
"269948",":stat_player_game_kick","2","2","200210270nor","200210270nor_3","John Carney","C/carnejoh01","0","","0","","NOR","3","3","2002",,,
"269953",":stat_player_game_kick","","","200210270nor","200210270nor_4","Toby Gowin","G/gowintob01","1","44","44","44.0","NOR","","","2002",,,
"269962",":stat_player_game_kick","","","200210200atl","200210200atl_1","Todd Sauerbrun","S/SaueTo20","6","58","279","46.5","CAR","","","2002",,,
"269964",":stat_player_game_kick","3","3","200210200atl","200210200atl_2","Jay Feely","F/feelyjay01","0","","0","","ATL","3","3","2002",,,
"269965",":stat_player_game_kick","","","200210200atl","200210200atl_3","Chris Mohr","M/MohrCh20","2","54","99","49.5","ATL","","","2002",,,
"269972",":stat_player_game_kick","3","3","200210270nyj","200210270nyj_1","Phil Dawson","D/dawsophi01","0","","0","","CLE","1","1","2002",,,
"269973",":stat_player_game_kick","","","200210270nyj","200210270nyj_2","Chris Gardocki","G/GardCh20","6","49","252","42.0","CLE","","","2002",,,
"269974",":stat_player_game_kick","1","","200210270nyj","200210270nyj_3","John Hall","H/hallxjoh01","0","","0","","NYJ","3","3","2002",,,
"269975",":stat_player_game_kick","","","200210270nyj","200210270nyj_4","Matt Turk","T/TurkMa20","4","50","159","39.8","NYJ","","","2002",,,
"269988",":stat_player_game_kick","","","200210270sfo","200210270sfo_1","Bill Gramatica","G/gramabil01","0","","0","","ARI","4","4","2002",,,
"269989",":stat_player_game_kick","","","200210270sfo","200210270sfo_2","Scott Player","P/PlaySc20","2","43","75","37.5","ARI","","","2002",,,
"269991",":stat_player_game_kick","1","1","200210270sfo","200210270sfo_3","Jose Cortez","C/cortejos01","0","","0","","SFO","5","5","2002",,,
"269993",":stat_player_game_kick","1","1","200210130htx","200210130htx_1","Mike Hollis","H/hollimik01","0","","0","","BUF","4","4","2002",,,
"269994",":stat_player_game_kick","","","200210270sfo","200210270sfo_4","Jason Baker","B/BakeJa20","4","47","155","38.8","SFO","","","2002",,,
"269995",":stat_player_game_kick","","","200210130htx","200210130htx_2","Brian Moorman","M/MoorBr24","4","61","180","45.0","BUF","","","2002",,,
"269997",":stat_player_game_kick","1","1","200210130htx","200210130htx_3","Kris Brown","B/brownkri01","0","","0","","HOU","3","3","2002",,,
"269999",":stat_player_game_kick","","","200210130htx","200210130htx_4","Chad Stanley","S/StanCh20","5","53","233","46.6","HOU","","","2002",,,
"270006",":stat_player_game_kick","","","200211170mia","200211170mia_1","Matt Stover","S/stovemat01","0","","0","","BAL","1","1","2002",,,
"270007",":stat_player_game_kick","","","200211170mia","200211170mia_2","Dave Zastudil","Z/ZastDa20","9","60","411","45.7","BAL","","","2002",,,
"270008",":stat_player_game_kick","2","2","200211170mia","200211170mia_3","Olindo Mare","M/marexoli01","0","","0","","MIA","2","2","2002",,,
"270009",":stat_player_game_kick","","","200211170mia","200211170mia_4","Mark Royals","R/RoyaMa20","7","48","301","43.0","MIA","","","2002",,,
"270345",":stat_player_game_kick","3","3","200211170kan","200211170kan_1","Mike Hollis","H/hollimik01","0","","0","","BUF","1","1","2002",,,
"270347",":stat_player_game_kick","","","200211170kan","200211170kan_2","Brian Moorman","M/MoorBr24","3","46","126","42.0","BUF","","","2002",,,
"270350",":stat_player_game_kick","2","1","200211170kan","200211170kan_3","Morten Andersen","A/andermor01","0","","0","","KAN","2","2","2002",,,
"270353",":stat_player_game_kick","","","200211170kan","200211170kan_4","Dan Stryzinski","S/StryDa20","2","43","70","35.0","KAN","","","2002",,,
"270384",":stat_player_game_kick","","","200211170clt","200211170clt_1","Filip Filipovic","F/FiliFi20","7","53","267","38.1","DAL","","","2002",,,
"270386",":stat_player_game_kick","2","1","200211170clt","200211170clt_2","Billy Cundiff","C/cundibil01","0","","0","","DAL","","","2002",,,
"270388",":stat_player_game_kick","2","2","200211100rav","200211100rav_1","Neil Rackers","R/rackenei01","0","","0","","CIN","3","3","2002",,,
"270389",":stat_player_game_kick","4","2","200211170clt","200211170clt_3","Mike Vanderjagt","V/vandemik01","0","","0","","IND","2","2","2002",,,
"270392",":stat_player_game_kick","","","200211100rav","200211100rav_2","Nick Harris","H/HarrNi20","4","56","200","50.0","CIN","","","2002",,,
"270393",":stat_player_game_kick","","","200211170clt","200211170clt_4","Hunter Smith","S/SmitHu21","3","42","107","35.7","IND","","","2002",,,
"270396",":stat_player_game_kick","1","1","200211100rav","200211100rav_3","Matt Stover","S/stovemat01","0","","0","","BAL","5","5","2002",,,
"270398",":stat_player_game_kick","","","200211100rav","200211100rav_4","Dave Zastudil","Z/ZastDa20","4","49","168","42.0","BAL","","","2002",,,
"270415",":stat_player_game_kick","","","200211240pit","200211240pit_1","Neil Rackers","R/rackenei01","1","19","19","19.0","CIN","3","3","2002",,,
"270416",":stat_player_game_kick","","","200211240pit","200211240pit_2","Nick Harris","H/HarrNi20","4","54","179","44.8","CIN","","","2002",,,
"270417",":stat_player_game_kick","4","3","200211240pit","200211240pit_3","Jeff Reed","R/reedxjef01","0","","0","","PIT","3","2","2002",,,
"270419",":stat_player_game_kick","","","200211240pit","200211240pit_4","Josh Miller","M/MillJo25","3","50","125","41.7","PIT","","","2002",,,
"270426",":stat_player_game_kick","2","1","200211170tam","200211170tam_1","Shayne Graham","G/grahasha01","0","","0","","CAR","1","1","2002",,,
"270430",":stat_player_game_kick","","","200211170tam","200211170tam_2","Todd Sauerbrun","S/SaueTo20","5","46","205","41.0","CAR","","","2002",,,
"270432",":stat_player_game_kick","","","200211030det","200211030det_1","Billy Cundiff","C/cundibil01","0","","0","","DAL","1","1","2002",,,
"270434",":stat_player_game_kick","3","3","200211170tam","200211170tam_3","Martin Gramatica","G/gramamar01","0","","0","","TAM","2","2","2002",,,
"270435",":stat_player_game_kick","","","200211030det","200211030det_2","Filip Filipovic","F/FiliFi20","10","55","414","41.4","DAL","","","2002",,,
"270436",":stat_player_game_kick","","","200211170tam","200211170tam_4","Tom Tupa","T/TupaTo20","5","44","180","36.0","TAM","","","2002",,,
"270437",":stat_player_game_kick","","","200211030det","200211030det_3","John Jett","J/JettJo21","9","55","415","46.1","DET","","","2002",,,
"270439",":stat_player_game_kick","3","3","200211030det","200211030det_4","Jason Hanson","H/hansojas01","0","","0","","DET","","","2002",,,
"270450",":stat_player_game_kick","3","3","200211180ram","200211180ram_1","Paul Edinger","E/edingpau01","0","","0","","CHI","1","1","2002",,,
"270451",":stat_player_game_kick","","","200211180ram","200211180ram_2","Brad Maynard","M/MaynBr20","6","47","256","42.7","CHI","","","2002",,,
"270456",":stat_player_game_kick","","","200211180ram","200211180ram_3","Jeff Wilkins","W/wilkijef01","0","","0","","STL","3","3","2002",,,
"270458",":stat_player_game_kick","","","200211180ram","200211180ram_4","Mitch Berger","B/BergMi20","6","54","267","44.5","STL","","","2002",,,
"270466",":stat_player_game_kick","2","1","200211170sea","200211170sea_1","Jason Elam","E/elamxjas01","0","","0","","DEN","4","4","2002",,,
"270467",":stat_player_game_kick","","","200211170sea","200211170sea_2","Micah Knorr","K/knorrmic01","3","46","107","35.7","DEN","","","2002",,,
"270468",":stat_player_game_kick","","","200211170sea","200211170sea_3","Jeff Feagles","F/FeagJe20","4","47","168","42.0","SEA","","","2002",,,
"270469",":stat_player_game_kick","3","3","200211170sea","200211170sea_4","Rian Lindell","L/linderia01","0","","0","","SEA","","","2002",,,
"270473",":stat_player_game_kick","","","200211170phi","200211170phi_1","Bill Gramatica","G/gramabil01","0","","0","","ARI","2","2","2002",,,
"270475",":stat_player_game_kick","","","200211170phi","200211170phi_2","Scott Player","P/PlaySc20","5","44","188","37.6","ARI","","","2002",,,
"270477",":stat_player_game_kick","1","1","200211170phi","200211170phi_3","David Akers","A/akersdav01","0","","0","","PHI","5","5","2002",,,
"270479",":stat_player_game_kick","","","200211170phi","200211170phi_4","Sean Landeta","L/LandSe20","2","39","75","37.5","PHI","","","2002",,,
"270493",":stat_player_game_kick","3","2","200211100pit","200211100pit_1","Jay Feely","F/feelyjay01","0","","0","","ATL","4","4","2002",,,
"270494",":stat_player_game_kick","","","200211100pit","200211100pit_2","Chris Mohr","M/MohrCh20","7","52","318","45.4","ATL","","","2002",,,
"270495",":stat_player_game_kick","4","2","200211100pit","200211100pit_3","Todd Peterson","P/petertod01","0","","0","","PIT","3","2","2002",,,
"270496",":stat_player_game_kick","","","200211100pit","200211100pit_4","Josh Miller","M/MillJo25","5","57","221","44.2","PIT","","","2002",,,
"270869",":stat_player_game_kick","1","1","200212080nwe","200212080nwe_1","Mike Hollis","H/hollimik01","0","","0","","BUF","2","2","2002",,,
