"_id","_labels","fga","fgm","game_code","label","player","player_code","punt","punt_long","punt_yds","punt_yds_per_punt","team","xpa","xpm","year","_start","_end","_type"
"164055",":stat_player_game_kick","2","2","200910180pit","200910180pit_3","Jeff Reed","R/reedxjef01","0","","0","","PIT","3","3","2009",,,
"164058",":stat_player_game_kick","1","","200910180tam","200910180tam_3","Shane Andrus","A/AndrSh00","0","","0","","TAM","3","3","2009",,,
"164061",":stat_player_game_kick","","","200910180pit","200910180pit_4","Daniel Sepulveda","S/SepuDa20","2","50","91","45.5","PIT","","","2009",,,
"164062",":stat_player_game_kick","","","200910180tam","200910180tam_4","Dirk Johnson","J/JohnDi20","4","46","163","40.8","TAM","","","2009",,,
"164067",":stat_player_game_kick","4","2","200911020nor","200911020nor_1","Jason Elam","E/elamxjas01","0","","0","","ATL","3","3","2009",,,
"164071",":stat_player_game_kick","","","200911020nor","200911020nor_2","Michael Koenen","K/koenemic01","3","49","116","38.7","ATL","","","2009",,,
"164075",":stat_player_game_kick","1","","200911020nor","200911020nor_3","John Carney","C/carnejoh01","0","","0","","NOR","5","5","2009",,,
"164078",":stat_player_game_kick","","","200910180atl","200910180atl_1","Robbie Gould","G/gouldrob01","0","","0","","CHI","2","2","2009",,,
"164083",":stat_player_game_kick","","","200911020nor","200911020nor_4","Thomas Morstead","M/MorsTh00","2","47","89","44.5","NOR","","","2009",,,
"164084",":stat_player_game_kick","","","200910180atl","200910180atl_2","Brad Maynard","M/MaynBr20","4","46","151","37.8","CHI","","","2009",,,
"164088",":stat_player_game_kick","","","200910180atl","200910180atl_3","Jason Elam","E/elamxjas01","0","","0","","ATL","3","3","2009",,,
"164090",":stat_player_game_kick","","","200910180atl","200910180atl_4","Michael Koenen","K/koenemic01","5","61","237","47.4","ATL","","","2009",,,
"164118",":stat_player_game_kick","1","1","200910250nyg","200910250nyg_1","Neil Rackers","R/rackenei01","0","","0","","ARI","3","3","2009",,,
"164120",":stat_player_game_kick","","","200910250nyg","200910250nyg_2","Ben Graham","G/GrahBe20","8","52","354","44.3","ARI","","","2009",,,
"164122",":stat_player_game_kick","1","1","200910250nyg","200910250nyg_3","Lawrence Tynes","T/tyneslaw01","0","","0","","NYG","2","2","2009",,,
"164124",":stat_player_game_kick","2","2","200911080phi","200911080phi_1","Nick Folk","F/FolkNi20","0","","0","","DAL","2","2","2009",,,
"164126",":stat_player_game_kick","","","200910250nyg","200910250nyg_4","Jeff Feagles","F/FeagJe20","7","44","241","34.4","NYG","","","2009",,,
"164127",":stat_player_game_kick","","","200911080phi","200911080phi_2","Mat McBriar","M/McBrMa20","5","57","219","43.8","DAL","","","2009",,,
"164129",":stat_player_game_kick","3","3","200911080phi","200911080phi_3","David Akers","A/akersdav01","0","","0","","PHI","1","1","2009",,,
"164133",":stat_player_game_kick","","","200911080phi","200911080phi_4","Saverio Rocca","R/RoccSa20","3","48","133","44.3","PHI","","","2009",,,
"164147",":stat_player_game_kick","","","200910110buf","200910110buf_1","Dave Zastudil","Z/ZastDa20","9","57","386","42.9","CLE","","","2009",,,
"164149",":stat_player_game_kick","2","2","200910110buf","200910110buf_2","Billy Cundiff","C/cundibil01","0","","0","","CLE","","","2009",,,
"164150",":stat_player_game_kick","","","200910110buf","200910110buf_3","Brian Moorman","M/MoorBr24","7","66","364","52.0","BUF","","","2009",,,
"164152",":stat_player_game_kick","1","1","200910110buf","200910110buf_4","Rian Lindell","L/linderia01","0","","0","","BUF","","","2009",,,
"164157",":stat_player_game_kick","2","1","200910040cle","200910040cle_1","Shayne Graham","G/grahasha01","0","","0","","CIN","3","2","2009",,,
"164158",":stat_player_game_kick","","","200910040cle","200910040cle_2","Kevin Huber","H/HubeKe20","9","57","406","45.1","CIN","","","2009",,,
"164161",":stat_player_game_kick","2","2","200910040cle","200910040cle_3","Billy Cundiff","C/cundibil01","0","","0","","CLE","2","2","2009",,,
"164162",":stat_player_game_kick","2","1","200910180min","200910180min_1","Stephen Hauschka","H/HausSt00","0","","0","","BAL","4","4","2009",,,
"164163",":stat_player_game_kick","","","200910040cle","200910040cle_4","Dave Zastudil","Z/ZastDa20","9","58","393","43.7","CLE","","","2009",,,
"164164",":stat_player_game_kick","","","200910180min","200910180min_2","Sam Koch","K/KochSa20","7","54","342","48.9","BAL","","","2009",,,
"164166",":stat_player_game_kick","4","4","200910180min","200910180min_3","Ryan Longwell","L/longwrya01","0","","0","","MIN","3","3","2009",,,
"164169",":stat_player_game_kick","","","200910180min","200910180min_4","Chris Kluwe","K/KluwCh20","5","52","227","45.4","MIN","","","2009",,,
"164181",":stat_player_game_kick","2","2","200910180sea","200910180sea_1","Neil Rackers","R/rackenei01","0","","0","","ARI","3","3","2009",,,
"164182",":stat_player_game_kick","","","200910180sea","200910180sea_2","Ben Graham","G/GrahBe20","6","54","255","42.5","ARI","","","2009",,,
"164183",":stat_player_game_kick","","","200910180sea","200910180sea_3","Jon Ryan","R/RyanJo21","8","62","380","47.5","SEA","","","2009",,,
"164184",":stat_player_game_kick","1","1","200910180sea","200910180sea_4","Olindo Mare","M/marexoli01","0","","0","","SEA","","","2009",,,
"164701",":stat_player_game_kick","3","2","200911150car","200911150car_1","Jason Elam","E/elamxjas01","0","","0","","ATL","1","1","2009",,,
"164705",":stat_player_game_kick","","","200911150car","200911150car_2","Michael Koenen","K/koenemic01","2","70","109","54.5","ATL","","","2009",,,
"164711",":stat_player_game_kick","1","","200911150car","200911150car_3","John Kasay","K/kasayjoh01","0","","0","","CAR","4","4","2009",,,
"164713",":stat_player_game_kick","","","200911150car","200911150car_4","Jason Baker","B/BakeJa20","4","53","177","44.3","CAR","","","2009",,,
"164757",":stat_player_game_kick","","","200911010rav","200911010rav_1","Matt Prater","P/PratMa20","0","","0","","DEN","1","1","2009",,,
"164758",":stat_player_game_kick","","","200911010rav","200911010rav_2","Mitch Berger","B/BergMi20","8","53","307","38.4","DEN","","","2009",,,
"164762",":stat_player_game_kick","3","3","200911010rav","200911010rav_3","Stephen Hauschka","H/HausSt00","0","","0","","BAL","3","3","2009",,,
"164764",":stat_player_game_kick","2","1","200910110rav","200910110rav_1","Shayne Graham","G/grahasha01","0","","0","","CIN","2","2","2009",,,
"164766",":stat_player_game_kick","","","200911010rav","200911010rav_4","Sam Koch","K/KochSa20","4","51","177","44.3","BAL","","","2009",,,
"164767",":stat_player_game_kick","","","200910110rav","200910110rav_2","Kevin Huber","H/HubeKe20","4","50","160","40.0","CIN","","","2009",,,
"164771",":stat_player_game_kick","","","200910110rav","200910110rav_3","Stephen Hauschka","H/HausSt00","0","","0","","BAL","2","2","2009",,,
"164774",":stat_player_game_kick","","","200910110rav","200910110rav_4","Sam Koch","K/KochSa20","6","60","272","45.3","BAL","","","2009",,,
"164792",":stat_player_game_kick","1","1","200910250cin","200910250cin_1","Robbie Gould","G/gouldrob01","0","","0","","CHI","1","1","2009",,,
"164795",":stat_player_game_kick","","","200910250cin","200910250cin_2","Brad Maynard","M/MaynBr20","3","45","117","39.0","CHI","","","2009",,,
"164797",":stat_player_game_kick","4","3","200910180nyj","200910180nyj_1","Rian Lindell","L/linderia01","0","","0","","BUF","1","1","2009",,,
"164798",":stat_player_game_kick","1","1","200910250cin","200910250cin_3","Shayne Graham","G/grahasha01","0","","0","","CIN","6","6","2009",,,
"164799",":stat_player_game_kick","","","200910180nyj","200910180nyj_2","Brian Moorman","M/MoorBr24","8","51","334","41.8","BUF","","","2009",,,
"164801",":stat_player_game_kick","","","200910250cin","200910250cin_4","Kevin Huber","H/HubeKe20","1","36","36","36.0","CIN","","","2009",,,
"164802",":stat_player_game_kick","3","2","200910180nyj","200910180nyj_3","Jay Feely","F/feelyjay01","0","","0","","NYJ","1","1","2009",,,
"164806",":stat_player_game_kick","","","200910180nyj","200910180nyj_4","Steve Weatherford","W/WeatSt20","5","49","216","43.2","NYJ","","","2009",,,
"164809",":stat_player_game_kick","3","2","200910190sdg","200910190sdg_1","Matt Prater","P/PratMa20","0","","0","","DEN","4","4","2009",,,
"164811",":stat_player_game_kick","","","200910190sdg","200910190sdg_2","Brett Kern","K/KernBr20","4","50","179","44.8","DEN","","","2009",,,
"164813",":stat_player_game_kick","4","3","200910190sdg","200910190sdg_3","Nate Kaeding","K/kaedinat01","0","","0","","SDG","2","2","2009",,,
"164814",":stat_player_game_kick","2","1","200911220nyg","200911220nyg_1","Jason Elam","E/elamxjas01","0","","0","","ATL","4","4","2009",,,
"164817",":stat_player_game_kick","","","200910190sdg","200910190sdg_4","Mike Scifres","S/ScifMi20","3","57","151","50.3","SDG","","","2009",,,
"164819",":stat_player_game_kick","2","2","200911010crd","200911010crd_1","John Kasay","K/kasayjoh01","0","","0","","CAR","4","4","2009",,,
"164821",":stat_player_game_kick","","","200911220nyg","200911220nyg_2","Michael Koenen","K/koenemic01","2","28","52","26.0","ATL","","","2009",,,
"164824",":stat_player_game_kick","","","200911010crd","200911010crd_2","Jason Baker","B/BakeJa20","6","57","282","47.0","CAR","","","2009",,,
"164825",":stat_player_game_kick","3","2","200911220nyg","200911220nyg_3","Lawrence Tynes","T/tyneslaw01","0","","0","","NYG","4","4","2009",,,
"164826",":stat_player_game_kick","1","","200911150gnb","200911150gnb_1","Nick Folk","F/FolkNi20","0","","0","","DAL","1","1","2009",,,
"164828",":stat_player_game_kick","","","200911010crd","200911010crd_3","Neil Rackers","R/rackenei01","0","","0","","ARI","3","3","2009",,,
"164829",":stat_player_game_kick","","","200911220nyg","200911220nyg_4","Jeff Feagles","F/FeagJe20","3","46","123","41.0","NYG","","","2009",,,
"164831",":stat_player_game_kick","","","200911150gnb","200911150gnb_2","Mat McBriar","M/McBrMa20","6","51","247","41.2","DAL","","","2009",,,
"164833",":stat_player_game_kick","","","200911010crd","200911010crd_4","Ben Graham","G/GrahBe20","4","62","210","52.5","ARI","","","2009",,,
"164834",":stat_player_game_kick","2","1","200911150gnb","200911150gnb_3","Mason Crosby","C/CrosMa20","0","","0","","GNB","2","2","2009",,,
"164837",":stat_player_game_kick","","","200911150gnb","200911150gnb_4","Jeremy Kapinos","K/KapiJe20","7","52","306","43.7","GNB","","","2009",,,
"164844",":stat_player_game_kick","2","2","200911080chi","200911080chi_1","Neil Rackers","R/rackenei01","0","","0","","ARI","5","5","2009",,,
"164847",":stat_player_game_kick","","","200911080chi","200911080chi_2","Ben Graham","G/GrahBe20","4","56","166","41.5","ARI","","","2009",,,
"164850",":stat_player_game_kick","1","","200911080chi","200911080chi_3","Robbie Gould","G/gouldrob01","0","","0","","CHI","3","3","2009",,,
"164851",":stat_player_game_kick","","","200911080chi","200911080chi_4","Brad Maynard","M/MaynBr20","4","52","161","40.3","CHI","","","2009",,,
"165415",":stat_player_game_kick","3","1","200912060nyg","200912060nyg_1","Nick Folk","F/FolkNi20","0","","0","","DAL","3","3","2009",,,
"165418",":stat_player_game_kick","","","200912060nyg","200912060nyg_2","Mat McBriar","M/McBrMa20","5","59","227","45.4","DAL","","","2009",,,
"165421",":stat_player_game_kick","1","1","200912060nyg","200912060nyg_3","Lawrence Tynes","T/tyneslaw01","0","","0","","NYG","4","4","2009",,,
"165423",":stat_player_game_kick","","","200911150pit","200911150pit_1","Kevin Huber","H/HubeKe20","4","50","166","41.5","CIN","","","2009",,,
"165425",":stat_player_game_kick","","","200912060nyg","200912060nyg_4","Jeff Feagles","F/FeagJe20","5","48","198","39.6","NYG","","","2009",,,
"165427",":stat_player_game_kick","5","4","200911150pit","200911150pit_2","Shayne Graham","G/grahasha01","0","","0","","CIN","","","2009",,,
"165432",":stat_player_game_kick","","","200911150pit","200911150pit_3","Daniel Sepulveda","S/SepuDa20","5","55","217","43.4","PIT","","","2009",,,
"165436",":stat_player_game_kick","2","2","200910250car","200910250car_1","Rian Lindell","L/linderia01","0","","0","","BUF","2","2","2009",,,
"165439",":stat_player_game_kick","4","4","200911150pit","200911150pit_4","Jeff Reed","R/reedxjef01","0","","0","","PIT","","","2009",,,
"165440",":stat_player_game_kick","","","200910250car","200910250car_2","Brian Moorman","M/MoorBr24","8","55","360","45.0","BUF","","","2009",,,
"165443",":stat_player_game_kick","2","","200910250car","200910250car_3","John Kasay","K/kasayjoh01","0","","0","","CAR","1","1","2009",,,
"165447",":stat_player_game_kick","","","200910250car","200910250car_4","Jason Baker","B/BakeJa20","6","49","251","41.8","CAR","","","2009",,,
"165449",":stat_player_game_kick","2","2","200911080nor","200911080nor_1","John Kasay","K/kasayjoh01","0","","0","","CAR","2","2","2009",,,
"165454",":stat_player_game_kick","","","200911080nor","200911080nor_2","Jason Baker","B/BakeJa20","3","44","112","37.3","CAR","","","2009",,,
"165458",":stat_player_game_kick","3","3","200911080nor","200911080nor_3","John Carney","C/carnejoh01","0","","0","","NOR","3","3","2009",,,
"165462",":stat_player_game_kick","","","200911080nor","200911080nor_4","Thomas Morstead","M/MorsTh00","3","48","116","38.7","NOR","","","2009",,,
"165464",":stat_player_game_kick","","","200911120sfo","200911120sfo_1","Brad Maynard","M/MaynBr20","4","63","176","44.0","CHI","","","2009",,,
"165469",":stat_player_game_kick","2","2","200911120sfo","200911120sfo_2","Robbie Gould","G/gouldrob01","0","","0","","CHI","","","2009",,,
"165472",":stat_player_game_kick","2","1","200911120sfo","200911120sfo_3","Joe Nedney","N/nednejoe01","0","","0","","SFO","1","1","2009",,,
"165474",":stat_player_game_kick","","","200911120sfo","200911120sfo_4","Andy Lee","L/LeexAn20","5","46","191","38.2","SFO","","","2009",,,
"165490",":stat_player_game_kick","1","","200911080cin","200911080cin_1","Stephen Hauschka","H/HausSt00","0","","0","","BAL","1","1","2009",,,
"165493",":stat_player_game_kick","","","200911080cin","200911080cin_2","Sam Koch","K/KochSa20","5","57","249","49.8","BAL","","","2009",,,
"165495",":stat_player_game_kick","1","1","200911080cin","200911080cin_3","Shayne Graham","G/grahasha01","0","","0","","CIN","2","2","2009",,,
"165497",":stat_player_game_kick","","","200911080cin","200911080cin_4","Kevin Huber","H/HubeKe20","5","51","232","46.4","CIN","","","2009",,,
"165500",":stat_player_game_kick","2","1","200911160cle","200911160cle_1","Stephen Hauschka","H/HausSt00","0","","0","","BAL","2","1","2009",,,
"165502",":stat_player_game_kick","","","200911160cle","200911160cle_2","Sam Koch","K/KochSa20","7","56","293","41.9","BAL","","","2009",,,
"165504",":stat_player_game_kick","","","200911010chi","200911010chi_1","Phil Dawson","D/dawsophi01","0","","0","","CLE","1","","2009",,,
"165505",":stat_player_game_kick","","","200911160cle","200911160cle_3","Reggie Hodges","H/HodgRe20","9","48","347","38.6","CLE","","","2009",,,
"165507",":stat_player_game_kick","","","200911010chi","200911010chi_2","Dave Zastudil","Z/ZastDa20","6","50","272","45.3","CLE","","","2009",,,
"165511",":stat_player_game_kick","3","3","200911010chi","200911010chi_3","Robbie Gould","G/gouldrob01","0","","0","","CHI","3","3","2009",,,
"165516",":stat_player_game_kick","","","200911010chi","200911010chi_4","Brad Maynard","M/MaynBr20","5","50","152","30.4","CHI","","","2009",,,
"165517",":stat_player_game_kick","","","200911220ram","200911220ram_1","Neil Rackers","R/rackenei01","0","","0","","ARI","3","3","2009",,,
"165520",":stat_player_game_kick","","","200911220ram","200911220ram_2","Ben Graham","G/GrahBe20","5","49","202","40.4","ARI","","","2009",,,
"165522",":stat_player_game_kick","2","2","200911220ram","200911220ram_3","Josh Brown","B/brownjos01","0","","0","","STL","1","1","2009",,,
"165525",":stat_player_game_kick","","","200911220ram","200911220ram_4","Donnie Jones","J/JoneDo21","4","63","225","56.3","STL","","","2009",,,
"165526",":stat_player_game_kick","1","1","200911150was","200911150was_1","Matt Prater","P/PratMa20","0","","0","","DEN","2","2","2009",,,
"165529",":stat_player_game_kick","","","200911150was","200911150was_2","Mitch Berger","B/BergMi20","4","65","177","44.3","DEN","","","2009",,,
"165531",":stat_player_game_kick","2","2","200911150was","200911150was_3","Shaun Suisham","S/suishsha01","0","","0","","WAS","3","3","2009",,,
