"_id","_labels","game_code","kick_ret","kick_ret_long","kick_ret_td","kick_ret_yds","kick_ret_yds_per_ret","label","player","player_code","punt_ret","punt_ret_long","punt_ret_td","punt_ret_yds","punt_ret_yds_per_ret","team","year","_start","_end","_type"
"281906",":stat_player_game_return","200109230cin","2","0","0","39","19.5","200109230cin_2","Patrick Johnson","J/JohnPa00","0","0","0","0","","BAL","2001",,,
"281907",":stat_player_game_return","200110140chi","1","0","0","12","12.0","200110140chi_5","Jerry Azumah","A/AzumJe00","0","0","0","0","","CHI","2001",,,
"281908",":stat_player_game_return","200109090rav","0","0","0","0","","200109090rav_1","R.W. McQuarters","M/McQuR.20","2","0","0","16","8.0","CHI","2001",,,
"281909",":stat_player_game_return","200109230cin","1","0","0","23","23.0","200109230cin_3","Jason Brookins","B/BrooJa01","0","0","0","0","","BAL","2001",,,
"281910",":stat_player_game_return","200109090rav","2","0","0","36","18.0","200109090rav_2","Jerry Azumah","A/AzumJe00","0","0","0","0","","CHI","2001",,,
"281911",":stat_player_game_return","200109230cin","1","0","0","22","22.0","200109230cin_4","Corey Harris","H/HarrCo20","0","0","0","0","","BAL","2001",,,
"281912",":stat_player_game_return","200109090rav","1","0","0","29","29.0","200109090rav_3","Glyn Milburn","M/MilbGl00","0","0","0","0","","CHI","2001",,,
"281913",":stat_player_game_return","200109230cin","0","0","0","0","","200109230cin_5","Peter Warrick","W/WarrPe00","2","0","0","0","0.0","CIN","2001",,,
"281914",":stat_player_game_return","200109090rav","3","0","0","70","23.3","200109090rav_4","Jermaine Lewis","L/LewiJe00","2","0","0","32","16.0","BAL","2001",,,
"281915",":stat_player_game_return","200109230cin","3","0","0","90","30.0","200109230cin_6","Curtis Keaton","K/KeatCu00","0","0","0","0","","CIN","2001",,,
"281930",":stat_player_game_return","200109230clt","4","0","0","79","19.8","200109230clt_1","Tony Driver","D/DrivTo20","0","0","0","0","","BUF","2001",,,
"281932",":stat_player_game_return","200109090min","3","0","1","134","44.7","200109090min_1","Steve Smith Sr.","S/SmitSt01","3","0","0","25","8.3","CAR","2001",,,
"281933",":stat_player_game_return","200109230clt","3","0","0","64","21.3","200109230clt_2","Nate Clements","C/ClemNa99","0","0","0","0","","BUF","2001",,,
"281935",":stat_player_game_return","200109090min","5","0","0","93","18.6","200109090min_2","Nate Jacquet","J/JacqNa00","5","0","0","37","7.4","MIN","2001",,,
"281936",":stat_player_game_return","200109230clt","4","0","0","97","24.3","200109230clt_3","Terrence Wilkins","W/WilkTe00","3","0","0","16","5.3","IND","2001",,,
"281943",":stat_player_game_return","200109230atl","2","0","0","46","23.0","200109230atl_1","Isaac Byrd","B/ByrdIs00","0","0","0","0","","CAR","2001",,,
"281944",":stat_player_game_return","200109230atl","2","0","0","41","20.5","200109230atl_2","Steve Smith Sr.","S/SmitSt01","0","0","0","0","","CAR","2001",,,
"281945",":stat_player_game_return","200109230atl","0","0","0","0","","200109230atl_3","Darrien Gordon","G/GordDa20","1","0","0","0","0.0","ATL","2001",,,
"281946",":stat_player_game_return","200109230atl","4","0","0","100","25.0","200109230atl_4","Darrick Vaughn","V/VaugDa20","0","0","0","0","","ATL","2001",,,
"281954",":stat_player_game_return","200109300phi","0","0","0","0","","200109300phi_1","Wane McGarity","M/McGaWa00","3","0","0","20","6.7","DAL","2001",,,
"281955",":stat_player_game_return","200109300phi","5","0","0","105","21.0","200109300phi_2","Reggie Swinton","S/SwinRe00","2","0","0","14","7.0","DAL","2001",,,
"281956",":stat_player_game_return","200109300phi","1","0","0","17","17.0","200109300phi_3","Michael Wiley","W/WileMi00","0","0","0","0","","DAL","2001",,,
"281957",":stat_player_game_return","200109300phi","3","0","0","69","23.0","200109300phi_4","Brian Mitchell","M/MitcBr00","4","0","0","57","14.3","PHI","2001",,,
"282604",":stat_player_game_return","200110280dal","0","0","0","0","","200110280dal_1","Arnold Jackson","J/JackAr00","3","0","0","21","7.0","ARI","2001",,,
"282609",":stat_player_game_return","200110280dal","4","0","0","91","22.8","200110280dal_2","MarTay Jenkins","J/JenkMa00","0","0","0","0","","ARI","2001",,,
"282612",":stat_player_game_return","200110280dal","2","0","0","30","15.0","200110280dal_3","Ken-Yon Rambo","R/RambKe00","2","0","0","15","7.5","DAL","2001",,,
"282613",":stat_player_game_return","200109300jax","0","0","0","0","","200109300jax_1","Kevin Johnson","J/JohnKe01","2","0","0","24","12.0","CLE","2001",,,
"282614",":stat_player_game_return","200109300jax","0","0","0","0","","200109300jax_2","Raymond Jackson","J/JackRa22","1","0","0","43","43.0","CLE","2001",,,
"282618",":stat_player_game_return","200109300jax","2","0","0","27","13.5","200109300jax_3","Ben Gay","G/GayxBe00","0","0","0","0","","CLE","2001",,,
"282622",":stat_player_game_return","200109300jax","1","0","0","19","19.0","200109300jax_4","Jamel White","W/WhitJa00","0","0","0","0","","CLE","2001",,,
"282626",":stat_player_game_return","200109300jax","5","0","0","90","18.0","200109300jax_5","Damon Gibson","G/GibsDa00","3","0","0","12","4.0","JAX","2001",,,
"282630",":stat_player_game_return","200109300jax","1","0","0","8","8.0","200109300jax_6","Paul Spicer","S/SpicPa20","0","0","0","0","","JAX","2001",,,
"282634",":stat_player_game_return","200110070atl","1","0","0","37","37.0","200110070atl_1","Glyn Milburn","M/MilbGl00","0","0","0","0","","CHI","2001",,,
"282639",":stat_player_game_return","200110070atl","1","0","0","8","8.0","200110070atl_2","David Terrell","T/TerrDa00","0","0","0","0","","CHI","2001",,,
"282640",":stat_player_game_return","200109300sdg","0","0","0","0","","200109300sdg_1","T.J. Houshmandzadeh","H/HousTJ00","1","0","0","10","10.0","CIN","2001",,,
"282641",":stat_player_game_return","200110070atl","3","0","0","77","25.7","200110070atl_3","Darrick Vaughn","V/VaugDa20","0","0","0","0","","ATL","2001",,,
"282643",":stat_player_game_return","200110070atl","1","0","0","23","23.0","200110070atl_4","Quentin McCord","M/McCoQu00","0","0","0","0","","ATL","2001",,,
"282644",":stat_player_game_return","200109300sdg","0","0","0","0","","200109300sdg_2","Peter Warrick","W/WarrPe00","1","0","0","1","1.0","CIN","2001",,,
"282646",":stat_player_game_return","200109300sdg","3","0","0","66","22.0","200109300sdg_3","Curtis Keaton","K/KeatCu00","0","0","0","0","","CIN","2001",,,
"282648",":stat_player_game_return","200109300sdg","0","0","0","0","","200109300sdg_4","Tim Dwight","D/DwigTi00","4","0","0","24","6.0","SDG","2001",,,
"282650",":stat_player_game_return","200109300sdg","2","0","0","58","29.0","200109300sdg_5","Ronney Jenkins","J/JenkRo00","0","0","0","0","","SDG","2001",,,
"282659",":stat_player_game_return","200110070rai","3","0","0","92","30.7","200110070rai_1","Reggie Swinton","S/SwinRe00","2","0","0","70","35.0","DAL","2001",,,
"282662",":stat_player_game_return","200110070rai","1","0","0","17","17.0","200110070rai_2","Michael Wiley","W/WileMi00","0","0","0","0","","DAL","2001",,,
"282664",":stat_player_game_return","200110070rai","3","0","0","60","20.0","200110070rai_3","David Dunn","D/DunnDa00","3","0","0","25","8.3","OAK","2001",,,
"282678",":stat_player_game_return","200110070sfo","4","0","0","85","21.3","200110070sfo_1","Steve Smith Sr.","S/SmitSt01","3","0","0","13","4.3","CAR","2001",,,
"282679",":stat_player_game_return","200109300crd","0","0","0","0","","200109300crd_1","Darrien Gordon","G/GordDa20","2","0","0","32","16.0","ATL","2001",,,
"282682",":stat_player_game_return","200110070sfo","3","0","0","75","25.0","200110070sfo_2","Vinny Sutherland","S/SuthVi00","2","0","0","9","4.5","SFO","2001",,,
"282683",":stat_player_game_return","200109300crd","0","0","0","0","","200109300crd_2","Chris Hudson","H/HudsCh20","1","0","0","22","22.0","ATL","2001",,,
"282686",":stat_player_game_return","200109300crd","1","0","0","20","20.0","200109300crd_3","Darrick Vaughn","V/VaugDa20","0","0","0","0","","ATL","2001",,,
"282688",":stat_player_game_return","200110180jax","0","0","0","0","","200110180jax_1","Peerless Price","P/PricPe00","2","0","0","2","1.0","BUF","2001",,,
"282689",":stat_player_game_return","200109300crd","4","0","0","78","19.5","200109300crd_4","MarTay Jenkins","J/JenkMa00","0","0","0","0","","ARI","2001",,,
"282690",":stat_player_game_return","200110070pit","0","0","0","0","","200110070pit_1","Peter Warrick","W/WarrPe00","1","0","0","8","8.0","CIN","2001",,,
"282691",":stat_player_game_return","200110180jax","2","0","0","37","18.5","200110180jax_2","Avion Black","B/BlacAv00","0","0","0","0","","BUF","2001",,,
"282692",":stat_player_game_return","200110070pit","5","0","0","75","15.0","200110070pit_2","Curtis Keaton","K/KeatCu00","0","0","0","0","","CIN","2001",,,
"282693",":stat_player_game_return","200110180jax","1","0","0","14","14.0","200110180jax_3","Nate Clements","C/ClemNa99","0","0","0","0","","BUF","2001",,,
"282695",":stat_player_game_return","200110070pit","1","0","0","30","30.0","200110070pit_3","Hank Poteat","P/PoteHa20","3","0","0","23","7.7","PIT","2001",,,
"282696",":stat_player_game_return","200110180jax","4","0","0","60","15.0","200110180jax_4","Damon Gibson","G/GibsDa00","0","0","0","0","","JAX","2001",,,
"282697",":stat_player_game_return","200110070pit","1","0","0","21","21.0","200110070pit_4","Troy Edwards","E/EdwaTr00","0","0","0","0","","PIT","2001",,,
"282704",":stat_player_game_return","200109230crd","0","0","0","0","","200109230crd_1","Deltha O'Neal","O/ONeaDe00","2","0","0","20","10.0","DEN","2001",,,
"282705",":stat_player_game_return","200109230crd","2","0","0","53","26.5","200109230crd_2","Kevin Kasper","K/KaspKe00","0","0","0","0","","DEN","2001",,,
"282706",":stat_player_game_return","200109230crd","0","0","0","0","","200109230crd_3","Arnold Jackson","J/JackAr00","3","0","0","37","12.3","ARI","2001",,,
"282707",":stat_player_game_return","200109230crd","7","0","0","173","24.7","200109230crd_4","MarTay Jenkins","J/JenkMa00","0","0","0","0","","ARI","2001",,,
"283076",":stat_player_game_return","200110140sea","0","0","0","0","","200110140sea_1","Deltha O'Neal","O/ONeaDe00","2","0","1","92","46.0","DEN","2001",,,
"283080",":stat_player_game_return","200110140sea","6","0","0","136","22.7","200110140sea_2","Chris Cole","C/ColeCh00","0","0","0","0","","DEN","2001",,,
"283083",":stat_player_game_return","200110140sea","0","0","0","0","","200110140sea_3","Bobby Engram","E/EngrBo00","3","0","0","50","16.7","SEA","2001",,,
"283086",":stat_player_game_return","200110140sea","2","0","0","26","13.0","200110140sea_4","James Williams","W/WillJa01","0","0","0","0","","SEA","2001",,,
"283089",":stat_player_game_return","200110140sea","1","0","0","16","16.0","200110140sea_5","Mack Strong","S/StroMa00","0","0","0","0","","SEA","2001",,,
"283109",":stat_player_game_return","200111110nwe","0","0","0","0","","200111110nwe_1","Peerless Price","P/PricPe00","1","0","0","6","6.0","BUF","2001",,,
"283114",":stat_player_game_return","200111110nwe","3","0","0","80","26.7","200111110nwe_2","Nate Clements","C/ClemNa99","0","0","0","0","","BUF","2001",,,
"283116",":stat_player_game_return","200110280sdg","0","0","0","0","","200110280sdg_1","Peerless Price","P/PricPe00","2","0","0","28","14.0","BUF","2001",,,
"283117",":stat_player_game_return","200111110nwe","1","0","0","9","9.0","200111110nwe_3","Shawn Bryson","B/BrysSh00","0","0","0","0","","BUF","2001",,,
"283119",":stat_player_game_return","200110280sdg","5","0","0","121","24.2","200110280sdg_2","Nate Clements","C/ClemNa99","1","0","0","4","4.0","BUF","2001",,,
"283122",":stat_player_game_return","200111110nwe","0","0","0","0","","200111110nwe_4","Troy Brown","B/BrowTr00","1","0","0","29","29.0","NWE","2001",,,
"283124",":stat_player_game_return","200110280sdg","3","0","0","114","38.0","200110280sdg_3","Ronney Jenkins","J/JenkRo00","0","0","0","0","","SDG","2001",,,
"283125",":stat_player_game_return","200111110nwe","1","0","0","29","29.0","200111110nwe_5","Kevin Faulk","F/FaulKe00","0","0","0","0","","NWE","2001",,,
"283127",":stat_player_game_return","200110210sdg","0","0","0","0","","200110210sdg_1","Deltha O'Neal","O/ONeaDe00","2","0","0","14","7.0","DEN","2001",,,
"283128",":stat_player_game_return","200110280sdg","1","0","0","11","11.0","200110280sdg_4","Terrell Fletcher","F/FletTe00","0","0","0","0","","SDG","2001",,,
"283130",":stat_player_game_return","200111110nwe","1","0","0","18","18.0","200111110nwe_6","Patrick Pass","P/PassPa00","0","0","0","0","","NWE","2001",,,
"283132",":stat_player_game_return","200110210sdg","6","0","0","182","30.3","200110210sdg_2","Chris Cole","C/ColeCh00","0","0","0","0","","DEN","2001",,,
"283134",":stat_player_game_return","200110210sdg","0","0","0","0","","200110210sdg_3","Tim Dwight","D/DwigTi00","4","0","0","47","11.8","SDG","2001",,,
"283135",":stat_player_game_return","200110210sdg","2","0","1","113","56.5","200110210sdg_4","Ronney Jenkins","J/JenkRo00","0","0","0","0","","SDG","2001",,,
"283147",":stat_player_game_return","200110210cle","5","0","0","101","20.2","200110210cle_1","Jermaine Lewis","L/LewiJe00","3","0","0","59","19.7","BAL","2001",,,
"283150",":stat_player_game_return","200110210cle","0","0","0","0","","200110210cle_2","Dennis Northcutt","N/NortDe00","2","0","0","4","2.0","CLE","2001",,,
"283152",":stat_player_game_return","200110210cle","2","0","0","63","31.5","200110210cle_3","Ben Gay","G/GayxBe00","0","0","0","0","","CLE","2001",,,
"283155",":stat_player_game_return","200110210cle","1","0","0","11","11.0","200110210cle_4","Jamel White","W/WhitJa00","0","0","0","0","","CLE","2001",,,
"283157",":stat_player_game_return","200110140gnb","4","0","0","76","19.0","200110140gnb_1","Jermaine Lewis","L/LewiJe00","3","0","0","76","25.3","BAL","2001",,,
"283160",":stat_player_game_return","200110140gnb","1","0","0","4","4.0","200110140gnb_2","Antonio Freeman","F/FreeAn00","1","0","0","0","0.0","GNB","2001",,,
"283164",":stat_player_game_return","200110140gnb","2","0","0","27","13.5","200110140gnb_3","Rondell Mealey","M/MealRo00","0","0","0","0","","GNB","2001",,,
"283169",":stat_player_game_return","200110210nor","0","0","0","0","","200110210nor_1","Darrien Gordon","G/GordDa20","3","0","0","19","6.3","ATL","2001",,,
"283172",":stat_player_game_return","200110210nor","3","0","0","71","23.7","200110210nor_2","Darrick Vaughn","V/VaugDa20","0","0","0","0","","ATL","2001",,,
"283175",":stat_player_game_return","200110210nor","5","0","0","111","22.2","200110210nor_3","Deuce McAllister","M/McAlDe00","1","0","0","0","0.0","NOR","2001",,,
"283176",":stat_player_game_return","200110210cin","0","0","0","0","","200110210cin_1","R.W. McQuarters","M/McQuR.20","6","0","0","51","8.5","CHI","2001",,,
"283178",":stat_player_game_return","200110210nor","0","","0","18","","200110210nor_4","Fred McAfee","M/McAfFr00","","","","","","NOR","2001",,,
"283179",":stat_player_game_return","200110210cin","1","0","0","25","25.0","200110210cin_2","Autry Denson","D/DensAu00","0","0","0","0","","CHI","2001",,,
"283181",":stat_player_game_return","200110210cin","0","0","0","0","","200110210cin_3","Peter Warrick","W/WarrPe00","1","0","0","9","9.0","CIN","2001",,,
"283183",":stat_player_game_return","200110210cin","5","0","0","97","19.4","200110210cin_4","Curtis Keaton","K/KeatCu00","0","0","0","0","","CIN","2001",,,
"283186",":stat_player_game_return","200110280det","0","0","0","0","","200110280det_1","Peter Warrick","W/WarrPe00","3","0","0","38","12.7","CIN","2001",,,
"283187",":stat_player_game_return","200110280det","5","0","0","86","17.2","200110280det_2","Curtis Keaton","K/KeatCu00","0","0","0","0","","CIN","2001",,,
"283188",":stat_player_game_return","200110280det","5","0","0","229","45.8","200110280det_3","Desmond Howard","H/HowaDe00","1","0","0","18","18.0","DET","2001",,,
"283189",":stat_player_game_return","200110280det","1","0","0","11","11.0","200110280det_4","Dominic Raiola","R/RaioDo20","0","0","0","0","","DET","2001",,,
"283195",":stat_player_game_return","200110140cin","0","0","0","0","","200110140cin_1","Kevin Johnson","J/JohnKe01","1","0","0","4","4.0","CLE","2001",,,
"283196",":stat_player_game_return","200110140cin","0","0","0","0","","200110140cin_2","Dennis Northcutt","N/NortDe00","1","0","0","0","0.0","CLE","2001",,,
"283197",":stat_player_game_return","200110140cin","2","0","0","39","19.5","200110140cin_3","Mike Sellers","S/SellMi00","0","0","0","0","","CLE","2001",,,
"283198",":stat_player_game_return","200110140cin","2","0","0","52","26.0","200110140cin_4","Jamel White","W/WhitJa00","0","0","0","0","","CLE","2001",,,
"283199",":stat_player_game_return","200110140cin","0","0","0","0","","200110140cin_5","Peter Warrick","W/WarrPe00","3","0","0","36","12.0","CIN","2001",,,
"283200",":stat_player_game_return","200110140cin","2","0","0","36","18.0","200110140cin_6","Curtis Keaton","K/KeatCu00","0","0","0","0","","CIN","2001",,,
"283547",":stat_player_game_return","200111050rai","0","0","0","0","","200111050rai_1","Deltha O'Neal","O/ONeaDe00","1","0","0","3","3.0","DEN","2001",,,
"283549",":stat_player_game_return","200111050rai","7","0","0","162","23.1","200111050rai_2","Chris Cole","C/ColeCh00","0","0","0","0","","DEN","2001",,,
"283551",":stat_player_game_return","200111050rai","5","0","0","96","19.2","200111050rai_3","Terry Kirby","K/KirbTe00","0","0","0","0","","OAK","2001",,,
"283593",":stat_player_game_return","200111110jax","4","0","0","85","21.3","200111110jax_1","Curtis Keaton","K/KeatCu00","0","0","0","0","","CIN","2001",,,
"283595",":stat_player_game_return","200111110jax","1","0","0","13","13.0","200111110jax_2","Brandon Bennett","B/BennBr00","0","0","0","0","","CIN","2001",,,
"283597",":stat_player_game_return","200111110jax","0","0","0","0","","200111110jax_3","Damon Gibson","G/GibsDa00","5","0","0","60","12.0","JAX","2001",,,
"283601",":stat_player_game_return","200111110jax","2","0","0","49","24.5","200111110jax_4","Stacey Mack","M/MackSt00","0","0","0","0","","JAX","2001",,,
"283609",":stat_player_game_return","200111250sdg","0","0","0","0","","200111250sdg_1","Arnold Jackson","J/JackAr00","2","0","0","25","12.5","ARI","2001",,,
"283611",":stat_player_game_return","200111250sdg","3","0","0","119","39.7","200111250sdg_2","MarTay Jenkins","J/JenkMa00","0","0","0","0","","ARI","2001",,,
"283612",":stat_player_game_return","200111250sdg","1","0","0","21","21.0","200111250sdg_3","Marcel Shipp","S/ShipMa00","0","0","0","0","","ARI","2001",,,
"283614",":stat_player_game_return","200111250sdg","0","0","0","0","","200111250sdg_4","Glyn Milburn","M/MilbGl00","3","0","0","6","2.0","SDG","2001",,,
"283618",":stat_player_game_return","200111250sdg","4","0","0","88","22.0","200111250sdg_5","Ronney Jenkins","J/JenkRo00","0","0","0","0","","SDG","2001",,,
"283624",":stat_player_game_return","200111250sdg","1","0","0","9","9.0","200111250sdg_6","Josh Whitman","W/WhitJo21","0","0","0","0","","SDG","2001",,,
"283631",":stat_player_game_return","200111110atl","4","0","0","79","19.8","200111110atl_1","Reggie Swinton","S/SwinRe00","2","0","0","13","6.5","DAL","2001",,,
"283634",":stat_player_game_return","200111040chi","0","0","0","0","","200111040chi_1","Dennis Northcutt","N/NortDe00","4","0","0","49","12.3","CLE","2001",,,
"283635",":stat_player_game_return","200111110atl","0","0","0","0","","200111110atl_2","Darrien Gordon","G/GordDa20","3","0","0","139","46.3","ATL","2001",,,
"283638",":stat_player_game_return","200111040chi","2","0","0","53","26.5","200111040chi_2","Jamel White","W/WhitJa00","0","0","0","0","","CLE","2001",,,
"283640",":stat_player_game_return","200111110atl","4","0","0","102","25.5","200111110atl_3","Darrick Vaughn","V/VaugDa20","0","0","0","0","","ATL","2001",,,
"283644",":stat_player_game_return","200111040chi","2","0","0","34","17.0","200111040chi_3","Leon Johnson","J/JohnLe00","4","0","0","52","13.0","CHI","2001",,,
"283647",":stat_player_game_return","200111040chi","2","0","0","60","30.0","200111040chi_4","Autry Denson","D/DensAu00","0","0","0","0","","CHI","2001",,,
"283650",":stat_player_game_return","200111120oti","2","0","0","93","46.5","200111120oti_1","Jermaine Lewis","L/LewiJe00","3","0","0","5","1.7","BAL","2001",,,
"283652",":stat_player_game_return","200111120oti","5","0","0","79","15.8","200111120oti_2","Derrick Mason","M/MasoDe00","2","0","0","5","2.5","TEN","2001",,,
"283654",":stat_player_game_return","200110210was","2","0","0","27","13.5","200110210was_1","Steve Smith Sr.","S/SmitSt01","3","0","0","46","15.3","CAR","2001",,,
"283657",":stat_player_game_return","200110210was","2","0","0","35","17.5","200110210was_2","Michael Bates","B/BateMi00","1","0","0","5","5.0","WAS","2001",,,
"283659",":stat_player_game_return","200110210was","0","0","0","0","","200110210was_3","Kevin Lockett","L/LockKe00","1","0","0","5","5.0","WAS","2001",,,
"283662",":stat_player_game_return","200111180tam","1","0","0","24","24.0","200111180tam_1","Leon Johnson","J/JohnLe00","4","0","0","19","4.8","CHI","2001",,,
"283665",":stat_player_game_return","200111180tam","3","0","0","63","21.0","200111180tam_2","Autry Denson","D/DensAu00","0","0","0","0","","CHI","2001",,,
"283668",":stat_player_game_return","200111180tam","0","0","0","0","","200111180tam_3","Karl Williams","W/WillKa00","4","0","0","20","5.0","TAM","2001",,,
"283669",":stat_player_game_return","200111040pit","2","0","0","73","36.5","200111040pit_1","Jermaine Lewis","L/LewiJe00","3","0","0","39","13.0","BAL","2001",,,
"283671",":stat_player_game_return","200111180tam","0","0","0","0","","200111180tam_4","Reidel Anthony","A/AnthRe00","2","0","0","7","3.5","TAM","2001",,,
"283672",":stat_player_game_return","200111040pit","2","0","0","34","17.0","200111040pit_2","Hank Poteat","P/PoteHa20","5","0","0","21","4.2","PIT","2001",,,
"283674",":stat_player_game_return","200111180tam","4","0","0","115","28.8","200111180tam_5","Frank Murphy","M/MurpFr00","0","0","0","0","","TAM","2001",,,
"283675",":stat_player_game_return","200111040pit","2","0","0","37","18.5","200111040pit_3","Troy Edwards","E/EdwaTr00","0","0","0","0","","PIT","2001",,,
"283677",":stat_player_game_return","200111180tam","1","0","0","0","0.0","200111180tam_6","Steve White","W/WhitSt21","0","0","0","0","","TAM","2001",,,
"283678",":stat_player_game_return","200111040nyg","6","0","0","131","21.8","200111040nyg_1","Reggie Swinton","S/SwinRe00","4","0","0","56","14.0","DAL","2001",,,
"283679",":stat_player_game_return","200111040nyg","0","0","0","0","","200111040nyg_2","Tiki Barber","B/BarbTi00","1","0","0","22","22.0","NYG","2001",,,
"283680",":stat_player_game_return","200111040nyg","4","0","0","83","20.8","200111040nyg_3","Ron Dixon","D/DixoRo00","0","0","0","0","","NYG","2001",,,
"283681",":stat_player_game_return","200111040nyg","1","0","0","2","2.0","200111040nyg_4","Damon Washington","W/WashDa00","0","0","0","0","","NYG","2001",,,
"284030",":stat_player_game_return","200111250jax","2","0","0","36","18.0","200111250jax_1","Jermaine Lewis","L/LewiJe00","3","0","0","39","13.0","BAL","2001",,,
"284032",":stat_player_game_return","200111250jax","2","0","0","29","14.5","200111250jax_2","Corey Harris","H/HarrCo20","0","0","0","0","","BAL","2001",,,
"284034",":stat_player_game_return","200111250jax","0","0","0","0","","200111250jax_3","Damon Gibson","G/GibsDa00","1","0","0","0","0.0","JAX","2001",,,
"284036",":stat_player_game_return","200111250jax","3","0","0","72","24.0","200111250jax_4","Elvis Joseph","J/JoseEl00","0","0","0","0","","JAX","2001",,,
"284040",":stat_player_game_return","200111250jax","1","0","0","6","6.0","200111250jax_5","Rob Meier","M/MeieRo20","0","0","0","0","","JAX","2001",,,
"284073",":stat_player_game_return","200111040mia","5","0","0","113","22.6","200111040mia_1","Steve Smith Sr.","S/SmitSt01","2","0","0","12","6.0","CAR","2001",,,
"284075",":stat_player_game_return","200111250cle","0","0","0","0","","200111250cle_1","T.J. Houshmandzadeh","H/HousTJ00","5","0","0","126","25.2","CIN","2001",,,
"284076",":stat_player_game_return","200111040mia","0","0","0","0","","200111040mia_2","Jeff Ogden","O/OgdeJe00","3","0","0","40","13.3","MIA","2001",,,
"284077",":stat_player_game_return","200111250cle","3","0","0","69","23.0","200111250cle_2","Curtis Keaton","K/KeatCu00","0","0","0","0","","CIN","2001",,,
"284078",":stat_player_game_return","200111040mia","3","0","0","80","26.7","200111040mia_3","Chris Chambers","C/ChamCh00","0","0","0","0","","MIA","2001",,,
"284082",":stat_player_game_return","200111250cle","1","0","0","8","8.0","200111250cle_3","Brock Gutierrez","G/GutiBr20","0","0","0","0","","CIN","2001",,,
"284085",":stat_player_game_return","200111250cle","0","0","0","0","","200111250cle_4","Dennis Northcutt","N/NortDe00","1","0","0","4","4.0","CLE","2001",,,
"284088",":stat_player_game_return","200111250cle","1","0","0","18","18.0","200111250cle_5","Quincy Morgan","M/MorgQu00","0","0","0","0","","CLE","2001",,,
"284094",":stat_player_game_return","200111180rav","0","0","0","0","","200111180rav_1","Dennis Northcutt","N/NortDe00","1","0","0","1","1.0","CLE","2001",,,
"284097",":stat_player_game_return","200111180rav","2","0","0","66","33.0","200111180rav_2","Ben Gay","G/GayxBe00","0","0","0","0","","CLE","2001",,,
"284100",":stat_player_game_return","200111180rav","2","0","0","71","35.5","200111180rav_3","Quincy Morgan","M/MorgQu00","0","0","0","0","","CLE","2001",,,
