"_id","_labels","def_int","def_int_long","def_int_td","def_int_yds","fumbles_forced","fumbles_rec","fumbles_rec_td","fumbles_rec_yds","game_code","label","pass_defended","player","player_code","qb_hits","sacks","tackles_assists","tackles_combined","tackles_loss","tackles_solo","team","year","_start","_end","_type"
"281505",":stat_player_game_def","1","0","0","0","0","0","0","0","200109300den","200109300den_2","1","Duane Starks","S/StarDu20","","0.0","0","2","0","2","BAL","2001",,,
"281506",":stat_player_game_def","1","0","0","0","0","0","0","0","200109090min","200109090min_3","1","Deon Grant","G/GranDe21","","0.0","1","2","0","1","CAR","2001",,,
"281507",":stat_player_game_def","0","0","0","0","0","0","0","0","200109230clt","200109230clt_3","0","Leif Larsen","L/LarsLe20","","1.0","0","2","1","2","BUF","2001",,,
"281508",":stat_player_game_def","0","0","0","0","0","0","0","0","200109090sfo","200109090sfo_3","0","Ed Jasper","J/JaspEd20","","1.0","0","1","1","1","ATL","2001",,,
"281509",":stat_player_game_def","0","0","0","0","0","0","0","0","200110070phi","200110070phi_3","0","Tom Burke","B/BurkTo20","","1.0","1","4","1","3","ARI","2001",,,
"281510",":stat_player_game_def","0","0","0","0","0","0","0","0","200109230cin","200109230cin_3","0","Corey Harris","H/HarrCo20","","0.0","1","9","1","8","BAL","2001",,,
"281511",":stat_player_game_def","0","0","0","0","0","0","0","0","200110140chi","200110140chi_3","0","MarTay Jenkins","J/JenkMa00","","0.0","0","1","0","1","ARI","2001",,,
"281512",":stat_player_game_def","0","0","0","0","0","0","0","0","200109230atl","200109230atl_3","0","Jay Williams","W/WillJa26","","1.0","0","1","1","1","CAR","2001",,,
"281513",":stat_player_game_def","0","0","0","0","0","0","0","0","200109300phi","200109300phi_3","0","Troy Hambrick","H/HambTr00","","0.0","0","1","0","1","DAL","2001",,,
"281514",":stat_player_game_def","0","0","0","0","0","1","0","0","200109090rav","200109090rav_3","0","Fred Baxter","B/BaxtFr00","","0.0","0","0","0","0","CHI","2001",,,
"281515",":stat_player_game_def","0","0","0","0","0","0","0","0","200109300den","200109300den_3","0","Michael McCrary","M/McCrMi00","","2.0","0","5","2","5","BAL","2001",,,
"281516",":stat_player_game_def","0","0","0","0","0","0","0","0","200109090min","200109090min_4","0","Sean Gilbert","G/GilbSe00","","1.0","0","3","1","3","CAR","2001",,,
"281517",":stat_player_game_def","0","0","0","0","0","0","0","0","200109230clt","200109230clt_4","0","Sammy Morris","M/MorrSa00","","0.0","0","3","0","3","BUF","2001",,,
"281518",":stat_player_game_def","0","0","0","0","0","0","0","0","200109090sfo","200109090sfo_4","0","Darrick Vaughn","V/VaugDa20","","0.0","1","4","0","3","ATL","2001",,,
"281519",":stat_player_game_def","0","0","0","0","0","0","0","0","200110070phi","200110070phi_4","0","Joel Makovicka","M/MakoJo00","","0.0","0","1","0","1","ARI","2001",,,
"281520",":stat_player_game_def","0","0","0","0","0","0","0","0","200109300den","200109300den_4","0","Peter Boulware","B/BoulPe00","","1.5","4","8","1","4","BAL","2001",,,
"281521",":stat_player_game_def","0","0","0","0","0","0","0","0","200109230cin","200109230cin_4","0","Chris McAlister","M/McAlCh00","","0.0","2","4","0","2","BAL","2001",,,
"281522",":stat_player_game_def","0","0","0","0","0","0","0","0","200109230atl","200109230atl_4","0","Kris Mangum","M/MangKr00","","0.0","0","1","0","1","CAR","2001",,,
"281523",":stat_player_game_def","","","","","0","0","0","0","200110140chi","200110140chi_4","0","Rob Fredrickson","F/FredRo20","","0.0","0","9","1","9","ARI","2001",,,
"281524",":stat_player_game_def","0","0","0","0","0","1","0","0","200109300phi","200109300phi_4","0","Michael Wiley","W/WileMi00","","0.0","0","0","0","0","DAL","2001",,,
"281525",":stat_player_game_def","0","0","0","0","0","2","0","-6","200109090rav","200109090rav_4","0","Shane Matthews","M/MattSh00","","0.0","0","0","0","0","CHI","2001",,,
"281526",":stat_player_game_def","0","0","0","0","0","1","0","0","200109090min","200109090min_5","0","Muhsin Muhammad","M/MuhaMu00","","0.0","0","0","0","0","CAR","2001",,,
"281527",":stat_player_game_def","0","0","0","0","0","0","0","0","200109230clt","200109230clt_5","0","Tony Driver","D/DrivTo20","","0.0","0","1","0","1","BUF","2001",,,
"281528",":stat_player_game_def","0","0","0","0","0","0","0","0","200109090sfo","200109090sfo_5","1","Darrien Gordon","G/GordDa20","","0.0","0","1","0","1","ATL","2001",,,
"281529",":stat_player_game_def","0","0","0","0","0","2","0","0","200110070phi","200110070phi_5","0","MarTay Jenkins","J/JenkMa00","","0.0","0","0","0","0","ARI","2001",,,
"281530",":stat_player_game_def","0","0","0","0","0","0","0","0","200109300den","200109300den_5","0","Ray Lewis","L/LewiRa00","","1.0","2","10","1","8","BAL","2001",,,
"281531",":stat_player_game_def","0","0","0","0","0","0","0","0","200109230cin","200109230cin_5","0","Patrick Johnson","J/JohnPa00","","0.0","0","1","0","1","BAL","2001",,,
"281532",":stat_player_game_def","","","","","0","0","0","0","200109230atl","200109230atl_5","0","Deon Grant","G/GranDe21","","0.0","2","7","1","5","CAR","2001",,,
"281533",":stat_player_game_def","","","","","0","0","0","0","200109300phi","200109300phi_5","0","Dat Nguyen","N/NguyDa20","","0.0","1","6","1","5","DAL","2001",,,
"281534",":stat_player_game_def","","","","","0","0","0","0","200109090rav","200109090rav_5","0","Brian Urlacher","U/UrlaBr00","","0.0","2","7","0","5","CHI","2001",,,
"281535",":stat_player_game_def","","","","","0","0","0","0","200109230clt","200109230clt_6","0","Ken Irvin","I/IrviKe20","","0.0","0","7","0","7","BUF","2001",,,
"281536",":stat_player_game_def","","","","","0","0","0","0","200109090min","200109090min_6","0","Dan Morgan","M/MorgDa99","","0.0","5","7","0","2","CAR","2001",,,
"281537",":stat_player_game_def","","","","","0","0","0","0","200110140chi","200110140chi_5","0","Ronald McKinnon","M/McKiRo21","","0.0","3","9","0","6","ARI","2001",,,
"281538",":stat_player_game_def","","","","","0","0","0","0","200109090sfo","200109090sfo_6","0","Chris Draft","D/DrafCh20","","0.0","3","10","0","7","ATL","2001",,,
"281539",":stat_player_game_def","0","0","0","0","0","0","0","0","200109300den","200109300den_6","1","Tony Siragusa","S/SiraTo20","","0.5","1","1","0","0","BAL","2001",,,
"281540",":stat_player_game_def","0","0","0","0","0","1","0","0","200110070phi","200110070phi_6","0","Jake Plummer","P/PlumJa00","","0.0","","","","","ARI","2001",,,
"281541",":stat_player_game_def","","","","","0","0","0","0","200109230atl","200109230atl_6","0","Hannibal Navies","N/NaviHa20","","0.0","2","7","0","5","CAR","2001",,,
"281542",":stat_player_game_def","","","","","0","0","0","0","200109090rav","200109090rav_6","1","Warrick Holdman","H/HoldWa20","","0.0","0","5","1","5","CHI","2001",,,
"281543",":stat_player_game_def","","","","","0","0","0","0","200109230clt","200109230clt_7","0","Brandon Spoon","S/SpooBr20","","0.0","1","7","3","6","BUF","2001",,,
"281544",":stat_player_game_def","","","","","1","0","0","0","200109300phi","200109300phi_6","0","Dexter Coakley","C/CoakDe00","","0.0","2","5","0","3","DAL","2001",,,
"281545",":stat_player_game_def","","","","","0","0","0","0","200110140chi","200110140chi_6","0","Justin Lucas","L/LucaJu20","","0.0","0","7","1","7","ARI","2001",,,
"281546",":stat_player_game_def","0","0","0","0","0","0","0","0","200109230cin","200109230cin_6","0","Matt Stover","S/stovemat01","","0.0","0","1","0","1","BAL","2001",,,
"281547",":stat_player_game_def","","","","","0","0","0","0","200109090sfo","200109090sfo_7","0","Ray Buchanan","B/BuchRa00","","0.0","0","9","0","9","ATL","2001",,,
"281548",":stat_player_game_def","","","","","0","0","0","0","200109090min","200109090min_7","0","Dean Wells","W/WellDe20","","0.0","1","7","1","6","CAR","2001",,,
"281549",":stat_player_game_def","0","0","0","0","0","1","0","-1","200109300den","200109300den_7","0","Elvis Grbac","G/GrbaEl00","","0.0","0","0","0","0","BAL","2001",,,
"281550",":stat_player_game_def","","","","","0","0","0","0","200109230atl","200109230atl_7","0","Lester Towns","T/TownLe20","","0.0","1","5","1","4","CAR","2001",,,
"281551",":stat_player_game_def","","","","","0","0","0","0","200110070phi","200110070phi_7","0","Ronald McKinnon","M/McKiRo21","","0.0","4","8","1","4","ARI","2001",,,
"281552",":stat_player_game_def","","","","","0","0","0","0","200109230clt","200109230clt_8","0","Jay Foreman","F/ForeJa20","","0.0","2","6","0","4","BUF","2001",,,
"281553",":stat_player_game_def","","","","","0","0","0","0","200109090rav","200109090rav_7","0","Mike Brown","B/BrowMi99","","0.0","0","4","0","4","CHI","2001",,,
"281554",":stat_player_game_def","0","0","0","0","0","0","0","0","200109230cin","200109230cin_7","0","Moe Williams","W/WillMo00","","0.0","0","1","0","1","BAL","2001",,,
"281555",":stat_player_game_def","","","","","0","0","0","0","200109090sfo","200109090sfo_8","1","Brady Smith","S/SmitBr21","","0.0","1","6","0","5","ATL","2001",,,
"281556",":stat_player_game_def","","","","","0","0","0","0","200110140chi","200110140chi_7","0","Raynoch Thompson","T/ThomRa23","","0.0","0","4","0","4","ARI","2001",,,
"281557",":stat_player_game_def","","","","","0","0","0","0","200109300phi","200109300phi_7","0","Izell Reese","R/ReesIz20","","0.0","0","4","0","4","DAL","2001",,,
"281558",":stat_player_game_def","","","","","0","0","0","0","200109090min","200109090min_8","0","Larry Chester","C/ChesLa20","","0.0","0","4","0","4","CAR","2001",,,
"281559",":stat_player_game_def","","","","","0","0","0","0","200109300den","200109300den_8","0","Adalius Thomas","T/ThomAd00","","0.0","0","5","0","5","BAL","2001",,,
"281560",":stat_player_game_def","","","","","0","0","0","0","200109090rav","200109090rav_8","0","Rosevelt Colvin","C/ColvRo20","","0.0","0","4","0","4","CHI","2001",,,
"281561",":stat_player_game_def","","","","","0","0","0","0","200109230atl","200109230atl_8","1","Jimmy Hitchcock","H/HitcJi20","","0.0","1","4","0","3","CAR","2001",,,
"281562",":stat_player_game_def","","","","","0","0","0","0","200110070phi","200110070phi_8","0","David Barrett","B/BarrDa22","","0.0","1","6","0","5","ARI","2001",,,
"281563",":stat_player_game_def","","","","","0","0","0","0","200109230clt","200109230clt_9","0","Keion Carpenter","C/CarpKe20","","0.0","0","5","0","5","BUF","2001",,,
"281564",":stat_player_game_def","","","","","0","0","0","0","200109230cin","200109230cin_8","1","Ray Lewis","L/LewiRa00","","0.0","4","8","1","4","BAL","2001",,,
"281565",":stat_player_game_def","","","","","0","0","0","0","200110140chi","200110140chi_8","0","Russell Davis","D/DaviRu20","","0.0","1","3","0","2","ARI","2001",,,
"281566",":stat_player_game_def","","","","","0","0","0","0","200109300phi","200109300phi_8","2","Greg Ellis","E/ElliGr20","","0.0","0","3","1","3","DAL","2001",,,
"281567",":stat_player_game_def","","","","","0","0","0","0","200109090sfo","200109090sfo_9","1","Chris Hudson","H/HudsCh20","","0.0","3","5","0","2","ATL","2001",,,
"281568",":stat_player_game_def","","","","","0","0","0","0","200109090min","200109090min_9","0","Damien Richardson","R/RichDa21","","0.0","0","4","0","4","CAR","2001",,,
"281569",":stat_player_game_def","","","","","0","0","0","0","200109230atl","200109230atl_9","0","Jarrod Cooper","C/CoopJa20","","0.0","0","3","0","3","CAR","2001",,,
"281570",":stat_player_game_def","","","","","0","0","0","0","200109090rav","200109090rav_9","0","Phillip Daniels","D/DaniPh20","","0.0","0","4","1","4","CHI","2001",,,
"281571",":stat_player_game_def","","","","","0","0","0","0","200109300den","200109300den_9","2","Rod Woodson","W/WoodRo01","","0.0","0","4","0","4","BAL","2001",,,
"281572",":stat_player_game_def","","","","","0","0","0","0","200110070phi","200110070phi_9","0","Russell Davis","D/DaviRu20","","0.0","2","6","0","4","ARI","2001",,,
"281573",":stat_player_game_def","","","","","0","0","0","0","200109230cin","200109230cin_9","1","James Trapp","T/TrapJa20","","0.0","2","6","1","4","BAL","2001",,,
"281574",":stat_player_game_def","","","","","0","0","0","0","200109230clt","200109230clt_10","0","Phil Hansen","H/HansPh20","","0.0","2","4","0","2","BUF","2001",,,
"281575",":stat_player_game_def","","","","","0","0","0","0","200109090sfo","200109090sfo_10","1","Ashley Ambrose","A/AmbrAs00","","0.0","0","4","0","4","ATL","2001",,,
"281576",":stat_player_game_def","","","","","0","0","0","0","200109300phi","200109300phi_9","0","Darren Hambrick","H/HambDa20","","0.0","1","3","0","2","DAL","2001",,,
"281577",":stat_player_game_def","","","","","0","0","0","0","200110140chi","200110140chi_9","0","Fred Wakefield","W/WakeFr00","","0.0","0","3","0","3","ARI","2001",,,
"281578",":stat_player_game_def","","","","","0","0","0","0","200109300den","200109300den_10","1","Rob Burnett","B/BurnRo00","","0.0","1","3","0","2","BAL","2001",,,
"281579",":stat_player_game_def","","","","","0","0","0","0","200109230atl","200109230atl_10","0","Kris Jenkins","J/JenkKr00","","0.0","0","3","0","3","CAR","2001",,,
"281580",":stat_player_game_def","","","","","0","0","0","0","200109230cin","200109230cin_10","0","Duane Starks","S/StarDu20","","0.0","0","4","0","4","BAL","2001",,,
"281581",":stat_player_game_def","","","","","0","0","0","0","200109090rav","200109090rav_10","0","Walt Harris","H/HarrWa21","","0.0","0","4","0","4","CHI","2001",,,
"281582",":stat_player_game_def","","","","","0","0","0","0","200109090min","200109090min_10","0","Lester Towns","T/TownLe20","","0.0","2","4","0","2","CAR","2001",,,
"281583",":stat_player_game_def","","","","","0","0","0","0","200109230clt","200109230clt_11","0","Keith Newman","N/NewmKe20","","0.0","0","4","0","4","BUF","2001",,,
"281584",":stat_player_game_def","","","","","0","0","0","0","200110070phi","200110070phi_10","1","Tom Knight","K/KnigTo20","","0.0","0","4","0","4","ARI","2001",,,
"281585",":stat_player_game_def","","","","","0","0","0","0","200109090sfo","200109090sfo_11","1","Travis Hall","H/HallTr20","","0.0","1","4","0","3","ATL","2001",,,
"281586",":stat_player_game_def","","","","","0","0","0","0","200109300phi","200109300phi_10","0","Tony Dixon","D/DixoTo20","","0.0","0","2","0","2","DAL","2001",,,
"281587",":stat_player_game_def","","","","","1","0","0","0","200110140chi","200110140chi_10","0","Coby Rhinehart","R/RhinCo20","","0.0","0","2","0","2","ARI","2001",,,
"281588",":stat_player_game_def","","","","","0","0","0","0","200109300den","200109300den_11","1","Jamie Sharper","S/SharJa20","","0.0","0","3","0","3","BAL","2001",,,
"281589",":stat_player_game_def","","","","","0","0","0","0","200109230cin","200109230cin_11","0","Anthony Mitchell","M/MitcAn20","","0.0","2","3","0","1","BAL","2001",,,
"281590",":stat_player_game_def","","","","","0","0","0","0","200109090rav","200109090rav_11","0","Ted Washington","W/WashTe01","","0.0","2","4","0","2","CHI","2001",,,
"281591",":stat_player_game_def","","","","","0","0","0","0","200109090min","200109090min_11","0","Jarrod Cooper","C/CoopJa20","","0.0","0","3","0","3","CAR","2001",,,
"281592",":stat_player_game_def","","","","","1","1","0","0","200109230clt","200109230clt_12","0","Kenyatta Wright","W/WrigKe21","","0.0","1","4","0","3","BUF","2001",,,
"281593",":stat_player_game_def","","","","","0","0","0","0","200109300phi","200109300phi_11","0","Mario Edwards","E/EdwaMa20","","0.0","0","2","0","2","DAL","2001",,,
"281594",":stat_player_game_def","","","","","0","0","0","0","200110070phi","200110070phi_11","0","Raynoch Thompson","T/ThomRa23","","0.0","3","4","0","1","ARI","2001",,,
"281595",":stat_player_game_def","","","","","0","1","0","0","200109230atl","200109230atl_11","0","Dan Morgan","M/MorgDa99","","0.0","0","3","0","3","CAR","2001",,,
"281596",":stat_player_game_def","","","","","0","0","0","0","200109090sfo","200109090sfo_12","0","Artie Ulmer","U/UlmeAr20","","0.0","2","4","0","2","ATL","2001",,,
"281597",":stat_player_game_def","","","","","0","0","0","0","200110140chi","200110140chi_11","0","Sekou Sanyika","S/SanySe20","","0.0","0","2","0","2","ARI","2001",,,
"281598",":stat_player_game_def","","","","","0","0","0","0","200109300den","200109300den_12","0","Sam Adams","A/AdamSa00","","0.0","0","1","0","1","BAL","2001",,,
"281599",":stat_player_game_def","","","","","0","0","0","0","200109230cin","200109230cin_12","1","Peter Boulware","B/BoulPe00","","0.0","1","1","0","0","BAL","2001",,,
"281600",":stat_player_game_def","","","","","0","0","0","0","200109300phi","200109300phi_12","1","Demetric Evans","E/EvanDe20","","0.0","0","2","0","2","DAL","2001",,,
"281601",":stat_player_game_def","","","","","0","0","0","0","200110070phi","200110070phi_12","0","Justin Lucas","L/LucaJu20","","0.0","1","3","0","2","ARI","2001",,,
"281602",":stat_player_game_def","","","","","0","0","0","0","200109230clt","200109230clt_13","0","Lance Brown","B/BrowLa20","","0.0","0","3","0","3","BUF","2001",,,
"281603",":stat_player_game_def","","","","","1","1","0","1","200109090rav","200109090rav_12","0","Bryan Robinson","R/RobiBr20","","0.0","0","3","0","3","CHI","2001",,,
"281604",":stat_player_game_def","","","","","1","0","0","0","200109230atl","200109230atl_12","0","Damien Richardson","R/RichDa21","","0.0","0","3","0","3","CAR","2001",,,
"281605",":stat_player_game_def","","","","","1","0","0","0","200109090min","200109090min_12","0","Doug Evans","E/EvanDo21","","0.0","0","3","0","3","CAR","2001",,,
"281606",":stat_player_game_def","","","","","0","0","0","0","200110140chi","200110140chi_12","1","Barron Tanner","T/TannBa20","","0.0","0","2","0","2","ARI","2001",,,
"281607",":stat_player_game_def","","","","","0","0","0","0","200109300den","200109300den_13","0","Ed Hartwell","H/HartEd20","","0.0","0","1","0","1","BAL","2001",,,
"281608",":stat_player_game_def","","","","","0","0","0","0","200109090sfo","200109090sfo_13","0","Patrick Kerney","K/KernPa99","","0.0","0","3","0","3","ATL","2001",,,
"281609",":stat_player_game_def","","","","","0","0","0","0","200109230cin","200109230cin_13","1","Rob Burnett","B/BurnRo00","","0.0","0","1","0","1","BAL","2001",,,
"281610",":stat_player_game_def","","","","","0","0","0","0","200109300phi","200109300phi_13","2","George Teague","T/TeagGe20","","0.0","0","2","0","2","DAL","2001",,,
"281611",":stat_player_game_def","","","","","0","0","0","0","200110070phi","200110070phi_13","0","Barron Tanner","T/TannBa20","","0.0","1","2","0","1","ARI","2001",,,
"281612",":stat_player_game_def","","","","","0","0","0","0","200109230clt","200109230clt_14","0","Travares Tillman","T/TillTr20","","0.0","0","3","0","3","BUF","2001",,,
"281613",":stat_player_game_def","","","","","0","0","0","0","200109090rav","200109090rav_13","0","Michael Green","G/GreeMi20","","0.0","0","2","0","2","CHI","2001",,,
"281614",":stat_player_game_def","","","","","0","0","0","0","200109230atl","200109230atl_13","0","Larry Chester","C/ChesLa20","","0.0","0","2","0","2","CAR","2001",,,
"281615",":stat_player_game_def","","","","","0","0","0","0","200110140chi","200110140chi_13","0","Mao Tosi","T/TosiMa20","","0.0","1","2","0","1","ARI","2001",,,
"281616",":stat_player_game_def","","","","","","0","0","0","200109090sfo","200109090sfo_14","","Johndale Carty","C/CartJo22","","0.0","1","2","0","1","ATL","2001",,,
"281617",":stat_player_game_def","","","","","0","0","0","0","200109300den","200109300den_14","0","Brad Jackson","J/JackBr20","","0.0","0","1","0","1","BAL","2001",,,
"281618",":stat_player_game_def","","","","","0","1","0","0","200109090min","200109090min_13","0","Mike Rucker","R/RuckMi20","","0.0","1","3","0","2","CAR","2001",,,
"281619",":stat_player_game_def","","","","","0","0","0","0","200109230cin","200109230cin_14","0","Carnell Lake","L/LakeCa00","","0.0","0","1","1","1","BAL","2001",,,
"281620",":stat_player_game_def","","","","","0","0","0","0","200110070phi","200110070phi_14","0","Pat Tillman","T/TillPa20","","0.0","1","2","0","1","ARI","2001",,,
"281621",":stat_player_game_def","","","","","0","0","0","0","200109300phi","200109300phi_14","0","Dimitrius Underwood","U/UndeDi20","","0.0","0","2","0","2","DAL","2001",,,
"281622",":stat_player_game_def","","","","","0","0","0","0","200109230clt","200109230clt_15","0","Raion Hill","H/HillRa20","","0.0","0","2","1","2","BUF","2001",,,
"281623",":stat_player_game_def","","","","","0","0","0","0","200110140chi","200110140chi_14","0","Adrian Wilson","W/WilsAd99","","0.0","0","2","0","2","ARI","2001",,,
"281624",":stat_player_game_def","","","","","0","0","0","0","200109090sfo","200109090sfo_15","0","Shawn Swayda","S/SwaySh20","","0.0","1","2","0","1","ATL","2001",,,
"281625",":stat_player_game_def","","","","","0","0","0","0","200109230atl","200109230atl_14","0","Karl Hankton","H/HankKa00","","0.0","1","2","0","1","CAR","2001",,,
"281626",":stat_player_game_def","","","","","0","0","0","0","200109300den","200109300den_15","0","Carnell Lake","L/LakeCa00","","0.0","0","1","0","1","BAL","2001",,,
"281627",":stat_player_game_def","","","","","0","0","0","0","200110070phi","200110070phi_15","1","Adrian Wilson","W/WilsAd99","","0.0","0","2","0","2","ARI","2001",,,
"281628",":stat_player_game_def","","","","","0","0","0","0","200109090rav","200109090rav_14","0","Tony Parrish","P/ParrTo20","","0.0","0","2","0","2","CHI","2001",,,
"281629",":stat_player_game_def","","","","","0","0","0","0","200109230cin","200109230cin_15","0","Rod Woodson","W/WoodRo01","","0.0","0","1","0","1","BAL","2001",,,
"281630",":stat_player_game_def","","","","","0","0","0","0","200109300phi","200109300phi_15","1","Darren Woodson","W/WoodDa01","","0.0","0","2","0","2","DAL","2001",,,
"281631",":stat_player_game_def","","","","","0","0","0","0","200109090min","200109090min_14","0","Brentson Buckner","B/BuckBr20","","0.0","0","2","0","2","CAR","2001",,,
"281632",":stat_player_game_def","","","","","0","0","0","0","200109230clt","200109230clt_16","0","Dan O'Leary","O/OLeaDa20","","0.0","1","2","0","1","BUF","2001",,,
"281633",":stat_player_game_def","","","","","0","0","0","0","200110140chi","200110140chi_15","0","Tom Burke","B/BurkTo20","","0.0","0","1","0","1","ARI","2001",,,
"281634",":stat_player_game_def","","","","","0","0","0","0","200109230atl","200109230atl_15","0","Brad Hoover","H/HoovBr00","","0.0","0","2","0","2","CAR","2001",,,
"281635",":stat_player_game_def","","","","","0","0","0","0","200110070phi","200110070phi_16","0","Coby Rhinehart","R/RhinCo20","","0.0","0","1","0","1","ARI","2001",,,
"281636",":stat_player_game_def","","","","","","0","0","0","200109090sfo","200109090sfo_16","","Chuck Wiley","W/WileCh21","","0.0","0","2","0","2","ATL","2001",,,
"281637",":stat_player_game_def","","","","","0","0","0","0","200109300den","200109300den_16","0","Anthony Mitchell","M/MitcAn20","","0.0","0","1","0","1","BAL","2001",,,
"281638",":stat_player_game_def","","","","","0","0","0","0","200109090rav","200109090rav_15","0","Keith Traylor","T/TrayKe20","","0.0","0","2","1","2","CHI","2001",,,
"281639",":stat_player_game_def","","","","","0","0","0","0","200109300phi","200109300phi_16","0","Jamal Brooks","B/BrooJa20","","0.0","1","1","0","0","DAL","2001",,,
"281640",":stat_player_game_def","","","","","0","0","0","0","200109090min","200109090min_15","0","Karl Hankton","H/HankKa00","","0.0","1","2","0","1","CAR","2001",,,
"281641",":stat_player_game_def","","","","","0","1","0","0","200109230cin","200109230cin_16","0","Brad Jackson","J/JackBr20","","0.0","0","0","0","0","BAL","2001",,,
"281642",":stat_player_game_def","","","","","0","0","0","0","200109230clt","200109230clt_17","0","DaShon Polk","P/PolkDa20","","0.0","1","2","0","1","BUF","2001",,,
"281643",":stat_player_game_def","","","","","0","0","0","0","200110140chi","200110140chi_16","0","Tom Knight","K/KnigTo20","","0.0","0","1","0","1","ARI","2001",,,
"281644",":stat_player_game_def","","","","","0","0","0","0","200109230atl","200109230atl_16","0","Jason Peter","P/PeteJa20","","0.0","0","2","1","2","CAR","2001",,,
"281645",":stat_player_game_def","","","","","0","0","0","0","200109090sfo","200109090sfo_17","0","Brian Finneran","F/FinnBr00","","0.0","1","1","0","0","ATL","2001",,,
"281646",":stat_player_game_def","","","","","0","0","0","0","200110070phi","200110070phi_17","0","LeVar Woods","W/WoodLe21","","0.0","0","1","0","1","ARI","2001",,,
"281647",":stat_player_game_def","","","","","0","0","0","0","200109090min","200109090min_16","0","Deveron Harper","H/HarpDe20","","0.0","0","2","0","2","CAR","2001",,,
"281648",":stat_player_game_def","","","","","0","0","0","0","200109300den","200109300den_17","0","Alvin Porter","P/PortAl20","","0.0","0","1","0","1","BAL","2001",,,
"281649",":stat_player_game_def","","","","","0","0","0","0","200109300phi","200109300phi_17","0","Kareem Larrimore","L/LarrKa20","","0.0","0","1","0","1","DAL","2001",,,
"281650",":stat_player_game_def","1","5","0","5","0","0","0","0","200109230cin","200109230cin_17","2","Brian Simmons","S/SimmBr20","","1.0","1","4","2","3","CIN","2001",,,
