"_id","_labels","game_code","kick_ret","kick_ret_long","kick_ret_td","kick_ret_yds","kick_ret_yds_per_ret","label","player","player_code","punt_ret","punt_ret_long","punt_ret_td","punt_ret_yds","punt_ret_yds_per_ret","team","year","_start","_end","_type"
"112176",":stat_player_game_return","201510110det","1","41","0","41","41.0","201510110det_5","Ameer Abdullah","A/AbduAm00","0","0","0","0","","DET","2015",,,
"112180",":stat_player_game_return","201510180buf","2","49","0","69","34.5","201510180buf_1","Adam Jones","J/JonePa20","3","18","0","32","10.7","CIN","2015",,,
"112182",":stat_player_game_return","201510180buf","1","8","0","8","8.0","201510180buf_2","Brandon Tate","T/TateBr00","1","5","0","5","5.0","CIN","2015",,,
"112183",":stat_player_game_return","201510180buf","1","7","0","7","7.0","201510180buf_3","Cedric Peerman","P/PeerCe00","0","0","0","0","","CIN","2015",,,
"112184",":stat_player_game_return","201510180buf","2","19","0","33","16.5","201510180buf_4","Marquise Goodwin","G/GoodMa00","0","0","0","0","","BUF","2015",,,
"112186",":stat_player_game_return","201510180buf","2","20","0","39","19.5","201510180buf_5","Denarius Moore","M/MoorDe02","0","0","0","0","","BUF","2015",,,
"112202",":stat_player_game_return","201510110rav","0","0","0","0","","201510110rav_1","Travis Benjamin","B/BenjTr00","2","5","0","2","1.0","CLE","2015",,,
"112204",":stat_player_game_return","201510150nor","0","0","0","0","","201510150nor_1","Eric Weems","W/WeemEr00","2","11","0","21","10.5","ATL","2015",,,
"112206",":stat_player_game_return","201510110rav","1","15","0","15","15.0","201510110rav_2","Justin Gilbert","G/GilbJu00","0","0","0","0","","CLE","2015",,,
"112207",":stat_player_game_return","201510150nor","1","19","0","19","19.0","201510150nor_2","Patrick DiMarco","D/DiMaPa00","0","0","0","0","","ATL","2015",,,
"112209",":stat_player_game_return","201510150nor","0","0","0","0","","201510150nor_3","Marcus Murphy","M/MurpMa03","2","6","0","12","6.0","NOR","2015",,,
"112210",":stat_player_game_return","201510110rav","5","46","0","136","27.2","201510110rav_3","Jeremy Ross","R/RossJe01","2","17","0","21","10.5","BAL","2015",,,
"112213",":stat_player_game_return","201510110rav","0","0","0","0","","201510110rav_4","Lardarius Webb","W/WebbLa99","1","9","0","9","9.0","BAL","2015",,,
"112215",":stat_player_game_return","201510110rav","1","7","0","7","7.0","201510110rav_5","Kyle Juszczyk","J/JuszKy00","0","0","0","0","","BAL","2015",,,
"112216",":stat_player_game_return","201511010pit","0","0","0","0","","201511010pit_1","Adam Jones","J/JonePa20","2","18","0","33","16.5","CIN","2015",,,
"112218",":stat_player_game_return","201511010pit","2","27","0","52","26.0","201511010pit_2","Brandon Tate","T/TateBr00","1","5","0","5","5.0","CIN","2015",,,
"112220",":stat_player_game_return","201511010pit","2","19","0","34","17.0","201511010pit_3","Dri Archer","A/ArchDr00","0","0","0","0","","PIT","2015",,,
"112224",":stat_player_game_return","201510180det","2","38","0","50","25.0","201510180det_1","Marc Mariani","M/MariMa00","4","15","0","27","6.8","CHI","2015",,,
"112225",":stat_player_game_return","201510180det","2","26","0","47","23.5","201510180det_2","T.J. Jones","J/JoneT.00","1","0","0","0","0.0","DET","2015",,,
"112226",":stat_player_game_return","201510180det","0","0","0","0","","201510180det_3","Corey Fuller","F/FullCo00","1","0","0","0","0.0","DET","2015",,,
"112227",":stat_player_game_return","201510180det","0","0","0","0","","201510180det_4","Golden Tate","T/TateGo00","1","0","0","0","0.0","DET","2015",,,
"112228",":stat_player_game_return","201510180det","1","22","0","22","22.0","201510180det_5","Ameer Abdullah","A/AbduAm00","0","0","0","0","","DET","2015",,,
"112769",":stat_player_game_return","201510250ram","0","0","0","0","","201510250ram_1","Travis Benjamin","B/BenjTr00","2","4","0","4","2.0","CLE","2015",,,
"112773",":stat_player_game_return","201510250ram","1","21","0","21","21.0","201510250ram_2","Justin Gilbert","G/GilbJu00","0","0","0","0","","CLE","2015",,,
"112774",":stat_player_game_return","201510260crd","1","28","0","28","28.0","201510260crd_1","Jeremy Ross","R/RossJe01","1","8","0","8","8.0","BAL","2015",,,
"112776",":stat_player_game_return","201510250ram","0","0","0","0","","201510250ram_3","Tavon Austin","A/AustTa00","2","11","0","15","7.5","STL","2015",,,
"112777",":stat_player_game_return","201510260crd","0","0","0","0","","201510260crd_2","Patrick Peterson","P/PetePa00","3","11","0","19","6.3","ARI","2015",,,
"112779",":stat_player_game_return","201510250ram","1","28","0","28","28.0","201510250ram_4","Stedman Bailey","B/BailSt01","0","0","0","0","","STL","2015",,,
"112782",":stat_player_game_return","201510260crd","0","0","0","0","","201510260crd_3","Brittan Golden","G/GoldBr00","1","0","0","0","0.0","ARI","2015",,,
"112784",":stat_player_game_return","201510250ram","1","21","0","27","27.0","201510250ram_5","Benny Cunningham","C/CunnBe01","0","0","0","0","","STL","2015",,,
"112796",":stat_player_game_return","201510250jax","0","0","0","0","","201510250jax_1","Denarius Moore","M/MoorDe02","2","19","0","37","18.5","BUF","2015",,,
"112798",":stat_player_game_return","201510250jax","3","28","0","70","23.3","201510250jax_2","Dan Herron","H/HerrDa00","0","0","0","0","","BUF","2015",,,
"112803",":stat_player_game_return","201510250jax","1","17","0","17","17.0","201510250jax_3","Anthony Dixon","D/DixoAn00","0","0","0","0","","BUF","2015",,,
"112804",":stat_player_game_return","201510250jax","1","19","0","19","19.0","201510250jax_4","Nick Marshall","M/MarsNi00","0","0","0","0","","JAX","2015",,,
"112805",":stat_player_game_return","201510250jax","1","1","0","1","1.0","201510250jax_5","Bryan Walters","W/WaltBr00","0","0","0","0","","JAX","2015",,,
"112830",":stat_player_game_return","201511150oti","0","0","0","0","","201511150oti_1","Ted Ginn Jr.","G/GinnTe00","4","23","0","61","15.3","CAR","2015",,,
"112833",":stat_player_game_return","201511150oti","1","22","0","22","22.0","201511150oti_2","Fozzy Whittaker","W/WhitFo00","0","0","0","0","","CAR","2015",,,
"112835",":stat_player_game_return","201511150oti","5","20","0","86","17.2","201511150oti_3","Dexter McCluster","M/McClDe00","0","0","0","0","","TEN","2015",,,
"112836",":stat_player_game_return","201510250nyg","0","0","0","0","","201510250nyg_1","Cole Beasley","B/BeasCo00","2","7","0","7","3.5","DAL","2015",,,
"112839",":stat_player_game_return","201510250nyg","2","24","0","44","22.0","201510250nyg_2","Lucky Whitehead","W/WhitLu00","0","0","0","0","","DAL","2015",,,
"112840",":stat_player_game_return","201510250oti","1","28","0","28","28.0","201510250oti_1","Eric Weems","W/WeemEr00","1","12","0","12","12.0","ATL","2015",,,
"112842",":stat_player_game_return","201510250nyg","1","22","0","22","22.0","201510250nyg_3","Devin Street","S/StreDe00","0","0","0","0","","DAL","2015",,,
"112843",":stat_player_game_return","201510250oti","1","27","0","27","27.0","201510250oti_2","Bishop Sankey","S/SankBi00","0","0","0","0","","TEN","2015",,,
"112845",":stat_player_game_return","201510250nyg","3","100","1","149","49.7","201510250nyg_4","Dwayne Harris","H/HarrDw00","0","0","0","0","","NYG","2015",,,
"112866",":stat_player_game_return","201511150sea","1","22","0","22","22.0","201511150sea_1","Patrick Peterson","P/PetePa00","3","24","0","29","9.7","ARI","2015",,,
"112869",":stat_player_game_return","201511150sea","4","24","0","79","19.8","201511150sea_2","David Johnson","J/JohnDa08","0","0","0","0","","ARI","2015",,,
"112871",":stat_player_game_return","201511150sea","5","34","0","104","20.8","201511150sea_3","Tyler Lockett","L/LockTy00","1","0","0","0","0.0","SEA","2015",,,
"112873",":stat_player_game_return","201511010cle","0","0","0","0","","201511010cle_1","Patrick Peterson","P/PetePa00","4","38","0","50","12.5","ARI","2015",,,
"112875",":stat_player_game_return","201511010cle","3","24","0","63","21.0","201511010cle_2","David Johnson","J/JohnDa08","0","0","0","0","","ARI","2015",,,
"112877",":stat_player_game_return","201511010cle","0","0","0","0","","201511010cle_3","Travis Benjamin","B/BenjTr00","2","12","0","19","9.5","CLE","2015",,,
"112878",":stat_player_game_return","201511080clt","2","41","0","69","34.5","201511080clt_1","Omar Bolden","B/BoldOm00","1","83","1","83","83.0","DEN","2015",,,
"112879",":stat_player_game_return","201511010cle","2","25","0","46","23.0","201511010cle_4","Justin Gilbert","G/GilbJu00","0","0","0","0","","CLE","2015",,,
"112880",":stat_player_game_return","201511080clt","1","23","0","23","23.0","201511080clt_2","Quan Bray","B/BrayQu00","3","3","0","2","0.7","IND","2015",,,
"112881",":stat_player_game_return","201511080clt","1","10","0","10","10.0","201511080clt_3","Jack Doyle","D/DoylJa00","0","0","0","0","","IND","2015",,,
"112888",":stat_player_game_return","201510180cle","0","0","0","0","","201510180cle_1","Emmanuel Sanders","S/SandEm00","2","11","0","19","9.5","DEN","2015",,,
"112889",":stat_player_game_return","201510180cle","0","0","0","0","","201510180cle_2","Jordan Norwood","N/NorwJo00","1","0","0","0","0.0","DEN","2015",,,
"112890",":stat_player_game_return","201510180cle","5","27","0","95","19.0","201510180cle_3","Omar Bolden","B/BoldOm00","0","0","0","0","","DEN","2015",,,
"112891",":stat_player_game_return","201510180cle","1","15","0","15","15.0","201510180cle_4","Kapri Bibbs","B/BibbKa00","0","0","0","0","","DEN","2015",,,
"112892",":stat_player_game_return","201510180cle","0","0","0","0","","201510180cle_5","Travis Benjamin","B/BenjTr00","3","20","0","34","11.3","CLE","2015",,,
"112893",":stat_player_game_return","201510180cle","2","19","0","29","14.5","201510180cle_6","Shaun Draughn","D/DrauSh00","0","0","0","0","","CLE","2015",,,
"112894",":stat_player_game_return","201510180cle","2","30","0","56","28.0","201510180cle_7","Justin Gilbert","G/GilbJu00","0","0","0","0","","CLE","2015",,,
"113422",":stat_player_game_return","201511220crd","1","58","0","58","58.0","201511220crd_1","Brandon Tate","T/TateBr00","2","5","0","5","2.5","CIN","2015",,,
"113426",":stat_player_game_return","201511220crd","1","2","0","2","2.0","201511220crd_2","Mohamed Sanu","S/SanuMo00","0","0","0","0","","CIN","2015",,,
"113430",":stat_player_game_return","201511220crd","0","0","0","0","","201511220crd_3","Patrick Peterson","P/PetePa00","3","9","0","23","7.7","ARI","2015",,,
"113435",":stat_player_game_return","201511220crd","3","32","0","82","27.3","201511220crd_4","David Johnson","J/JohnDa08","0","0","0","0","","ARI","2015",,,
"113442",":stat_player_game_return","201511120nyj","0","0","0","0","","201511120nyj_1","Leodis McKelvin","M/McKeLe99","3","12","0","13","4.3","BUF","2015",,,
"113443",":stat_player_game_return","201511120nyj","1","22","0","22","22.0","201511120nyj_2","Dan Herron","H/HerrDa00","0","0","0","0","","BUF","2015",,,
"113447",":stat_player_game_return","201511120nyj","0","0","0","0","","201511120nyj_3","Jeremy Kerley","K/KerlJe00","4","6","0","14","3.5","NYJ","2015",,,
"113450",":stat_player_game_return","201511120nyj","1","21","0","21","21.0","201511120nyj_4","Devin Smith","S/SmitDe04","0","0","0","0","","NYJ","2015",,,
"113452",":stat_player_game_return","201511120nyj","1","9","0","9","9.0","201511120nyj_5","Zac Stacy","S/StacZa00","0","0","0","0","","NYJ","2015",,,
"113454",":stat_player_game_return","201511120nyj","1","17","0","17","17.0","201511120nyj_6","Kenbrell Thompkins","T/ThomKe02","0","0","0","0","","NYJ","2015",,,
"113468",":stat_player_game_return","201511260dal","0","0","0","0","","201511260dal_1","Dean Marlowe","M/MarlDe00","1","0","0","0","0.0","CAR","2015",,,
"113470",":stat_player_game_return","201511260dal","1","3","0","3","3.0","201511260dal_2","Thomas Davis","D/DaviTh20","0","0","0","0","","CAR","2015",,,
"113475",":stat_player_game_return","201511260dal","0","0","0","0","","201511260dal_3","Lucky Whitehead","W/WhitLu00","1","8","0","8","8.0","DAL","2015",,,
"113476",":stat_player_game_return","201511090sdg","1","30","0","30","30.0","201511090sdg_1","Marc Mariani","M/MariMa00","2","12","0","22","11.0","CHI","2015",,,
"113477",":stat_player_game_return","201511090sdg","1","16","0","16","16.0","201511090sdg_2","Ka'Deem Carey","C/CareKa00","0","0","0","0","","CHI","2015",,,
"113480",":stat_player_game_return","201511090sdg","1","24","0","24","24.0","201511090sdg_3","Javontee Herndon","H/HernJa00","0","0","0","0","","SDG","2015",,,
"113494",":stat_player_game_return","201511290sfo","0","0","0","0","","201511290sfo_1","Patrick Peterson","P/PetePa00","1","15","0","15","15.0","ARI","2015",,,
"113495",":stat_player_game_return","201511150ram","2","19","0","31","15.5","201511150ram_1","Marc Mariani","M/MariMa00","3","6","0","9","3.0","CHI","2015",,,
"113496",":stat_player_game_return","201511290sfo","2","24","0","47","23.5","201511290sfo_2","David Johnson","J/JohnDa08","0","0","0","0","","ARI","2015",,,
"113498",":stat_player_game_return","201511150ram","0","0","0","0","","201511150ram_2","Tavon Austin","A/AustTa00","3","10","0","16","5.3","STL","2015",,,
"113499",":stat_player_game_return","201511290sfo","3","26","0","67","22.3","201511290sfo_3","Bruce Ellington","E/ElliBr00","1","0","0","0","0.0","SFO","2015",,,
"113501",":stat_player_game_return","201511150ram","1","27","0","27","27.0","201511150ram_3","Benny Cunningham","C/CunnBe01","0","0","0","0","","STL","2015",,,
"113504",":stat_player_game_return","201511290sfo","1","18","0","18","18.0","201511290sfo_4","Quinton Patton","P/PattQu00","0","0","0","0","","SFO","2015",,,
"113511",":stat_player_game_return","201512060tam","2","29","0","47","23.5","201512060tam_1","Devin Hester","H/HestDe99","1","3","0","3","3.0","ATL","2015",,,
"113513",":stat_player_game_return","201512060tam","2","25","0","39","19.5","201512060tam_2","Bobby Rainey","R/RainBo00","2","28","0","41","20.5","TAM","2015",,,
"113517",":stat_player_game_return","201512060tam","1","18","0","18","18.0","201512060tam_3","Donteea Dye","D/DyexDo00","0","0","0","0","","TAM","2015",,,
"113519",":stat_player_game_return","201511300cle","2","22","0","39","19.5","201511300cle_1","Kaelin Clay","C/ClayKa00","4","82","1","112","28.0","BAL","2015",,,
"113521",":stat_player_game_return","201511300cle","1","6","0","6","6.0","201511300cle_2","Maxx Williams","W/WillMa04","0","0","0","0","","BAL","2015",,,
"113523",":stat_player_game_return","201511300cle","0","0","0","0","","201511300cle_3","Travis Benjamin","B/BenjTr00","1","12","0","12","12.0","CLE","2015",,,
"113525",":stat_player_game_return","201511300cle","2","40","0","78","39.0","201511300cle_4","Justin Gilbert","G/GilbJu00","0","0","0","0","","CLE","2015",,,
"113527",":stat_player_game_return","201511050cin","0","0","0","0","","201511050cin_1","Travis Benjamin","B/BenjTr00","1","0","0","0","0.0","CLE","2015",,,
