"_id","_labels","game_code","kick_ret","kick_ret_long","kick_ret_td","kick_ret_yds","kick_ret_yds_per_ret","label","player","player_code","punt_ret","punt_ret_long","punt_ret_td","punt_ret_yds","punt_ret_yds_per_ret","team","year","_start","_end","_type"
"240780",":stat_player_game_return","200409120cle","4","0","0","78","19.5","200409120cle_1","B.J. Sams","S/SamsB.00","5","0","0","0","0.0","BAL","2004",,,
"240781",":stat_player_game_return","200409120cle","0","0","0","0","","200409120cle_2","Deion Sanders","S/SandDe00","1","0","0","5","5.0","BAL","2004",,,
"240783",":stat_player_game_return","200409120cle","0","0","0","0","","200409120cle_3","Dennis Northcutt","N/NortDe00","2","0","0","19","9.5","CLE","2004",,,
"240784",":stat_player_game_return","200409120ram","0","0","0","0","","200409120ram_1","Karl Williams","W/WillKa00","1","0","0","7","7.0","ARI","2004",,,
"240785",":stat_player_game_return","200409120cle","1","0","0","30","30.0","200409120cle_4","Dee Brown","B/BrowDe02","0","0","0","0","","CLE","2004",,,
"240786",":stat_player_game_return","200409120ram","5","0","0","138","27.6","200409120ram_2","Josh Scobey","S/ScobJo00","0","0","0","0","","ARI","2004",,,
"240788",":stat_player_game_return","200409120ram","0","0","0","0","","200409120ram_3","Shaun McDonald","M/McDoSh00","2","0","0","13","6.5","STL","2004",,,
"240791",":stat_player_game_return","200409120ram","1","0","0","14","14.0","200409120ram_4","Arlen Harris","H/HarrAr00","0","0","0","0","","STL","2004",,,
"240792",":stat_player_game_return","200409120ram","1","0","0","20","20.0","200409120ram_5","Steven Jackson","J/JackSt00","0","0","0","0","","STL","2004",,,
"240809",":stat_player_game_return","200409190gnb","0","0","0","0","","200409190gnb_1","R.W. McQuarters","M/McQuR.20","1","0","0","6","6.0","CHI","2004",,,
"240811",":stat_player_game_return","200409190gnb","2","0","0","42","21.0","200409190gnb_2","Daryl Jones","J/JoneDa02","0","0","0","0","","CHI","2004",,,
"240814",":stat_player_game_return","200409190gnb","1","0","0","23","23.0","200409190gnb_3","Bernard Berrian","B/BerrBe00","0","0","0","0","","CHI","2004",,,
"240815",":stat_player_game_return","200409120min","0","0","0","0","","200409120min_1","Dedric Ward","W/WardDe00","1","0","0","12","12.0","DAL","2004",,,
"240816",":stat_player_game_return","200409190gnb","1","0","0","18","18.0","200409190gnb_4","Antonio Chatman","C/ChatAn00","2","0","0","25","12.5","GNB","2004",,,
"240817",":stat_player_game_return","200409120min","3","0","0","97","32.3","200409120min_2","ReShard Lee","L/LeexRe00","0","0","0","0","","DAL","2004",,,
"240818",":stat_player_game_return","200409190gnb","0","0","0","0","","200409190gnb_5","Darren Sharper","S/SharDa00","1","0","0","9","9.0","GNB","2004",,,
"240819",":stat_player_game_return","200409120min","2","0","0","46","23.0","200409120min_3","Jacques Reeves","R/ReevJa20","0","0","0","0","","DAL","2004",,,
"240821",":stat_player_game_return","200409190gnb","2","0","0","31","15.5","200409190gnb_6","Ahmad Carroll","C/CarrAh20","0","0","0","0","","GNB","2004",,,
"240822",":stat_player_game_return","200409120min","1","0","0","9","9.0","200409120min_4","Matt Lehr","L/LehrMa20","0","0","0","0","","DAL","2004",,,
"240823",":stat_player_game_return","200409190gnb","1","0","0","25","25.0","200409190gnb_7","Robert Ferguson","F/FergRo00","0","0","0","0","","GNB","2004",,,
"240824",":stat_player_game_return","200409120min","1","0","0","17","17.0","200409120min_5","Mewelde Moore","M/MoorMe00","1","0","0","1","1.0","MIN","2004",,,
"240825",":stat_player_game_return","200409120min","3","0","0","54","18.0","200409120min_6","Onterrio Smith","S/SmitOn00","0","0","0","0","","MIN","2004",,,
"240833",":stat_player_game_return","200409120nyj","5","0","0","127","25.4","200409120nyj_1","T.J. Houshmandzadeh","H/HousTJ00","0","0","0","0","","CIN","2004",,,
"240834",":stat_player_game_return","200409120nyj","0","0","0","0","","200409120nyj_2","Santana Moss","M/MossSa00","2","0","0","13","6.5","NYJ","2004",,,
"240835",":stat_player_game_return","200409120nyj","5","0","0","100","20.0","200409120nyj_3","Jonathan Carter","C/CartJo01","0","0","0","0","","NYJ","2004",,,
"240841",":stat_player_game_return","200409260min","5","0","0","120","24.0","200409260min_1","Bernard Berrian","B/BerrBe00","0","0","0","0","","CHI","2004",,,
"240842",":stat_player_game_return","200409260min","1","0","0","19","19.0","200409260min_2","Jason McKie","M/McKiJa00","0","0","0","0","","CHI","2004",,,
"240843",":stat_player_game_return","200409260min","2","0","0","45","22.5","200409260min_3","Keenan Howry","H/HowrKe00","2","0","0","33","16.5","MIN","2004",,,
"240844",":stat_player_game_return","200409260min","3","0","0","66","22.0","200409260min_4","Kelly Campbell","C/CampKe00","0","0","0","0","","MIN","2004",,,
"241482",":stat_player_game_return","200410100nyj","0","0","0","0","","200410100nyj_1","Nate Clements","C/ClemNa99","1","0","0","6","6.0","BUF","2004",,,
"241483",":stat_player_game_return","200410100den","1","0","0","16","16.0","200410100den_1","Eugene Baker","B/BakeEu00","3","0","0","30","10.0","CAR","2004",,,
"241485",":stat_player_game_return","200410100nyj","3","0","0","69","23.0","200410100nyj_2","Terrence McGee","M/McGeTe99","0","0","0","0","","BUF","2004",,,
"241486",":stat_player_game_return","200410100den","0","0","0","0","","200410100den_2","Triandos Luke","L/LukeTr00","2","0","0","10","5.0","DEN","2004",,,
"241487",":stat_player_game_return","200410100nyj","0","0","0","0","","200410100nyj_3","Santana Moss","M/MossSa00","2","0","0","39","19.5","NYJ","2004",,,
"241488",":stat_player_game_return","200410100den","2","0","0","21","10.5","200410100den_3","Reuben Droughns","D/DrouRe00","0","0","0","0","","DEN","2004",,,
"241491",":stat_player_game_return","200410100nyj","0","0","0","0","","200410100nyj_4","Justin McCareins","M/McCaJu00","1","0","0","1","1.0","NYJ","2004",,,
"241495",":stat_player_game_return","200410100nyj","2","0","0","43","21.5","200410100nyj_5","LaMont Jordan","J/JordLa00","0","0","0","0","","NYJ","2004",,,
"241518",":stat_player_game_return","200409260nyg","0","0","0","0","","200409260nyg_1","Dennis Northcutt","N/NortDe00","1","0","0","0","0.0","CLE","2004",,,
"241519",":stat_player_game_return","200409260nyg","5","0","0","91","18.2","200409260nyg_2","Richard Alston","A/AlstRi20","0","0","0","0","","CLE","2004",,,
"241520",":stat_player_game_return","200409260nyg","1","0","0","14","14.0","200409260nyg_3","Andre King","K/KingAn00","0","0","0","0","","CLE","2004",,,
"241523",":stat_player_game_return","200409260nyg","0","0","0","0","","200409260nyg_4","Mark Jones","J/JoneMa01","3","0","0","28","9.3","NYG","2004",,,
"241525",":stat_player_game_return","200409260nyg","2","0","0","56","28.0","200409260nyg_5","Willie Ponder","P/PondWi00","0","0","0","0","","NYG","2004",,,
"241544",":stat_player_game_return","200410030tam","0","0","0","0","","200410030tam_1","Triandos Luke","L/LukeTr00","2","0","0","19","9.5","DEN","2004",,,
"241547",":stat_player_game_return","200410030tam","2","0","0","45","22.5","200410030tam_2","Reuben Droughns","D/DrouRe00","0","0","0","0","","DEN","2004",,,
"241549",":stat_player_game_return","200410030tam","0","0","0","0","","200410030tam_3","Michael Clayton","C/ClayMi00","1","0","0","2","2.0","TAM","2004",,,
"241553",":stat_player_game_return","200410030tam","4","0","0","99","24.8","200410030tam_4","Jamel White","W/WhitJa00","0","0","0","0","","TAM","2004",,,
"241555",":stat_player_game_return","200410030car","3","0","0","43","14.3","200410030car_1","Allen Rossum","R/RossAl99","5","0","0","59","11.8","ATL","2004",,,
"241557",":stat_player_game_return","200410030tam","1","0","0","20","20.0","200410030tam_5","Frank Murphy","M/MurpFr00","0","0","0","0","","TAM","2004",,,
"241560",":stat_player_game_return","200410030car","1","0","0","23","23.0","200410030car_2","Eugene Baker","B/BakeEu00","2","0","0","1","0.5","CAR","2004",,,
"241562",":stat_player_game_return","200409260cin","3","0","0","55","18.3","200409260cin_1","B.J. Sams","S/SamsB.00","4","0","0","84","21.0","BAL","2004",,,
"241564",":stat_player_game_return","200410030car","3","0","0","34","11.3","200410030car_3","Rod Smart","S/SmarRo00","0","0","0","0","","CAR","2004",,,
"241566",":stat_player_game_return","200409260cin","0","0","0","0","","200409260cin_2","Keiwan Ratliff","R/RatlKe20","1","0","0","9","9.0","CIN","2004",,,
"241567",":stat_player_game_return","200409190jax","0","0","0","0","","200409190jax_1","Rod Smith","S/SmitRo01","3","0","0","32","10.7","DEN","2004",,,
"241568",":stat_player_game_return","200410030car","1","0","0","19","19.0","200410030car_4","Keary Colbert","C/ColbKe00","0","0","0","0","","CAR","2004",,,
"241570",":stat_player_game_return","200409260cin","2","0","0","39","19.5","200409260cin_3","T.J. Houshmandzadeh","H/HousTJ00","0","0","0","0","","CIN","2004",,,
"241571",":stat_player_game_return","200409190jax","2","0","0","49","24.5","200409190jax_2","Reuben Droughns","D/DrouRe00","0","0","0","0","","DEN","2004",,,
"241572",":stat_player_game_return","200409260cin","1","0","0","6","6.0","200409260cin_4","Kenny Watson","W/WatsKe00","0","0","0","0","","CIN","2004",,,
"241574",":stat_player_game_return","200409190jax","1","0","0","24","24.0","200409190jax_3","Jermaine Lewis","L/LewiJe00","5","0","0","78","15.6","JAX","2004",,,
"241581",":stat_player_game_return","200409260atl","0","0","0","0","","200409260atl_1","Karl Williams","W/WillKa00","3","0","0","6","2.0","ARI","2004",,,
"241583",":stat_player_game_return","200409260atl","3","0","0","56","18.7","200409260atl_2","Josh Scobey","S/ScobJo00","0","0","0","0","","ARI","2004",,,
"241585",":stat_player_game_return","200409260atl","2","0","0","62","31.0","200409260atl_3","Allen Rossum","R/RossAl99","2","0","0","28","14.0","ATL","2004",,,
"241586",":stat_player_game_return","200410100pit","0","0","0","0","","200410100pit_1","Dennis Northcutt","N/NortDe00","2","0","0","12","6.0","CLE","2004",,,
"241587",":stat_player_game_return","200410100pit","5","0","0","76","15.2","200410100pit_2","Dee Brown","B/BrowDe02","0","0","0","0","","CLE","2004",,,
"241588",":stat_player_game_return","200410100pit","1","0","0","15","15.0","200410100pit_3","Andre King","K/KingAn00","0","0","0","0","","CLE","2004",,,
"241589",":stat_player_game_return","200410100pit","2","0","0","36","18.0","200410100pit_4","Antwaan Randle El","R/RandAn00","4","0","0","12","3.0","PIT","2004",,,
"241591",":stat_player_game_return","200410100pit","4","0","0","99","24.8","200410100pit_5","Ricardo Colclough","C/ColcRi20","0","0","0","0","","PIT","2004",,,
"241596",":stat_player_game_return","200409270was","0","0","0","0","","200409270was_1","Dedric Ward","W/WardDe00","8","0","0","67","8.4","DAL","2004",,,
"241597",":stat_player_game_return","200409270was","2","0","0","24","12.0","200409270was_2","ReShard Lee","L/LeexRe00","0","0","0","0","","DAL","2004",,,
"241598",":stat_player_game_return","200409270was","2","0","0","41","20.5","200409270was_3","Jacques Reeves","R/ReevJa20","0","0","0","0","","DAL","2004",,,
"241599",":stat_player_game_return","200409270was","3","0","0","70","23.3","200409270was_4","Chad Morton","M/MortCh00","3","0","0","18","6.0","WAS","2004",,,
"241972",":stat_player_game_return","200410170phi","3","0","0","54","18.0","200410170phi_1","Jamall Broussard","B/BrouJa20","1","0","0","0","0.0","CAR","2004",,,
"241975",":stat_player_game_return","200410170phi","1","0","0","26","26.0","200410170phi_2","Ricky Proehl","P/ProeRi00","0","0","0","0","","CAR","2004",,,
"241976",":stat_player_game_return","200410170phi","1","0","0","12","12.0","200410170phi_3","Mike Seidman","S/SeidMi00","0","0","0","0","","CAR","2004",,,
"241978",":stat_player_game_return","200410170phi","1","0","0","66","66.0","200410170phi_4","J.R. Reed","R/ReedJ.20","0","0","0","0","","PHI","2004",,,
"242003",":stat_player_game_return","200410100was","3","0","0","51","17.0","200410100was_1","B.J. Sams","S/SamsB.00","5","0","1","101","20.2","BAL","2004",,,
"242007",":stat_player_game_return","200410100was","1","0","0","24","24.0","200410100was_2","Chad Morton","M/MortCh00","2","0","0","17","8.5","WAS","2004",,,
"242010",":stat_player_game_return","200410240tam","0","0","0","0","","200410240tam_1","R.W. McQuarters","M/McQuR.20","1","0","0","3","3.0","CHI","2004",,,
"242011",":stat_player_game_return","200410100was","1","0","0","5","5.0","200410100was_3","Jim Molinaro","M/MoliJi20","0","0","0","0","","WAS","2004",,,
"242013",":stat_player_game_return","200410240tam","4","0","0","70","17.5","200410240tam_2","Jerry Azumah","A/AzumJe00","0","0","0","0","","CHI","2004",,,
"242014",":stat_player_game_return","200410240tam","1","0","0","21","21.0","200410240tam_3","Jason McKie","M/McKiJa00","0","0","0","0","","CHI","2004",,,
"242016",":stat_player_game_return","200410240tam","0","0","0","0","","200410240tam_4","Tim Brown","B/BrowTi00","2","0","0","14","7.0","TAM","2004",,,
"242019",":stat_player_game_return","200410240tam","2","0","0","45","22.5","200410240tam_5","Torrie Cox","C/CoxxTo21","0","0","0","0","","TAM","2004",,,
"242027",":stat_player_game_return","200410310phi","2","0","0","42","21.0","200410310phi_1","B.J. Sams","S/SamsB.00","3","0","0","18","6.0","BAL","2004",,,
"242029",":stat_player_game_return","200410310phi","0","0","0","0","","200410310phi_2","Deion Sanders","S/SandDe00","2","0","0","9","4.5","BAL","2004",,,
"242030",":stat_player_game_return","200410310phi","0","0","0","0","","200410310phi_3","Reno Mahe","M/MaheRe00","3","0","0","16","5.3","PHI","2004",,,
"242033",":stat_player_game_return","200410310phi","1","0","0","22","22.0","200410310phi_4","Roderick Hood","H/HoodRo20","0","0","0","0","","PHI","2004",,,
"242035",":stat_player_game_return","200410310phi","1","0","0","17","17.0","200410310phi_5","J.R. Reed","R/ReedJ.20","0","0","0","0","","PHI","2004",,,
"242052",":stat_player_game_return","200410310buf","0","0","0","0","","200410310buf_1","Karl Williams","W/WillKa00","2","0","0","16","8.0","ARI","2004",,,
"242053",":stat_player_game_return","200410170rai","0","0","0","0","","200410170rai_1","Triandos Luke","L/LukeTr00","4","0","0","59","14.8","DEN","2004",,,
"242056",":stat_player_game_return","200410170rai","1","0","0","19","19.0","200410170rai_2","Quentin Griffin","G/GrifQu00","0","0","0","0","","DEN","2004",,,
"242057",":stat_player_game_return","200410310buf","4","0","0","69","17.3","200410310buf_2","Larry Croom","C/CrooLa00","0","0","0","0","","ARI","2004",,,
"242060",":stat_player_game_return","200410170rai","3","0","0","59","19.7","200410170rai_3","Carlos Francis","F/FranCa20","0","0","0","0","","OAK","2004",,,
"242061",":stat_player_game_return","200410310buf","2","0","0","0","0.0","200410310buf_3","Gerald Hayes","H/HayeGe20","0","0","0","0","","ARI","2004",,,
"242063",":stat_player_game_return","200410170cle","0","0","0","0","","200410170cle_1","T.J. Houshmandzadeh","H/HousTJ00","2","0","0","2","1.0","CIN","2004",,,
"242065",":stat_player_game_return","200410170rai","3","0","0","44","14.7","200410170rai_4","Doug Gabriel","G/GabrDo00","0","0","0","0","","OAK","2004",,,
"242066",":stat_player_game_return","200410310buf","0","0","0","0","","200410310buf_4","Nate Clements","C/ClemNa99","5","0","0","82","16.4","BUF","2004",,,
"242069",":stat_player_game_return","200410170cle","3","0","0","79","26.3","200410170cle_2","Cliff Russell","R/RussCl00","0","0","0","0","","CIN","2004",,,
"242070",":stat_player_game_return","200410310buf","0","0","0","0","","200410310buf_5","Josh Reed","R/ReedJo01","1","0","0","7","7.0","BUF","2004",,,
"242072",":stat_player_game_return","200410170cle","0","0","0","0","","200410170cle_3","Dennis Northcutt","N/NortDe00","4","0","0","28","7.0","CLE","2004",,,
"242073",":stat_player_game_return","200410310buf","3","0","1","115","38.3","200410310buf_6","Terrence McGee","M/McGeTe99","0","0","0","0","","BUF","2004",,,
"242074",":stat_player_game_return","200410030pit","1","0","0","25","25.0","200410030pit_1","T.J. Houshmandzadeh","H/HousTJ00","4","0","0","28","7.0","CIN","2004",,,
"242075",":stat_player_game_return","200410170cle","3","0","0","67","22.3","200410170cle_4","Dee Brown","B/BrowDe02","0","0","0","0","","CLE","2004",,,
"242076",":stat_player_game_return","200410030pit","2","0","0","42","21.0","200410030pit_2","Cliff Russell","R/RussCl00","0","0","0","0","","CIN","2004",,,
"242077",":stat_player_game_return","200410030pit","1","0","0","20","20.0","200410030pit_3","Kenny Watson","W/WatsKe00","0","0","0","0","","CIN","2004",,,
"242078",":stat_player_game_return","200410170cle","1","0","0","9","9.0","200410170cle_5","Chad Mustard","M/MustCh00","0","0","0","0","","CLE","2004",,,
"242080",":stat_player_game_return","200410030pit","2","0","0","65","32.5","200410030pit_4","Antwaan Randle El","R/RandAn00","2","0","0","6","3.0","PIT","2004",,,
"242081",":stat_player_game_return","200410030pit","2","0","0","54","27.0","200410030pit_5","Ricardo Colclough","C/ColcRi20","0","0","0","0","","PIT","2004",,,
"242088",":stat_player_game_return","200410240gnb","0","0","0","0","","200410240gnb_1","Lance Frazier","F/FrazLa20","1","0","0","9","9.0","DAL","2004",,,
"242090",":stat_player_game_return","200410240gnb","2","0","0","32","16.0","200410240gnb_2","ReShard Lee","L/LeexRe00","0","0","0","0","","DAL","2004",,,
"242092",":stat_player_game_return","200410240gnb","2","0","0","25","12.5","200410240gnb_3","Quincy Morgan","M/MorgQu00","0","0","0","0","","DAL","2004",,,
"242094",":stat_player_game_return","200410240gnb","2","0","0","11","5.5","200410240gnb_4","Jacques Reeves","R/ReevJa20","0","0","0","0","","DAL","2004",,,
"242096",":stat_player_game_return","200410240gnb","2","0","0","51","25.5","200410240gnb_5","Najeh Davenport","D/DaveNa00","0","0","0","0","","GNB","2004",,,
"242097",":stat_player_game_return","200410100sfo","0","0","0","0","","200410100sfo_1","Karl Williams","W/WillKa00","4","0","0","36","9.0","ARI","2004",,,
"242098",":stat_player_game_return","200410240gnb","2","0","0","57","28.5","200410240gnb_6","Robert Ferguson","F/FergRo00","0","0","0","0","","GNB","2004",,,
"242099",":stat_player_game_return","200410100sfo","3","0","0","60","20.0","200410100sfo_2","Larry Croom","C/CrooLa00","0","0","0","0","","ARI","2004",,,
"242100",":stat_player_game_return","200410240gnb","1","0","0","11","11.0","200410240gnb_7","Antonio Chatman","C/ChatAn00","0","0","0","0","","GNB","2004",,,
"242101",":stat_player_game_return","200410100sfo","1","0","0","21","21.0","200410100sfo_3","Obafemi Ayanbadejo","A/AyanOb00","0","0","0","0","","ARI","2004",,,
"242102",":stat_player_game_return","200410100sfo","1","0","0","13","13.0","200410100sfo_4","Eric Edwards","E/EdwaEr00","0","0","0","0","","ARI","2004",,,
"242103",":stat_player_game_return","200410100sfo","1","0","0","6","6.0","200410100sfo_5","Gerald Hayes","H/HayeGe20","0","0","0","0","","ARI","2004",,,
"242104",":stat_player_game_return","200410100sfo","0","0","0","0","","200410100sfo_6","Arnaz Battle","B/BattAr00","4","0","1","88","22.0","SFO","2004",,,
"242105",":stat_player_game_return","200410100sfo","4","0","0","49","12.3","200410100sfo_7","Cedrick Wilson","W/WilsCe00","0","0","0","0","","SFO","2004",,,
"242106",":stat_player_game_return","200410100sfo","1","0","0","14","14.0","200410100sfo_8","Terry Jackson","J/JackTe00","0","0","0","0","","SFO","2004",,,
"242487",":stat_player_game_return","200410310sea","6","0","0","157","26.2","200410310sea_1","Jamall Broussard","B/BrouJa20","0","0","0","0","","CAR","2004",,,
"242492",":stat_player_game_return","200410310sea","0","0","0","0","","200410310sea_2","Kris Richard","R/RichKr20","1","0","0","10","10.0","SEA","2004",,,
"242495",":stat_player_game_return","200410310sea","1","0","0","20","20.0","200410310sea_3","Kerry Carter","C/CartKe01","0","0","0","0","","SEA","2004",,,
"242496",":stat_player_game_return","200411070nyg","0","0","0","0","","200411070nyg_1","R.W. McQuarters","M/McQuR.20","3","0","0","43","14.3","CHI","2004",,,
"242499",":stat_player_game_return","200411070nyg","2","0","0","27","13.5","200411070nyg_2","Jerry Azumah","A/AzumJe00","0","0","0","0","","CHI","2004",,,
"242500",":stat_player_game_return","200410310sea","1","0","0","12","12.0","200410310sea_4","Itula Mili","M/MiliIt00","0","0","0","0","","SEA","2004",,,
"242504",":stat_player_game_return","200411070nyg","0","0","0","0","","200411070nyg_3","Mark Jones","J/JoneMa01","3","0","0","45","15.0","NYG","2004",,,
"242506",":stat_player_game_return","200410310sea","1","0","0","21","21.0","200410310sea_5","Maurice Morris","M/MorrMa00","0","0","0","0","","SEA","2004",,,
"242508",":stat_player_game_return","200411070nyg","5","0","0","155","31.0","200411070nyg_4","Willie Ponder","P/PondWi00","0","0","0","0","","NYG","2004",,,
"242510",":stat_player_game_return","200410250cin","2","0","0","35","17.5","200410250cin_1","Triandos Luke","L/LukeTr00","1","0","0","2","2.0","DEN","2004",,,
"242512",":stat_player_game_return","200410250cin","3","0","0","33","11.0","200410250cin_2","Quentin Griffin","G/GrifQu00","0","0","0","0","","DEN","2004",,,
"242513",":stat_player_game_return","200410250cin","0","0","0","0","","200410250cin_3","Deltha O'Neal","O/ONeaDe00","3","0","0","25","8.3","CIN","2004",,,
"242515",":stat_player_game_return","200410250cin","2","0","0","39","19.5","200410250cin_4","Cliff Russell","R/RussCl00","0","0","0","0","","CIN","2004",,,
"242517",":stat_player_game_return","200410250cin","1","0","0","25","25.0","200410250cin_5","Kenny Watson","W/WatsKe00","0","0","0","0","","CIN","2004",,,
"242537",":stat_player_game_return","200411070mia","0","0","0","0","","200411070mia_1","Karl Williams","W/WillKa00","1","0","0","9","9.0","ARI","2004",,,
"242539",":stat_player_game_return","200411070mia","5","0","0","96","19.2","200411070mia_2","Larry Croom","C/CrooLa00","0","0","0","0","","ARI","2004",,,
"242544",":stat_player_game_return","200411070mia","2","0","0","45","22.5","200411070mia_3","Wes Welker","W/WelkWe00","4","0","0","33","8.3","MIA","2004",,,
"242547",":stat_player_game_return","200411070mia","2","0","0","45","22.5","200411070mia_4","Bryan Gilmore","G/GilmBr00","0","0","0","11","","MIA","2004",,,
"242549",":stat_player_game_return","200411140nyj","4","0","0","101","25.3","200411140nyj_1","B.J. Sams","S/SamsB.00","7","0","0","45","6.4","BAL","2004",,,
"242551",":stat_player_game_return","200411140nyj","0","0","0","0","","200411140nyj_2","Santana Moss","M/MossSa00","3","0","0","21","7.0","NYJ","2004",,,
"242553",":stat_player_game_return","200411140nyj","0","0","0","0","","200411140nyj_3","Justin McCareins","M/McCaJu00","1","0","0","0","0.0","NYJ","2004",,,
"242556",":stat_player_game_return","200411140nyj","2","0","0","57","28.5","200411140nyj_4","LaMont Jordan","J/JordLa00","0","0","0","0","","NYJ","2004",,,
"242560",":stat_player_game_return","200411140nyj","1","0","0","5","5.0","200411140nyj_5","B.J. Askew","A/AskeB.00","0","0","0","0","","NYJ","2004",,,
"242562",":stat_player_game_return","200411070rav","0","0","0","0","","200411070rav_1","Dennis Northcutt","N/NortDe00","2","0","0","24","12.0","CLE","2004",,,
"242566",":stat_player_game_return","200411070rav","6","0","1","197","32.8","200411070rav_2","Richard Alston","A/AlstRi20","0","0","0","0","","CLE","2004",,,
"242570",":stat_player_game_return","200411070rav","4","0","0","61","15.3","200411070rav_3","B.J. Sams","S/SamsB.00","4","0","0","33","8.3","BAL","2004",,,
"242572",":stat_player_game_return","200410240kan","5","0","0","119","23.8","200410240kan_1","Allen Rossum","R/RossAl99","1","0","1","75","75.0","ATL","2004",,,
"242574",":stat_player_game_return","200410240kan","2","0","0","31","15.5","200410240kan_2","Dante Hall","H/HallDa00","1","0","0","11","11.0","KAN","2004",,,
"242576",":stat_player_game_return","200410240rav","0","0","0","0","","200410240rav_1","Nate Clements","C/ClemNa99","4","0","0","21","5.3","BUF","2004",,,
"242578",":stat_player_game_return","200410240rav","5","0","0","90","18.0","200410240rav_2","Terrence McGee","M/McGeTe99","0","0","0","0","","BUF","2004",,,
"242580",":stat_player_game_return","200410240rav","3","0","0","61","20.3","200410240rav_3","B.J. Sams","S/SamsB.00","1","0","0","2","2.0","BAL","2004",,,
"242582",":stat_player_game_return","200410240rav","0","0","0","0","","200410240rav_4","Deion Sanders","S/SandDe00","1","0","0","4","4.0","BAL","2004",,,
"242584",":stat_player_game_return","200410310den","3","0","0","97","32.3","200410310den_1","Allen Rossum","R/RossAl99","1","0","0","12","12.0","ATL","2004",,,
"242586",":stat_player_game_return","200410310den","0","0","0","0","","200410310den_2","Rod Smith","S/SmitRo01","2","0","0","23","11.5","DEN","2004",,,
"242588",":stat_player_game_return","200410310den","4","0","0","79","19.8","200410310den_3","Roc Alexander","A/AlexRo21","0","0","0","0","","DEN","2004",,,
"242591",":stat_player_game_return","200411140oti","0","0","0","0","","200411140oti_1","R.W. McQuarters","M/McQuR.20","5","0","1","102","20.4","CHI","2004",,,
"242592",":stat_player_game_return","200411140oti","1","0","0","10","10.0","200411140oti_2","Bernard Berrian","B/BerrBe00","1","0","0","-2","-2.0","CHI","2004",,,
"242593",":stat_player_game_return","200411140oti","4","0","0","98","24.5","200411140oti_3","Jerry Azumah","A/AzumJe00","0","0","0","0","","CHI","2004",,,
