"_id","_labels","fga","fgm","game_code","label","player","player_code","punt","punt_long","punt_yds","punt_yds_per_punt","team","xpa","xpm","year","_start","_end","_type"
"240776",":stat_player_game_kick","","","200409120cle","200409120cle_4","Derrick Frost","F/FrosDe20","7","54","316","45.1","CLE","","","2004",,,
"240779",":stat_player_game_kick","","","200409120ram","200409120ram_3","Sean Landeta","L/LandSe20","3","41","119","39.7","STL","","","2004",,,
"240782",":stat_player_game_kick","3","3","200409120ram","200409120ram_4","Jeff Wilkins","W/wilkijef01","0","","0","","STL","","","2004",,,
"240800",":stat_player_game_kick","1","","200409190gnb","200409190gnb_1","Paul Edinger","E/edingpau01","1","23","23","23.0","CHI","3","3","2004",,,
"240802",":stat_player_game_kick","","","200409190gnb","200409190gnb_2","Brad Maynard","M/MaynBr20","3","58","153","51.0","CHI","","","2004",,,
"240805",":stat_player_game_kick","2","1","200409190gnb","200409190gnb_3","Ryan Longwell","L/longwrya01","0","","0","","GNB","1","1","2004",,,
"240806",":stat_player_game_kick","1","1","200409120min","200409120min_1","Billy Cundiff","C/cundibil01","0","","0","","DAL","2","2","2004",,,
"240807",":stat_player_game_kick","","","200409190gnb","200409190gnb_4","Bryan Barker","B/BarkBr20","4","56","192","48.0","GNB","","","2004",,,
"240808",":stat_player_game_kick","","","200409120min","200409120min_2","Mat McBriar","M/McBrMa20","3","40","98","32.7","DAL","","","2004",,,
"240810",":stat_player_game_kick","","","200409120min","200409120min_3","Morten Andersen","A/andermor01","0","","0","","MIN","5","5","2004",,,
"240812",":stat_player_game_kick","","","200409120min","200409120min_4","Darren Bennett","B/BennDa20","3","43","102","34.0","MIN","","","2004",,,
"240828",":stat_player_game_kick","1","1","200409120nyj","200409120nyj_1","Shayne Graham","G/grahasha01","0","","0","","CIN","3","3","2004",,,
"240829",":stat_player_game_kick","","","200409120nyj","200409120nyj_2","Kyle Larson","L/LarsKy20","3","51","151","50.3","CIN","","","2004",,,
"240830",":stat_player_game_kick","1","1","200409120nyj","200409120nyj_3","Doug Brien","B/briendou01","0","","0","","NYJ","4","4","2004",,,
"240832",":stat_player_game_kick","","","200409120nyj","200409120nyj_4","Toby Gowin","G/gowintob01","2","42","77","38.5","NYJ","","","2004",,,
"240837",":stat_player_game_kick","4","3","200409260min","200409260min_1","Paul Edinger","E/edingpau01","0","","0","","CHI","1","1","2004",,,
"240838",":stat_player_game_kick","","","200409260min","200409260min_2","Brad Maynard","M/MaynBr20","2","46","84","42.0","CHI","","","2004",,,
"240839",":stat_player_game_kick","3","2","200409260min","200409260min_3","Morten Andersen","A/andermor01","0","","0","","MIN","3","3","2004",,,
"240840",":stat_player_game_kick","","","200409260min","200409260min_4","Darren Bennett","B/BennDa20","1","29","29","29.0","MIN","","","2004",,,
"241467",":stat_player_game_kick","2","1","200410100den","200410100den_1","John Kasay","K/kasayjoh01","0","","0","","CAR","2","2","2004",,,
"241468",":stat_player_game_kick","","","200410100nyj","200410100nyj_1","Rian Lindell","L/linderia01","0","","0","","BUF","2","2","2004",,,
"241470",":stat_player_game_kick","","","200410100den","200410100den_2","Todd Sauerbrun","S/SaueTo20","5","58","241","48.2","CAR","","","2004",,,
"241472",":stat_player_game_kick","","","200410100nyj","200410100nyj_2","Brian Moorman","M/MoorBr24","7","46","256","36.6","BUF","","","2004",,,
"241473",":stat_player_game_kick","2","2","200410100den","200410100den_3","Jason Elam","E/elamxjas01","0","","0","","DEN","2","2","2004",,,
"241476",":stat_player_game_kick","4","3","200410100nyj","200410100nyj_3","Doug Brien","B/briendou01","0","","0","","NYJ","1","1","2004",,,
"241480",":stat_player_game_kick","","","200410100nyj","200410100nyj_4","Toby Gowin","G/gowintob01","3","33","90","30.0","NYJ","","","2004",,,
"241481",":stat_player_game_kick","","","200410100den","200410100den_4","Micah Knorr","K/knorrmic01","3","53","153","51.0","DEN","","","2004",,,
"241507",":stat_player_game_kick","1","1","200409260nyg","200409260nyg_1","Phil Dawson","D/dawsophi01","0","","0","","CLE","1","1","2004",,,
"241510",":stat_player_game_kick","","","200409260nyg","200409260nyg_2","Derrick Frost","F/FrosDe20","5","52","225","45.0","CLE","","","2004",,,
"241514",":stat_player_game_kick","2","2","200409260nyg","200409260nyg_3","Steve Christie","C/chrisste01","0","","0","","NYG","3","3","2004",,,
"241517",":stat_player_game_kick","","","200409260nyg","200409260nyg_4","Jeff Feagles","F/FeagJe20","4","45","140","35.0","NYG","","","2004",,,
"241534",":stat_player_game_kick","3","3","200410030tam","200410030tam_1","Jason Elam","E/elamxjas01","0","","0","","DEN","1","1","2004",,,
"241536",":stat_player_game_kick","","","200410030tam","200410030tam_2","Micah Knorr","K/knorrmic01","5","49","189","37.8","DEN","","","2004",,,
"241538",":stat_player_game_kick","2","2","200410030car","200410030car_1","Jay Feely","F/feelyjay01","0","","0","","ATL","3","3","2004",,,
"241539",":stat_player_game_kick","2","2","200410030tam","200410030tam_3","Martin Gramatica","G/gramamar01","0","","0","","TAM","1","1","2004",,,
"241541",":stat_player_game_kick","1","1","200409260cin","200409260cin_1","Matt Stover","S/stovemat01","0","","0","","BAL","2","2","2004",,,
"241542",":stat_player_game_kick","","","200410030tam","200410030tam_4","Josh Bidwell","B/BidwJo20","5","50","221","44.2","TAM","","","2004",,,
"241543",":stat_player_game_kick","","","200410030car","200410030car_2","Chris Mohr","M/MohrCh20","5","47","191","38.2","ATL","","","2004",,,
"241545",":stat_player_game_kick","","","200409260cin","200409260cin_2","Dave Zastudil","Z/ZastDa20","6","46","231","38.5","BAL","","","2004",,,
"241546",":stat_player_game_kick","1","1","200410030car","200410030car_3","John Kasay","K/kasayjoh01","0","","0","","CAR","1","1","2004",,,
"241550",":stat_player_game_kick","","","200409260cin","200409260cin_3","Kyle Larson","L/LarsKy20","5","47","206","41.2","CIN","","","2004",,,
"241551",":stat_player_game_kick","","","200410030car","200410030car_4","Todd Sauerbrun","S/SaueTo20","5","58","262","52.4","CAR","","","2004",,,
"241552",":stat_player_game_kick","","","200409190jax","200409190jax_1","Micah Knorr","K/knorrmic01","7","53","290","41.4","DEN","","","2004",,,
"241558",":stat_player_game_kick","3","2","200409190jax","200409190jax_2","Jason Elam","E/elamxjas01","0","","0","","DEN","","","2004",,,
"241559",":stat_player_game_kick","3","3","200409260cin","200409260cin_4","Shayne Graham","G/grahasha01","0","","0","","CIN","","","2004",,,
"241561",":stat_player_game_kick","","","200409190jax","200409190jax_3","Josh Scobee","S/scobejos01","0","","0","","JAX","1","1","2004",,,
"241563",":stat_player_game_kick","","","200409190jax","200409190jax_4","Chris Hanson","H/HansCh20","9","61","397","44.1","JAX","","","2004",,,
"241569",":stat_player_game_kick","","","200409260atl","200409260atl_1","Scott Player","P/PlaySc20","6","50","255","42.5","ARI","","","2004",,,
"241573",":stat_player_game_kick","1","1","200409260atl","200409260atl_2","Neil Rackers","R/rackenei01","0","","0","","ARI","","","2004",,,
"241575",":stat_player_game_kick","","","200409260atl","200409260atl_3","Chris Mohr","M/MohrCh20","5","51","241","48.2","ATL","","","2004",,,
"241578",":stat_player_game_kick","3","3","200410100pit","200410100pit_1","Phil Dawson","D/dawsophi01","0","","0","","CLE","2","2","2004",,,
"241579",":stat_player_game_kick","2","2","200409260atl","200409260atl_4","Jay Feely","F/feelyjay01","0","","0","","ATL","","","2004",,,
"241580",":stat_player_game_kick","","","200410100pit","200410100pit_2","Derrick Frost","F/FrosDe20","5","53","203","40.6","CLE","","","2004",,,
"241582",":stat_player_game_kick","2","2","200410100pit","200410100pit_3","Jeff Reed","R/reedxjef01","0","","0","","PIT","4","4","2004",,,
"241584",":stat_player_game_kick","","","200410100pit","200410100pit_4","Chris Gardocki","G/GardCh20","4","51","179","44.8","PIT","","","2004",,,
"241592",":stat_player_game_kick","","","200409270was","200409270was_1","Billy Cundiff","C/cundibil01","0","","0","","DAL","3","3","2004",,,
"241593",":stat_player_game_kick","","","200409270was","200409270was_2","Mat McBriar","M/McBrMa20","8","52","314","39.3","DAL","","","2004",,,
"241594",":stat_player_game_kick","1","1","200409270was","200409270was_3","John Hall","H/hallxjoh01","0","","0","","WAS","1","1","2004",,,
"241595",":stat_player_game_kick","","","200409270was","200409270was_4","Tom Tupa","T/TupaTo20","8","55","360","45.0","WAS","","","2004",,,
"241962",":stat_player_game_kick","","","200410170phi","200410170phi_1","Todd Sauerbrun","S/SaueTo20","6","50","211","35.2","CAR","","","2004",,,
"241966",":stat_player_game_kick","3","3","200410170phi","200410170phi_2","David Akers","A/akersdav01","1","36","36","36.0","PHI","3","3","2004",,,
"241969",":stat_player_game_kick","","","200410170phi","200410170phi_3","Dirk Johnson","J/JohnDi20","3","52","128","42.7","PHI","","","2004",,,
"241991",":stat_player_game_kick","1","1","200410100was","200410100was_1","Matt Stover","S/stovemat01","0","","0","","BAL","2","2","2004",,,
"241994",":stat_player_game_kick","","","200410100was","200410100was_2","Dave Zastudil","Z/ZastDa20","6","47","243","40.5","BAL","","","2004",,,
"241996",":stat_player_game_kick","","","200410240tam","200410240tam_1","Paul Edinger","E/edingpau01","0","","0","","CHI","1","1","2004",,,
"241997",":stat_player_game_kick","1","1","200410100was","200410100was_3","John Hall","H/hallxjoh01","0","","0","","WAS","1","1","2004",,,
"242000",":stat_player_game_kick","","","200410240tam","200410240tam_2","Brad Maynard","M/MaynBr20","7","46","288","41.1","CHI","","","2004",,,
"242001",":stat_player_game_kick","","","200410100was","200410100was_4","Tom Tupa","T/TupaTo20","9","55","343","38.1","WAS","","","2004",,,
"242002",":stat_player_game_kick","2","2","200410240tam","200410240tam_3","Martin Gramatica","G/gramamar01","0","","0","","TAM","1","1","2004",,,
"242005",":stat_player_game_kick","","","200410240tam","200410240tam_4","Josh Bidwell","B/BidwJo20","5","49","217","43.4","TAM","","","2004",,,
"242018",":stat_player_game_kick","1","1","200410310phi","200410310phi_1","Matt Stover","S/stovemat01","0","","0","","BAL","1","1","2004",,,
"242020",":stat_player_game_kick","","","200410310phi","200410310phi_2","Dave Zastudil","Z/ZastDa20","7","61","307","43.9","BAL","","","2004",,,
"242024",":stat_player_game_kick","","","200410310phi","200410310phi_3","Dirk Johnson","J/JohnDi20","6","54","282","47.0","PHI","","","2004",,,
"242026",":stat_player_game_kick","3","3","200410310phi","200410310phi_4","David Akers","A/akersdav01","0","","0","","PHI","","","2004",,,
"242040",":stat_player_game_kick","1","","200410310buf","200410310buf_1","Neil Rackers","R/rackenei01","0","","0","","ARI","2","2","2004",,,
"242041",":stat_player_game_kick","1","1","200410170rai","200410170rai_1","Jason Elam","E/elamxjas01","0","","0","","DEN","4","4","2004",,,
"242043",":stat_player_game_kick","","","200410310buf","200410310buf_2","Scott Player","P/PlaySc20","10","46","366","36.6","ARI","","","2004",,,
"242044",":stat_player_game_kick","","","200410170rai","200410170rai_2","Micah Knorr","K/knorrmic01","2","38","64","32.0","DEN","","","2004",,,
"242046",":stat_player_game_kick","","","200410170rai","200410170rai_3","Shane Lechler","L/LechSh20","7","65","333","47.6","OAK","","","2004",,,
"242047",":stat_player_game_kick","1","1","200410310buf","200410310buf_3","Rian Lindell","L/linderia01","0","","0","","BUF","5","5","2004",,,
"242048",":stat_player_game_kick","2","1","200410170cle","200410170cle_1","Shayne Graham","G/grahasha01","0","","0","","CIN","2","2","2004",,,
"242049",":stat_player_game_kick","","","200410310buf","200410310buf_4","Brian Moorman","M/MoorBr24","7","68","309","44.1","BUF","","","2004",,,
"242050",":stat_player_game_kick","1","1","200410170rai","200410170rai_4","Sebastian Janikowski","J/janikseb01","0","","0","","OAK","","","2004",,,
"242051",":stat_player_game_kick","","","200410170cle","200410170cle_2","Kyle Larson","L/LarsKy20","8","52","335","41.9","CIN","","","2004",,,
"242055",":stat_player_game_kick","2","2","200410170cle","200410170cle_3","Phil Dawson","D/dawsophi01","0","","0","","CLE","4","4","2004",,,
"242058",":stat_player_game_kick","1","1","200410030pit","200410030pit_1","Shayne Graham","G/grahasha01","0","","0","","CIN","2","2","2004",,,
"242059",":stat_player_game_kick","","","200410170cle","200410170cle_4","Derrick Frost","F/FrosDe20","4","39","143","35.8","CLE","","","2004",,,
"242064",":stat_player_game_kick","","","200410030pit","200410030pit_2","Kyle Larson","L/LarsKy20","6","45","213","35.5","CIN","","","2004",,,
"242068",":stat_player_game_kick","","","200410030pit","200410030pit_3","Jeff Reed","R/reedxjef01","0","","0","","PIT","4","4","2004",,,
"242071",":stat_player_game_kick","","","200410030pit","200410030pit_4","Chris Gardocki","G/GardCh20","5","56","227","45.4","PIT","","","2004",,,
"242083",":stat_player_game_kick","2","2","200410240gnb","200410240gnb_1","Billy Cundiff","C/cundibil01","0","","0","","DAL","2","2","2004",,,
"242084",":stat_player_game_kick","","","200410240gnb","200410240gnb_2","Mat McBriar","M/McBrMa20","5","54","182","36.4","DAL","","","2004",,,
"242085",":stat_player_game_kick","2","2","200410240gnb","200410240gnb_3","Ryan Longwell","L/longwrya01","0","","0","","GNB","5","5","2004",,,
"242086",":stat_player_game_kick","","","200410240gnb","200410240gnb_4","Bryan Barker","B/BarkBr20","2","40","78","39.0","GNB","","","2004",,,
"242089",":stat_player_game_kick","","","200410100sfo","200410100sfo_1","Neil Rackers","R/rackenei01","0","","0","","ARI","4","4","2004",,,
"242091",":stat_player_game_kick","","","200410100sfo","200410100sfo_2","Scott Player","P/PlaySc20","8","50","345","43.1","ARI","","","2004",,,
"242093",":stat_player_game_kick","","","200410100sfo","200410100sfo_3","Andy Lee","L/LeexAn20","6","57","254","42.3","SFO","","","2004",,,
"242095",":stat_player_game_kick","3","3","200410100sfo","200410100sfo_4","Todd Peterson","P/petertod01","0","","0","","SFO","","","2004",,,
"242474",":stat_player_game_kick","1","1","200410310sea","200410310sea_1","John Kasay","K/kasayjoh01","0","","0","","CAR","2","2","2004",,,
"242477",":stat_player_game_kick","","","200410310sea","200410310sea_2","Todd Sauerbrun","S/SaueTo20","6","58","250","41.7","CAR","","","2004",,,
"242479",":stat_player_game_kick","3","3","200410310sea","200410310sea_3","Josh Brown","B/brownjos01","0","","0","","SEA","2","2","2004",,,
"242482",":stat_player_game_kick","2","2","200411070nyg","200411070nyg_1","Paul Edinger","E/edingpau01","0","","0","","CHI","2","2","2004",,,
"242483",":stat_player_game_kick","","","200410310sea","200410310sea_4","Donnie Jones","J/JoneDo21","1","50","50","50.0","SEA","","","2004",,,
"242485",":stat_player_game_kick","","","200411070nyg","200411070nyg_2","Brad Maynard","M/MaynBr20","10","52","367","36.7","CHI","","","2004",,,
"242490",":stat_player_game_kick","","","200411070nyg","200411070nyg_3","Steve Christie","C/chrisste01","0","","0","","NYG","3","3","2004",,,
"242491",":stat_player_game_kick","2","1","200410250cin","200410250cin_1","Jason Elam","E/elamxjas01","0","","0","","DEN","1","1","2004",,,
"242493",":stat_player_game_kick","","","200411070nyg","200411070nyg_4","Jeff Feagles","F/FeagJe20","7","49","271","38.7","NYG","","","2004",,,
"242497",":stat_player_game_kick","","","200410250cin","200410250cin_2","Micah Knorr","K/knorrmic01","5","47","205","41.0","DEN","","","2004",,,
"242502",":stat_player_game_kick","3","3","200410250cin","200410250cin_3","Shayne Graham","G/grahasha01","0","","0","","CIN","2","2","2004",,,
"242507",":stat_player_game_kick","","","200410250cin","200410250cin_4","Kyle Larson","L/LarsKy20","5","45","191","38.2","CIN","","","2004",,,
"242528",":stat_player_game_kick","1","1","200411070mia","200411070mia_1","Neil Rackers","R/rackenei01","0","","0","","ARI","3","3","2004",,,
"242530",":stat_player_game_kick","","","200411070mia","200411070mia_2","Scott Player","P/PlaySc20","7","57","311","44.4","ARI","","","2004",,,
"242532",":stat_player_game_kick","3","3","200411070mia","200411070mia_3","Bill Gramatica","G/gramabil01","0","","0","","MIA","1","","2004",,,
"242534",":stat_player_game_kick","2","2","200411140nyj","200411140nyj_1","Matt Stover","S/stovemat01","0","","0","","BAL","2","2","2004",,,
"242535",":stat_player_game_kick","","","200411070mia","200411070mia_4","Matt Turk","T/TurkMa20","5","57","232","46.4","MIA","","","2004",,,
"242536",":stat_player_game_kick","","","200411140nyj","200411140nyj_2","Kordell Stewart","S/StewKo00","5","42","177","35.4","BAL","","","2004",,,
"242538",":stat_player_game_kick","","","200411140nyj","200411140nyj_3","Dave Zastudil","Z/ZastDa20","2","59","95","47.5","BAL","","","2004",,,
"242541",":stat_player_game_kick","1","1","200411140nyj","200411140nyj_4","Doug Brien","B/briendou01","0","","0","","NYJ","2","2","2004",,,
"242546",":stat_player_game_kick","","","200411140nyj","200411140nyj_5","Toby Gowin","G/gowintob01","9","53","370","41.1","NYJ","","","2004",,,
"242550",":stat_player_game_kick","2","2","200411070rav","200411070rav_1","Phil Dawson","D/dawsophi01","0","","0","","CLE","1","1","2004",,,
"242552",":stat_player_game_kick","","","200411070rav","200411070rav_2","Derrick Frost","F/FrosDe20","6","51","216","36.0","CLE","","","2004",,,
"242555",":stat_player_game_kick","4","4","200411070rav","200411070rav_3","Matt Stover","S/stovemat01","0","","0","","BAL","1","1","2004",,,
"242557",":stat_player_game_kick","1","1","200410240kan","200410240kan_1","Jay Feely","F/feelyjay01","0","","0","","ATL","1","1","2004",,,
"242558",":stat_player_game_kick","","","200411070rav","200411070rav_4","Dave Zastudil","Z/ZastDa20","5","55","233","46.6","BAL","","","2004",,,
"242561",":stat_player_game_kick","","","200410240kan","200410240kan_2","Chris Mohr","M/MohrCh20","4","50","171","42.8","ATL","","","2004",,,
"242563",":stat_player_game_kick","","","200410240rav","200410240rav_1","Brian Moorman","M/MoorBr24","4","52","154","38.5","BUF","","","2004",,,
"242564",":stat_player_game_kick","","","200410240kan","200410240kan_3","Lawrence Tynes","T/tyneslaw01","0","","0","","KAN","8","8","2004",,,
"242567",":stat_player_game_kick","2","2","200410240rav","200410240rav_2","Rian Lindell","L/linderia01","0","","0","","BUF","","","2004",,,
"242568",":stat_player_game_kick","","","200410240kan","200410240kan_4","Stephen Cheek","C/CheeSt20","4","50","169","42.3","KAN","","","2004",,,
"242571",":stat_player_game_kick","3","2","200410240rav","200410240rav_3","Matt Stover","S/stovemat01","0","","0","","BAL","2","2","2004",,,
"242573",":stat_player_game_kick","3","2","200410310den","200410310den_1","Jay Feely","F/feelyjay01","0","","0","","ATL","5","5","2004",,,
"242575",":stat_player_game_kick","","","200410240rav","200410240rav_4","Dave Zastudil","Z/ZastDa20","6","47","227","37.8","BAL","","","2004",,,
"242577",":stat_player_game_kick","","","200410310den","200410310den_2","Chris Mohr","M/MohrCh20","3","51","121","40.3","ATL","","","2004",,,
"242579",":stat_player_game_kick","","","200410310den","200410310den_3","Jason Elam","E/elamxjas01","0","","0","","DEN","4","4","2004",,,
"242581",":stat_player_game_kick","","","200410310den","200410310den_4","Micah Knorr","K/knorrmic01","3","42","111","37.0","DEN","","","2004",,,
"242585",":stat_player_game_kick","2","1","200411140oti","200411140oti_1","Paul Edinger","E/edingpau01","0","","0","","CHI","2","2","2004",,,
"242587",":stat_player_game_kick","","","200411140oti","200411140oti_2","Brad Maynard","M/MaynBr20","11","56","509","46.3","CHI","","","2004",,,
"242589",":stat_player_game_kick","1","1","200411140oti","200411140oti_3","Gary Anderson","A/andergar02","0","","0","","TEN","2","2","2004",,,
"242590",":stat_player_game_kick","2","","200411140oti","200411140oti_4","Craig Hentrich","H/hentrcra01","9","57","394","43.8","TEN","","","2004",,,
"242966",":stat_player_game_kick","2","1","200411210rav","200411210rav_1","Billy Cundiff","C/cundibil01","0","","0","","DAL","1","1","2004",,,
"242972",":stat_player_game_kick","","","200411210rav","200411210rav_2","Mat McBriar","M/McBrMa20","6","55","250","41.7","DAL","","","2004",,,
"242974",":stat_player_game_kick","1","1","200411210rav","200411210rav_3","Matt Stover","S/stovemat01","0","","0","","BAL","3","3","2004",,,
"242975",":stat_player_game_kick","1","","200411210nyg","200411210nyg_1","Jay Feely","F/feelyjay01","0","","0","","ATL","2","2","2004",,,
"242977",":stat_player_game_kick","","","200411210rav","200411210rav_4","Nick Murphy","M/MurpNi20","5","54","200","40.0","BAL","","","2004",,,
"242978",":stat_player_game_kick","","","200411210nyg","200411210nyg_2","Chris Mohr","M/MohrCh20","7","49","244","34.9","ATL","","","2004",,,
"242980",":stat_player_game_kick","1","1","200411210nyg","200411210nyg_3","Steve Christie","C/chrisste01","0","","0","","NYG","1","1","2004",,,
"242986",":stat_player_game_kick","","","200411210nyg","200411210nyg_4","Jeff Feagles","F/FeagJe20","5","53","211","42.2","NYG","","","2004",,,
"242998",":stat_player_game_kick","2","2","200410310oti","200410310oti_1","Shayne Graham","G/grahasha01","0","","0","","CIN","2","2","2004",,,
"243003",":stat_player_game_kick","","","200410310oti","200410310oti_2","Kyle Larson","L/LarsKy20","5","66","266","53.2","CIN","","","2004",,,
"243004",":stat_player_game_kick","2","2","200410310oti","200410310oti_3","Gary Anderson","A/andergar02","0","","0","","TEN","3","3","2004",,,
"243007",":stat_player_game_kick","","","200410310oti","200410310oti_4","Craig Hentrich","H/hentrcra01","5","46","221","44.2","TEN","","","2004",,,
"243024",":stat_player_game_kick","","","200411140nwe","200411140nwe_1","Brian Moorman","M/MoorBr24","5","58","240","48.0","BUF","","","2004",,,
"243025",":stat_player_game_kick","","","200411070cin","200411070cin_1","Mat McBriar","M/McBrMa20","4","52","192","48.0","DAL","","","2004",,,
"243026",":stat_player_game_kick","5","5","200411140nwe","200411140nwe_2","Adam Vinatieri","V/vinatada01","0","","0","","NWE","2","2","2004",,,
"243027",":stat_player_game_kick","1","1","200411070cin","200411070cin_2","Billy Cundiff","C/cundibil01","0","","0","","DAL","","","2004",,,
"243028",":stat_player_game_kick","","","200411140nwe","200411140nwe_3","Josh Miller","M/MillJo25","3","51","140","46.7","NWE","","","2004",,,
"243033",":stat_player_game_kick","4","4","200411070cin","200411070cin_3","Shayne Graham","G/grahasha01","0","","0","","CIN","2","2","2004",,,
"243034",":stat_player_game_kick","2","1","200411210car","200411210car_1","Neil Rackers","R/rackenei01","0","","0","","ARI","1","1","2004",,,
"243036",":stat_player_game_kick","","","200411070cin","200411070cin_4","Kyle Larson","L/LarsKy20","5","49","199","39.8","CIN","","","2004",,,
"243038",":stat_player_game_kick","","","200411210car","200411210car_2","Scott Player","P/PlaySc20","3","52","119","39.7","ARI","","","2004",,,
"243039",":stat_player_game_kick","","","200411210car","200411210car_3","Jeff Chandler","C/chandjef01","0","","0","","CAR","5","5","2004",,,
"243043",":stat_player_game_kick","","","200411210car","200411210car_4","Todd Sauerbrun","S/SaueTo20","5","58","238","47.6","CAR","","","2004",,,
"243046",":stat_player_game_kick","2","2","200411210nor","200411210nor_1","Jason Elam","E/elamxjas01","0","","0","","DEN","4","4","2004",,,
"243051",":stat_player_game_kick","","","200411210nor","200411210nor_2","Micah Knorr","K/knorrmic01","6","49","245","40.8","DEN","","","2004",,,
"243057",":stat_player_game_kick","2","2","200411210nor","200411210nor_3","John Carney","C/carnejoh01","0","","0","","NOR","1","1","2004",,,
"243062",":stat_player_game_kick","","","200411210nor","200411210nor_4","Mitch Berger","B/BergMi20","4","63","186","46.5","NOR","","","2004",,,
"243070",":stat_player_game_kick","1","1","200411140sfo","200411140sfo_1","Todd Sauerbrun","S/SaueTo20","3","57","148","49.3","CAR","4","4","2004",,,
"243071",":stat_player_game_kick","2","2","200411140sfo","200411140sfo_2","John Kasay","K/kasayjoh01","1","17","17","17.0","CAR","","","2004",,,
"243073",":stat_player_game_kick","2","2","200411140sfo","200411140sfo_3","Todd Peterson","P/petertod01","0","","0","","SFO","3","3","2004",,,
"243074",":stat_player_game_kick","","","200411140sfo","200411140sfo_4","Andy Lee","L/LeexAn20","3","49","122","40.7","SFO","","","2004",,,
"243081",":stat_player_game_kick","2","2","200411280cin","200411280cin_1","Phil Dawson","D/dawsophi01","0","","0","","CLE","6","6","2004",,,
"243083",":stat_player_game_kick","","","200411280cin","200411280cin_2","Derrick Frost","F/FrosDe20","4","49","177","44.3","CLE","","","2004",,,
"243084",":stat_player_game_kick","3","3","200411280cin","200411280cin_3","Shayne Graham","G/grahasha01","0","","0","","CIN","7","7","2004",,,
"243085",":stat_player_game_kick","","","200411280cin","200411280cin_4","Kyle Larson","L/LarsKy20","2","53","105","52.5","CIN","","","2004",,,
"243095",":stat_player_game_kick","","","200411280nwe","200411280nwe_1","Nick Murphy","M/MurpNi20","10","52","444","44.4","BAL","","","2004",,,
"243096",":stat_player_game_kick","1","1","200411280nwe","200411280nwe_2","Matt Stover","S/stovemat01","0","","0","","BAL","","","2004",,,
"243097",":stat_player_game_kick","3","3","200411280nwe","200411280nwe_3","Adam Vinatieri","V/vinatada01","0","","0","","NWE","1","1","2004",,,
