"_id","_labels","def_int","def_int_long","def_int_td","def_int_yds","fumbles_forced","fumbles_rec","fumbles_rec_td","fumbles_rec_yds","game_code","label","pass_defended","player","player_code","qb_hits","sacks","tackles_assists","tackles_combined","tackles_loss","tackles_solo","team","year","_start","_end","_type"
"226691",":stat_player_game_def","","","","","0","0","0","0","200509110mia","200509110mia_8","0","Al Wilson","W/WilsAl00","","0.0","0","5","0","5","DEN","2005",,,
"226692",":stat_player_game_def","","","","","0","0","0","0","200509110was","200509110was_9","0","Todd Johnson","J/JohnTo20","","0.0","2","6","0","4","CHI","2005",,,
"226693",":stat_player_game_def","","","","","","0","0","0","200509250buf","200509250buf_8","","Ike Reese","R/ReesIk99","","0.0","3","8","0","5","ATL","2005",,,
"226694",":stat_player_game_def","","","","","0","0","0","0","200509180gnb","200509180gnb_9","0","Chris Crocker","C/CrocCh20","","0.0","1","5","0","4","CLE","2005",,,
"226695",":stat_player_game_def","","","","","0","0","0","0","200509110cle","200509110cle_9","0","David Pollack","P/PollDa20","","0.0","0","6","0","6","CIN","2005",,,
"226696",":stat_player_game_def","","","","","0","0","0","0","200509110nyg","200509110nyg_9","0","Quentin Harris","H/HarrQu20","","0.0","1","4","0","3","ARI","2005",,,
"226697",":stat_player_game_def","","","","","0","0","0","0","200509250mia","200509250mia_8","0","Jordan Carstens","C/CarsJo20","","0.0","2","3","0","1","CAR","2005",,,
"226698",":stat_player_game_def","","","","","0","0","0","0","200509180sea","200509180sea_9","0","Bryan Scott","S/ScotBr20","","0.0","1","5","0","4","ATL","2005",,,
"226699",":stat_player_game_def","","","","","0","0","0","0","200509180oti","200509180oti_9","0","Jarret Johnson","J/JohnJa23","","0.0","3","6","0","3","BAL","2005",,,
"226700",":stat_player_game_def","","","","","0","0","0","0","200509110mia","200509110mia_9","0","Marco Coleman","C/ColeMa00","","0.0","1","4","0","3","DEN","2005",,,
"226701",":stat_player_game_def","","","","","0","0","0","0","200509250buf","200509250buf_9","0","Demorrio Williams","W/WillDe22","","0.0","4","8","1","4","ATL","2005",,,
"226702",":stat_player_game_def","","","","","0","0","0","0","200509180gnb","200509180gnb_10","0","Ben Taylor","T/TaylBe20","","0.0","1","5","0","4","CLE","2005",,,
"226703",":stat_player_game_def","0","0","0","0","0","1","0","0","200509110sdg","200509110sdg_9","0","Patrick Crayton","C/CrayPa00","","0.0","0","0","0","0","DAL","2005",,,
"226704",":stat_player_game_def","","","","","1","0","0","0","200509110cle","200509110cle_10","0","John Thornton","T/ThorJo21","","0.0","2","6","1","4","CIN","2005",,,
"226705",":stat_player_game_def","","","","","0","0","0","0","200509110nyg","200509110nyg_10","0","Russell Davis","D/DaviRu20","","0.0","0","3","0","3","ARI","2005",,,
"226706",":stat_player_game_def","","","","","0","0","0","0","200509110was","200509110was_10","0","Jerry Azumah","A/AzumJe00","","0.0","0","3","0","3","CHI","2005",,,
"226707",":stat_player_game_def","","","","","0","0","0","0","200509250mia","200509250mia_9","1","Vinny Ciurciu","C/CiurVi20","","0.0","2","3","0","1","CAR","2005",,,
"226708",":stat_player_game_def","","","","","0","0","0","0","200509180sea","200509180sea_10","0","Jonathan Babineaux","B/BabiJo20","","0.0","1","2","0","1","ATL","2005",,,
"226709",":stat_player_game_def","","","","","0","0","0","0","200509180oti","200509180oti_10","0","Tommy Polley","P/PollTo21","","0.0","2","5","0","3","BAL","2005",,,
"226710",":stat_player_game_def","","","","","0","0","0","0","200509250buf","200509250buf_10","0","Bryan Scott","S/ScotBr20","","0.0","3","6","0","3","ATL","2005",,,
"226711",":stat_player_game_def","","","","","0","0","0","0","200509110sdg","200509110sdg_10","1","Dat Nguyen","N/NguyDa20","","0.0","1","7","0","6","DAL","2005",,,
"226712",":stat_player_game_def","","","","","0","0","0","0","200509110nyg","200509110nyg_11","0","Calvin Pace","P/PaceCa20","","0.0","1","3","1","2","ARI","2005",,,
"226713",":stat_player_game_def","","","","","0","0","0","0","200509110cle","200509110cle_11","1","Brian Simmons","S/SimmBr20","","0.0","2","5","0","3","CIN","2005",,,
"226714",":stat_player_game_def","","","","","0","0","0","0","200509180gnb","200509180gnb_11","0","Nick Speegle","S/SpeeNi20","","0.0","1","4","0","3","CLE","2005",,,
"226715",":stat_player_game_def","","","","","0","1","0","0","200509110was","200509110was_11","0","Chris Harris","H/HarrCh20","","0.0","0","3","0","3","CHI","2005",,,
"226716",":stat_player_game_def","","","","","0","0","0","0","200509180sea","200509180sea_11","0","Antoine Cash","C/CashAn20","","0.0","0","2","0","2","ATL","2005",,,
"226717",":stat_player_game_def","","","","","0","0","0","0","200509110mia","200509110mia_10","1","Lenny Walls","W/WallLe20","","0.0","0","4","0","4","DEN","2005",,,
"226718",":stat_player_game_def","","","","","0","0","0","0","200509180oti","200509180oti_11","0","Ed Reed","R/ReedEd00","","0.0","0","4","0","4","BAL","2005",,,
"226719",":stat_player_game_def","","","","","0","0","0","0","200509250mia","200509250mia_10","0","Brandon Short","S/ShorBr20","","0.0","1","3","0","2","CAR","2005",,,
"226720",":stat_player_game_def","","","","","0","0","0","0","200509250buf","200509250buf_11","1","Christian Morton","M/MortCh20","","0.0","2","5","0","3","ATL","2005",,,
"226721",":stat_player_game_def","","","","","0","0","0","0","200509110sdg","200509110sdg_11","2","Terence Newman","N/NewmTe20","","0.0","0","4","2","4","DAL","2005",,,
"226722",":stat_player_game_def","","","","","0","0","0","0","200509110cle","200509110cle_12","0","Deltha O'Neal","O/ONeaDe00","","0.0","0","4","0","4","CIN","2005",,,
"226723",":stat_player_game_def","","","","","0","0","0","0","200509110nyg","200509110nyg_12","0","Darnell Dockett","D/DockDa20","","0.0","1","2","0","1","ARI","2005",,,
"226724",":stat_player_game_def","","","","","0","0","0","0","200509110was","200509110was_12","0","Tank Johnson","J/JohnTa20","","0.0","1","3","0","2","CHI","2005",,,
"226725",":stat_player_game_def","","","","","0","0","0","0","200509180gnb","200509180gnb_12","0","Alvin McKinley","M/McKiAl20","","0.0","1","3","0","2","CLE","2005",,,
"226726",":stat_player_game_def","","","","","0","0","0","0","200509180sea","200509180sea_12","0","Chauncey Davis","D/DaviCh22","","0.0","2","2","0","0","ATL","2005",,,
"226727",":stat_player_game_def","","","","","0","0","0","0","200509180oti","200509180oti_12","0","Deion Sanders","S/SandDe00","","0.0","0","4","0","4","BAL","2005",,,
"226728",":stat_player_game_def","","","","","0","0","0","0","200509250mia","200509250mia_11","0","Chris Draft","D/DrafCh20","","0.0","1","2","1","1","CAR","2005",,,
"226729",":stat_player_game_def","","","","","0","0","0","0","200509250buf","200509250buf_12","0","Chris Cash","C/CashCh20","","0.0","0","3","0","3","ATL","2005",,,
"226730",":stat_player_game_def","","","","","0","0","0","0","200509110sdg","200509110sdg_12","0","Keith Davis","D/DaviKe21","","0.0","1","3","0","2","DAL","2005",,,
"226731",":stat_player_game_def","","","","","0","0","0","0","200509110cle","200509110cle_13","2","Tory James","J/JameTo99","","0.0","0","3","0","3","CIN","2005",,,
"226732",":stat_player_game_def","","","","","0","0","0","0","200509110mia","200509110mia_11","0","John Lynch","L/LyncJo00","","0.0","0","3","1","3","DEN","2005",,,
"226733",":stat_player_game_def","","","","","0","0","0","0","200509110was","200509110was_13","0","Ian Scott","S/ScotIa20","","0.0","1","3","1","2","CHI","2005",,,
"226734",":stat_player_game_def","","","","","0","0","0","0","200509180sea","200509180sea_13","0","Junior Glymph","G/GlymJu20","","0.0","0","2","0","2","ATL","2005",,,
"226735",":stat_player_game_def","","","","","0","0","0","0","200509180gnb","200509180gnb_13","0","Chaun Thompson","T/ThomCh23","","0.0","1","3","0","2","CLE","2005",,,
"226736",":stat_player_game_def","","","","","0","0","0","0","200509180oti","200509180oti_13","0","Anthony Weaver","W/WeavAn20","","0.0","0","4","0","4","BAL","2005",,,
"226737",":stat_player_game_def","","","","","0","0","0","0","200509250mia","200509250mia_12","1","Ricky Manning","M/MannRi20","","0.0","2","2","0","0","CAR","2005",,,
"226738",":stat_player_game_def","","","","","0","0","0","0","200509110nyg","200509110nyg_13","0","Eric Johnson","J/JohnEr21","","0.0","0","2","0","2","ARI","2005",,,
"226739",":stat_player_game_def","","","","","0","0","0","0","200509250buf","200509250buf_13","0","Junior Glymph","G/GlymJu20","","0.0","1","3","1","2","ATL","2005",,,
"226740",":stat_player_game_def","","","","","0","0","0","0","200509110cle","200509110cle_14","0","Robert Geathers","G/GeatRo21","","0.0","1","2","0","1","CIN","2005",,,
"226741",":stat_player_game_def","","","","","","0","0","0","200509110sdg","200509110sdg_13","","Ryan Fowler","F/FowlRy20","","0.0","0","3","0","3","DAL","2005",,,
"226742",":stat_player_game_def","","","","","0","0","0","0","200509110mia","200509110mia_12","0","Michael Myers","M/MyerMi20","","0.0","2","3","0","1","DEN","2005",,,
"226743",":stat_player_game_def","","","","","0","0","0","0","200509110was","200509110was_14","0","Alex Brown","B/BrowAl20","","0.0","0","2","0","2","CHI","2005",,,
"226744",":stat_player_game_def","","","","","0","0","0","0","200509180sea","200509180sea_14","0","Patrick Kerney","K/KernPa99","","0.0","2","2","0","0","ATL","2005",,,
"226745",":stat_player_game_def","","","","","0","0","0","0","200509180gnb","200509180gnb_14","0","Jason Fisk","F/FiskJa20","","0.0","0","2","0","2","CLE","2005",,,
"226746",":stat_player_game_def","","","","","0","0","0","0","200509250buf","200509250buf_14","0","Omare Lowe","L/LoweOm20","","0.0","1","3","0","2","ATL","2005",,,
"226747",":stat_player_game_def","","","","","0","1","0","22","200509180oti","200509180oti_14","0","Will Demps","D/DempWi20","","0.0","1","3","0","2","BAL","2005",,,
"226748",":stat_player_game_def","","","","","0","0","0","0","200509110cle","200509110cle_15","0","Bryan Robinson","R/RobiBr20","","0.0","1","2","0","1","CIN","2005",,,
"226749",":stat_player_game_def","","","","","0","0","0","0","200509110sdg","200509110sdg_14","0","Bradie James","J/JameBr20","","0.0","0","3","0","3","DAL","2005",,,
"226750",":stat_player_game_def","","","","","0","0","0","0","200509250mia","200509250mia_13","0","Kindal Moorehead","M/MoorKi20","","0.0","0","2","0","2","CAR","2005",,,
"226751",":stat_player_game_def","","","","","0","0","0","0","200509110nyg","200509110nyg_14","0","Ross Kolodziej","K/KoloRo20","","0.0","0","2","0","2","ARI","2005",,,
"226752",":stat_player_game_def","","","","","0","0","0","0","200509110mia","200509110mia_13","0","Sam Brandon","B/BranSa20","","0.0","1","2","0","1","DEN","2005",,,
"226753",":stat_player_game_def","","","","","0","0","0","0","200509250buf","200509250buf_15","2","Keion Carpenter","C/CarpKe20","","0.0","0","2","0","2","ATL","2005",,,
"226754",":stat_player_game_def","","","","","0","0","0","0","200509110was","200509110was_15","0","Michael Haynes","H/HaynMi20","","0.0","1","2","0","1","CHI","2005",,,
"226755",":stat_player_game_def","","","","","0","0","0","0","200509180gnb","200509180gnb_15","0","Ethan Kelley","K/KellEt20","","0.0","1","2","1","1","CLE","2005",,,
"226756",":stat_player_game_def","","","","","0","0","0","0","200509180oti","200509180oti_15","0","Aubrayo Franklin","F/FranAu20","","0.0","0","3","0","3","BAL","2005",,,
"226757",":stat_player_game_def","","","","","0","0","0","0","200509110sdg","200509110sdg_15","0","Alshermond Singleton","S/SingAl20","","0.0","0","3","0","3","DAL","2005",,,
"226758",":stat_player_game_def","","","","","0","0","0","0","200509180sea","200509180sea_15","0","Omare Lowe","L/LoweOm20","","0.0","0","2","0","2","ATL","2005",,,
"226759",":stat_player_game_def","","","","","0","0","0","0","200509250mia","200509250mia_14","0","Kemp Rasmussen","R/RasmKe20","","0.0","0","2","0","2","CAR","2005",,,
"226760",":stat_player_game_def","","","","","0","0","0","0","200509110cle","200509110cle_16","0","Justin Smith","S/SmitJu20","","0.0","1","2","0","1","CIN","2005",,,
"226761",":stat_player_game_def","","","","","0","0","0","0","200509110mia","200509110mia_14","0","Gerard Warren","W/WarrGe20","","0.0","2","2","0","0","DEN","2005",,,
"226762",":stat_player_game_def","","","","","0","0","0","0","200509110nyg","200509110nyg_15","1","David Macklin","M/MackDa20","","0.0","0","2","0","2","ARI","2005",,,
"226763",":stat_player_game_def","","","","","1","0","0","0","200509110was","200509110was_16","0","Brendon Ayanbadejo","A/AyanBr99","","0.0","0","1","0","1","CHI","2005",,,
"226764",":stat_player_game_def","","","","","0","0","0","0","200509180gnb","200509180gnb_16","0","Brodney Pool","P/PoolBr20","","0.0","0","2","0","2","CLE","2005",,,
"226765",":stat_player_game_def","","","","","0","0","0","0","200509250buf","200509250buf_16","0","Ronnie Heard","H/HearRo20","","0.0","1","2","0","1","ATL","2005",,,
"226766",":stat_player_game_def","","","","","0","0","0","0","200509180oti","200509180oti_16","0","Terrell Suggs","S/SuggTe99","","0.0","2","3","0","1","BAL","2005",,,
"226767",":stat_player_game_def","","","","","0","0","0","0","200509250mia","200509250mia_15","0","Mike Rucker","R/RuckMi20","","0.0","1","2","0","1","CAR","2005",,,
"226768",":stat_player_game_def","","","","","1","0","0","0","200509110cle","200509110cle_17","0","Marcus Wilkins","W/WilkMa20","","0.0","0","2","0","2","CIN","2005",,,
"226769",":stat_player_game_def","","","","","0","0","0","0","200509110sdg","200509110sdg_16","0","Chris Canty","C/CantCh21","","0.0","1","2","0","1","DAL","2005",,,
"226770",":stat_player_game_def","","","","","0","0","0","0","200509110mia","200509110mia_15","0","Marques Anderson","A/AndeMa22","","0.0","0","1","0","1","DEN","2005",,,
"226771",":stat_player_game_def","","","","","","0","0","0","200509110nyg","200509110nyg_16","","Langston Moore","M/MoorLa20","","0.0","1","2","1","1","ARI","2005",,,
"226772",":stat_player_game_def","","","","","0","0","0","0","200509180sea","200509180sea_16","0","Michael Boley","B/BoleMi20","","0.0","0","1","0","1","ATL","2005",,,
"226773",":stat_player_game_def","","","","","0","0","0","0","200509110was","200509110was_17","0","Michael Green","G/GreeMi20","","0.0","1","1","0","0","CHI","2005",,,
"226774",":stat_player_game_def","","","","","0","0","0","0","200509180gnb","200509180gnb_17","0","Brian Russell","R/RussBr20","","0.0","0","2","0","2","CLE","2005",,,
"226775",":stat_player_game_def","","","","","0","0","0","0","200509250buf","200509250buf_17","0","Jonathan Babineaux","B/BabiJo20","","0.0","0","1","0","1","ATL","2005",,,
"226776",":stat_player_game_def","","","","","0","0","0","0","200509180oti","200509180oti_17","0","Ma'ake Kemoeatu","K/KemoMa20","","0.0","0","2","0","2","BAL","2005",,,
"226777",":stat_player_game_def","","","","","0","0","0","0","200509250mia","200509250mia_16","0","Thomas Davis","D/DaviTh20","","0.0","0","1","0","1","CAR","2005",,,
"226778",":stat_player_game_def","","","","","0","0","0","0","200509110nyg","200509110nyg_17","0","Darryl Blackstock","B/BlacDa20","","0.0","1","1","0","0","ARI","2005",,,
"226779",":stat_player_game_def","","","","","0","0","0","0","200509110cle","200509110cle_18","0","Landon Johnson","J/JohnLa20","","0.0","1","1","0","0","CIN","2005",,,
"226780",":stat_player_game_def","","","","","0","0","0","0","200509110sdg","200509110sdg_17","0","Scott Shanle","S/ShanSc20","","0.0","0","2","0","2","DAL","2005",,,
"226781",":stat_player_game_def","","","","","0","0","0","0","200509110mia","200509110mia_16","0","Keith Burns","B/BurnKe21","","0.0","0","1","0","1","DEN","2005",,,
"226782",":stat_player_game_def","","","","","0","1","0","0","200509110was","200509110was_18","0","Tommie Harris","H/HarrTo99","","0.0","1","1","0","0","CHI","2005",,,
"226783",":stat_player_game_def","","","","","0","0","0","0","200509180sea","200509180sea_17","1","Roderick Coleman","C/ColeRo99","","0.0","0","1","0","1","ATL","2005",,,
"226784",":stat_player_game_def","","","","","0","0","0","0","200509180oti","200509180oti_18","1","Chris McAlister","M/McAlCh00","","0.0","2","2","0","0","BAL","2005",,,
"226785",":stat_player_game_def","","","","","0","0","0","0","200509250buf","200509250buf_18","0","Michael Boley","B/BoleMi20","","0.0","0","1","0","1","ATL","2005",,,
"226786",":stat_player_game_def","","","","","0","0","0","0","200509180gnb","200509180gnb_18","0","Sean Jones","J/JoneSe20","","0.0","0","1","0","1","CLE","2005",,,
"226787",":stat_player_game_def","","","","","0","0","0","0","200509250mia","200509250mia_17","0","Adam Seward","S/SewaAd20","","0.0","0","1","0","1","CAR","2005",,,
"226788",":stat_player_game_def","","","","","0","0","0","0","200509110nyg","200509110nyg_18","0","James Darling","D/DarlJa20","","0.0","0","1","0","1","ARI","2005",,,
"226789",":stat_player_game_def","","","","","0","0","0","0","200509110cle","200509110cle_19","0","Reggie Myles","M/MyleRe20","","0.0","0","1","0","1","CIN","2005",,,
"226790",":stat_player_game_def","","","","","0","0","0","0","200509110was","200509110was_19","0","Hunter Hillenmeyer","H/HillHu20","","0.0","1","1","0","0","CHI","2005",,,
"226791",":stat_player_game_def","","","","","0","0","0","0","200509110sdg","200509110sdg_18","0","DeMarcus Ware","W/WareDe99","","0.0","0","2","1","2","DAL","2005",,,
"226792",":stat_player_game_def","","","","","0","0","0","0","200509250buf","200509250buf_19","0","Matt Lehr","L/LehrMa20","","0.0","1","1","0","0","ATL","2005",,,
"226793",":stat_player_game_def","","","","","1","0","0","0","200509180oti","200509180oti_19","0","Samari Rolle","R/RollSa00","","0.0","0","2","0","2","BAL","2005",,,
"226794",":stat_player_game_def","","","","","0","0","0","0","200509180sea","200509180sea_18","0","Ronnie Heard","H/HearRo20","","0.0","0","1","0","1","ATL","2005",,,
"226795",":stat_player_game_def","","","","","0","0","0","0","200509250mia","200509250mia_18","0","Dante Wesley","W/WeslDa20","","0.0","0","1","0","1","CAR","2005",,,
"226796",":stat_player_game_def","","","","","0","0","0","0","200509180gnb","200509180gnb_19","0","Orlando Ruff","R/RuffOr20","","0.0","1","1","0","0","CLE","2005",,,
"226797",":stat_player_game_def","","","","","0","0","0","0","200509110mia","200509110mia_17","0","Ebenezer Ekuban","E/EkubEb20","","0.0","1","1","0","0","DEN","2005",,,
"226798",":stat_player_game_def","","","","","0","0","0","0","200509110nyg","200509110nyg_19","0","Eric Green","G/GreeEr20","","0.0","0","1","0","1","ARI","2005",,,
"226799",":stat_player_game_def","","","","","0","0","0","0","200509110cle","200509110cle_20","0","Ifeanyi Ohalete","O/OhalIf20","","0.0","0","1","0","1","CIN","2005",,,
"226800",":stat_player_game_def","","","","","0","0","0","0","200509110was","200509110was_20","0","Brandon McGowan","M/McGoBr21","","0.0","1","1","0","0","CHI","2005",,,
"226801",":stat_player_game_def","","","","","0","0","0","0","200509110sdg","200509110sdg_19","0","Kenyon Coleman","C/ColeKe20","","0.0","0","1","0","1","DAL","2005",,,
"226802",":stat_player_game_def","","","","","0","0","0","0","200509180oti","200509180oti_20","0","Bart Scott","S/ScotBa20","","0.0","1","2","0","1","BAL","2005",,,
"226803",":stat_player_game_def","","","","","0","0","0","0","200509250buf","200509250buf_20","0","Kevin McCadam","M/McCaKe20","","0.0","0","1","0","1","ATL","2005",,,
"226804",":stat_player_game_def","1","37","0","37","1","0","0","0","200509250mia","200509250mia_19","1","Lance Schulters","S/SchuLa00","","1.0","2","4","0","2","MIA","2005",,,
"226805",":stat_player_game_def","","","","","0","0","0","0","200509180gnb","200509180gnb_20","0","Mason Unck","U/UnckMa20","","0.0","0","1","0","1","CLE","2005",,,
"226806",":stat_player_game_def","","","","","0","0","0","0","200509110nyg","200509110nyg_20","0","Nathan Hodel","H/HodeNa20","","0.0","0","1","0","1","ARI","2005",,,
"226807",":stat_player_game_def","","","","","0","0","0","0","200509180sea","200509180sea_19","0","Antwan Lake","L/LakeAn20","","0.0","1","1","0","0","ATL","2005",,,
"226808",":stat_player_game_def","","","","","0","0","0","0","200509110cle","200509110cle_21","0","Carl Powell","P/PoweCa20","","0.0","1","1","0","0","CIN","2005",,,
"226809",":stat_player_game_def","","","","","0","0","0","0","200509110mia","200509110mia_18","1","Domonique Foxworth","F/FoxwDo20","","0.0","0","1","0","1","DEN","2005",,,
"226810",":stat_player_game_def","","","","","0","1","0","0","200509110was","200509110was_21","0","Joe Odom","O/OdomJo20","","0.0","0","0","0","0","CHI","2005",,,
"226811",":stat_player_game_def","","","","","0","0","0","0","200509180oti","200509180oti_21","1","Chad Williams","W/WillCh20","","0.0","1","2","0","1","BAL","2005",,,
"226812",":stat_player_game_def","1","17","0","17","0","0","0","0","200509250buf","200509250buf_21","1","Chris Kelsay","K/KelsCh21","","0.0","0","0","0","0","BUF","2005",,,
"226813",":stat_player_game_def","","","","","0","0","0","0","200509110sdg","200509110sdg_20","0","Jose Cortez","C/cortejos01","","0.0","0","1","0","1","DAL","2005",,,
"226814",":stat_player_game_def","0","0","0","0","1","0","0","0","200509250mia","200509250mia_20","1","Zach Thomas","T/ThomZa01","","1.0","8","17","2","9","MIA","2005",,,
"226815",":stat_player_game_def","0","0","0","0","0","0","0","0","200509180gnb","200509180gnb_21","0","Ahmad Carroll","C/CarrAh20","","0.0","0","6","0","6","GNB","2005",,,
"226816",":stat_player_game_def","","","","","0","0","0","0","200509180sea","200509180sea_20","0","Kevin McCadam","M/McCaKe20","","0.0","1","1","0","0","ATL","2005",,,
"226817",":stat_player_game_def","","","","","0","0","0","0","200509110mia","200509110mia_19","0","Louis Green","G/GreeLo20","","0.0","0","1","0","1","DEN","2005",,,
"226818",":stat_player_game_def","1","0","0","0","1","0","0","0","200509110cle","200509110cle_22","1","Leigh Bodden","B/BoddLe20","","0.0","0","7","0","7","CLE","2005",,,
"226819",":stat_player_game_def","","","","","0","0","0","0","200509110nyg","200509110nyg_21","1","Chike Okeafor","O/OkeaCh20","","0.0","0","1","0","1","ARI","2005",,,
"226820",":stat_player_game_def","1","7","0","7","0","0","0","0","200509110was","200509110was_22","1","Lemar Marshall","M/MarsLe20","","0.0","2","8","0","6","WAS","2005",,,
"226821",":stat_player_game_def","","","","","0","0","0","0","200509180oti","200509180oti_22","0","Jim Nelson","N/NelsJi20","","0.0","0","1","0","1","BAL","2005",,,
"226822",":stat_player_game_def","0","0","0","0","0","0","0","0","200509250mia","200509250mia_21","0","Kevin Carter","C/CartKe00","","1.0","1","4","1","3","MIA","2005",,,
"226823",":stat_player_game_def","0","0","0","0","0","0","0","0","200509180gnb","200509180gnb_22","0","Tony Fisher","F/FishTo00","","0.0","1","1","0","0","GNB","2005",,,
"226824",":stat_player_game_def","0","0","0","0","0","0","0","0","200509250buf","200509250buf_22","1","Terrence McGee","M/McGeTe99","","0.0","1","8","0","7","BUF","2005",,,
"226825",":stat_player_game_def","","","","","0","0","0","0","200509110mia","200509110mia_20","0","Monsanto Pope","P/PopeMo20","","0.0","0","1","0","1","DEN","2005",,,
"226826",":stat_player_game_def","","","","","0","0","0","0","200509110sdg","200509110sdg_21","0","Scott Fujita","F/FujiSc20","","0.0","0","1","0","1","DAL","2005",,,
"226827",":stat_player_game_def","","","","","0","0","0","0","200509180sea","200509180sea_21","0","Ike Reese","R/ReesIk99","","0.0","1","1","0","0","ATL","2005",,,
"226828",":stat_player_game_def","1","21","1","21","0","0","0","0","200509180oti","200509180oti_23","1","Brad Kassell","K/KassBr20","","0.0","2","7","1","5","TEN","2005",,,
"226829",":stat_player_game_def","0","0","0","0","0","0","0","0","200509250mia","200509250mia_22","0","Tebucky Jones","J/JoneTe20","","1.0","0","2","0","2","MIA","2005",,,
"226830",":stat_player_game_def","0","0","0","0","1","1","0","0","200509110was","200509110was_23","0","Cornelius Griffin","G/GrifCo20","","1.0","0","2","0","2","WAS","2005",,,
"226831",":stat_player_game_def","0","0","0","0","0","0","0","0","200509110cle","200509110cle_23","0","Chris Crocker","C/CrocCh20","","1.0","2","10","1","8","CLE","2005",,,
