"_id","_labels","blitzes","def_air_yds","def_cmp","def_cmp_perc","def_cmp_td","def_cmp_yds","def_int","def_pass_rating","def_targets","def_tgt_yds_per_att","def_yac","def_yds_per_cmp","def_yds_per_target","game_code","label","player","player_code","pressures","qb_hurry","qb_knockdown","sacks","tackles_combined","tackles_missed","tackles_missed_pct","team","_start","_end","_type"
"3960",":stat_player_game_def_adv","3","8","6","75.0%","0","45","1","48.4","8","3.9","37","7.5","5.6","202112050chi","202112050chi_2","Byron Murphy","M/MurpBy00","1","0","0","0.5","6","0","0.0%","ARI",,,
"3965",":stat_player_game_def_adv","1","23","3","60.0%","1","31","0","117.5","5","10.4","8","10.3","6.2","202112050pit","202112050pit_3","Marlon Humphrey","H/HumpMa00","0","0","0","0.0","3","1","25.0%","BAL",,,
"3966",":stat_player_game_def_adv","7","5","6","66.7%","0","42","0","77.1","9","0.9","37","7.0","4.7","202111070nor","202111070nor_2","Deion Jones","J/JoneDe01","0","0","0","0.0","10","3","23.1%","ATL",,,
"3970",":stat_player_game_def_adv","0","29","4","57.1%","0","76","0","94.9","7","10.0","47","19.0","10.9","202111070sfo","202111070sfo_3","Marco Wilson","W/WilsMa04","0","0","0","0.0","4","0","0.0%","ARI",,,
"3972",":stat_player_game_def_adv","0","38","4","50.0%","1","44","0","106.2","8","13.3","6","11.0","5.5","202109260jax","202109260jax_4","Marco Wilson","W/WilsMa04","0","0","0","0.0","6","1","14.3%","ARI",,,
"3973",":stat_player_game_def_adv","0","42","4","50.0%","0","64","0","77.1","8","10.8","22","16.0","8.0","202109120oti","202109120oti_2","Byron Murphy","M/MurpBy00","0","0","0","0.0","4","0","0.0%","ARI",,,
"3979",":stat_player_game_def_adv","0","41","4","50.0%","0","54","0","71.9","8","18.0","13","13.5","6.8","202111280jax","202111280jax_2","Fabian Moreau","M/MoreFa00","0","0","0","0.0","2","1","33.3%","ATL",,,
"3982",":stat_player_game_def_adv","0","29","3","60.0%","0","42","0","87.1","5","11.8","13","14.0","8.4","202112050chi","202112050chi_3","Robert Alford","A/AlfoRo00","0","0","0","0.0","1","1","50.0%","ARI",,,
"3985",":stat_player_game_def_adv","0","28","5","71.4%","1","42","0","126.2","7","8.4","14","8.4","6.0","202109230htx","202109230htx_1","Donte Jackson","J/JackDo02","0","0","0","0.0","6","0","0.0%","CAR",,,
"3988",":stat_player_game_def_adv","6","-3","3","60.0%","0","34","0","80.4","5","2.0","37","11.3","6.8","202111070nor","202111070nor_3","Foyesade Oluokun","O/OluoFo00","1","0","1","0.0","9","1","10.0%","ATL",,,
"3992",":stat_player_game_def_adv","1","0","3","75.0%","0","27","0","92.7","4","0.5","27","9.0","6.8","202110030ram","202110030ram_4","Jordan Hicks","H/HickJo00","0","0","0","0.0","8","0","0.0%","ARI",,,
"3994",":stat_player_game_def_adv","0","54","4","57.1%","1","55","0","122.0","7","11.0","1","13.8","7.9","202111070sfo","202111070sfo_4","Jalen Thompson","T/ThomJa04","0","0","0","0.0","6","0","0.0%","ARI",,,
"3996",":stat_player_game_def_adv","0","2","2","100.0%","0","9","0","85.4","2","1.0","7","4.5","4.5","202112050pit","202112050pit_4","Brandon Stephens","S/StepBr01","0","0","0","0.0","7","0","0.0%","BAL",,,
"3999",":stat_player_game_def_adv","0","15","3","60.0%","0","23","0","71.2","5","10.8","8","7.7","4.6","202109120oti","202109120oti_3","Budda Baker","B/BakeBu00","0","0","0","0.0","8","0","0.0%","ARI",,,
"4000",":stat_player_game_def_adv","6","17","2","33.3%","0","37","0","55.6","6","9.2","20","18.5","6.2","202112050chi","202112050chi_4","Isaiah Simmons","S/SimmIs00","1","0","1","0.0","5","1","16.7%","ARI",,,
"4001",":stat_player_game_def_adv","3","7","4","100.0%","0","31","0","99.0","4","1.8","24","7.8","7.8","202109260det","202109260det_1","Chuck Clark","C/ClarCh00","1","0","0","1.0","12","1","7.7%","BAL",,,
"4004",":stat_player_game_def_adv","0","101","5","50.0%","1","133","0","129.2","10","20.3","32","26.6","13.3","202111210chi","202111210chi_1","Chris Westry","W/WestCh03","0","0","0","0.0","3","0","0.0%","BAL",,,
"4008",":stat_player_game_def_adv","3","16","3","60.0%","0","26","0","73.7","5","10.6","10","8.7","5.2","202109260jax","202109260jax_5","Jordan Hicks","H/HickJo00","1","0","0","1.0","12","0","0.0%","ARI",,,
"4021",":stat_player_game_def_adv","0","44","3","100.0%","0","48","0","118.7","3","14.7","4","16.0","16.0","202111210chi","202111210chi_2","Tavon Young","Y/YounTa01","0","0","0","0.0","2","0","0.0%","BAL",,,
"4022",":stat_player_game_def_adv","0","4","2","40.0%","0","13","0","47.9","5","9.8","9","6.5","2.6","202110030dal","202110030dal_4","Donte Jackson","J/JackDo02","0","0","0","0.0","1","0","0.0%","CAR",,,
"4023",":stat_player_game_def_adv","2","14","3","75.0%","0","22","1","47.9","4","4.3","8","7.3","5.5","202109120oti","202109120oti_4","Isaiah Simmons","S/SimmIs00","0","0","0","0.0","9","1","10.0%","ARI",,,
"4025",":stat_player_game_def_adv","0","19","2","66.7%","0","19","0","84.0","3","8.7","0","9.5","6.3","202112050chi","202112050chi_5","Marco Wilson","W/WilsMa04","0","0","0","0.0","3","0","0.0%","ARI",,,
"4027",":stat_player_game_def_adv","1","23","2","66.7%","0","26","0","93.7","3","17.0","3","13.0","8.7","202111070sfo","202111070sfo_5","Byron Murphy","M/MurpBy00","0","0","0","0.0","4","1","20.0%","ARI",,,
"4028",":stat_player_game_def_adv","0","7","2","100.0%","0","16","0","100.0","2","3.5","9","8.0","8.0","202112050pit","202112050pit_5","Jimmy Smith","S/SmitJi03","0","0","0","0.0","4","0","0.0%","BAL",,,
"4030",":stat_player_game_def_adv","0","37","3","42.9%","0","50","1","28.0","7","15.3","13","16.7","7.1","202110030ram","202110030ram_5","Byron Murphy","M/MurpBy00","0","0","0","0.0","3","1","25.0%","ARI",,,
"4038",":stat_player_game_def_adv","0","0","3","100.0%","0","26","0","102.8","3","0.0","26","8.7","8.7","202109260det","202109260det_2","Marlon Humphrey","H/HumpMa00","0","0","0","0.0","5","1","16.7%","BAL",,,
"4041",":stat_player_game_def_adv","0","25","3","42.9%","1","31","0","95.8","7","17.9","6","10.3","4.4","202111070nor","202111070nor_4","Fabian Moreau","M/MoreFa00","0","0","0","0.0","5","0","0.0%","ATL",,,
"4045",":stat_player_game_def_adv","0","12","2","100.0%","0","31","0","118.7","2","6.0","19","15.5","15.5","202109260jax","202109260jax_6","Jalen Thompson","T/ThomJa04","0","0","0","0.0","7","1","12.5%","ARI",,,
"4046",":stat_player_game_def_adv","7","7","3","100.0%","0","16","0","88.9","3","2.3","9","5.3","5.3","202109230htx","202109230htx_2","Shaq Thompson","T/ThomSh01","2","0","2","0.0","6","0","0.0%","CAR",,,
"4047",":stat_player_game_def_adv","0","3","2","100.0%","1","11","0","129.2","2","1.5","8","5.5","5.5","202112050chi","202112050chi_6","Zaven Collins","C/CollZa00","0","0","0","0.0","1","0","0.0%","ARI",,,
"4050",":stat_player_game_def_adv","0","44","9","64.3%","0","62","0","74.1","14","9.2","18","6.9","4.4","202110100kan","202110100kan_1","Taron Johnson","J/JohnTa01","0","0","0","0.0","12","0","0.0%","BUF",,,
"4054",":stat_player_game_def_adv","4","18","2","40.0%","0","21","0","52.9","5","9.2","3","10.5","4.2","202110030ram","202110030ram_6","Isaiah Simmons","S/SimmIs00","0","0","0","0.0","7","0","0.0%","ARI",,,
"4056",":stat_player_game_def_adv","6","4","1","100.0%","0","12","0","116.7","1","4.0","8","12.0","12.0","202110030dal","202110030dal_5","Brian Burns","B/BurnBr00","1","1","0","0.0","4","1","20.0%","CAR",,,
"4057",":stat_player_game_def_adv","5","11","5","100.0%","1","34","0","134.6","5","2.2","23","6.8","6.8","202110310atl","202110310atl_1","Jermaine Carter Jr.","C/CartJe00","1","0","1","0.0","7","3","30.0%","CAR",,,
"4060",":stat_player_game_def_adv","0","6","3","42.9%","0","10","0","50.3","7","9.1","4","3.3","1.4","202111210chi","202111210chi_3","Marlon Humphrey","H/HumpMa00","0","0","0","0.0","5","0","0.0%","BAL",,,
"4064",":stat_player_game_def_adv","0","17","2","66.7%","1","18","0","122.2","3","10.3","1","9.0","6.0","202111070sfo","202111070sfo_6","Robert Alford","A/AlfoRo00","0","0","0","0.0","2","0","0.0%","ARI",,,
"4065",":stat_player_game_def_adv","3","6","2","100.0%","0","35","0","118.7","2","3.0","29","17.5","17.5","202109260det","202109260det_3","Tyus Bowser","B/BowsTy00","2","1","1","0.0","2","1","33.3%","BAL",,,
"4067",":stat_player_game_def_adv","0","19","2","66.7%","1","23","0","129.2","3","9.3","4","11.5","7.7","202109120oti","202109120oti_5","Jalen Thompson","T/ThomJa04","0","0","0","0.0","2","0","0.0%","ARI",,,
"4069",":stat_player_game_def_adv","1","19","4","57.1%","0","25","0","64.6","7","10.0","6","6.3","3.6","202111280jax","202111280jax_3","AJ Terrell","T/TerrAJ00","0","0","0","0.0","6","1","14.3%","ATL",,,
"4071",":stat_player_game_def_adv","3","14","1","50.0%","0","18","0","81.2","2","17.5","4","18.0","9.0","202110030ram","202110030ram_7","Budda Baker","B/BakeBu00","0","0","0","0.0","8","1","11.1%","ARI",,,
"4077",":stat_player_game_def_adv","2","-5","1","100.0%","0","4","0","83.3","1","-5.0","9","4.0","4.0","202112050pit","202112050pit_6","Tavon Young","Y/YounTa01","1","1","0","0.0","0","0","","BAL",,,
"4080",":stat_player_game_def_adv","0","25","3","100.0%","0","26","0","102.8","3","8.3","1","8.7","8.7","202109230htx","202109230htx_3","Rashaan Melvin","M/MelvRa00","0","0","0","0.0","4","0","0.0%","CAR",,,
"4084",":stat_player_game_def_adv","0","45","6","85.7%","1","63","0","143.7","7","5.6","18","10.5","9.0","202110100kan","202110100kan_2","Levi Wallace","W/WallLe00","0","0","0","0.0","6","1","14.3%","BUF",,,
"4085",":stat_player_game_def_adv","2","23","3","37.5%","0","40","0","54.2","8","9.4","17","13.3","5.0","202111210chi","202111210chi_4","Chuck Clark","C/ClarCh00","0","0","0","0.0","1","2","66.7%","BAL",,,
"4087",":stat_player_game_def_adv","0","24","2","33.3%","0","24","0","46.5","6","13.0","0","12.0","4.0","202109260det","202109260det_4","Anthony Averett","A/AverAn00","0","0","0","0.0","2","0","0.0%","BAL",,,
"4088",":stat_player_game_def_adv","1","-10","5","83.3%","0","13","1","39.6","6","-2.5","23","2.6","2.2","202110310atl","202110310atl_2","Shaq Thompson","T/ThomSh01","0","0","0","0.0","10","0","0.0%","CAR",,,
"4089",":stat_player_game_def_adv","0","22","3","42.9%","1","28","0","94.0","7","8.1","6","9.3","4.0","202111070nor","202111070nor_5","AJ Terrell","T/TerrAJ00","0","0","0","0.0","5","0","0.0%","ATL",,,
"4090",":stat_player_game_def_adv","0","16","2","100.0%","0","21","0","110.4","2","8.0","5","10.5","10.5","202111070sfo","202111070sfo_7","Zaven Collins","C/CollZa00","0","0","0","0.0","2","0","0.0%","ARI",,,
"4092",":stat_player_game_def_adv","3","-4","4","66.7%","0","17","0","70.1","6","0.0","21","4.3","2.8","202111250nor","202111250nor_1","Matt Milano","M/MilaMa00","0","0","0","0.0","8","0","0.0%","BUF",,,
"4093",":stat_player_game_def_adv","0","13","2","100.0%","0","15","0","97.9","2","6.5","2","7.5","7.5","202109230htx","202109230htx_4","Brian Burns","B/BurnBr00","1","0","0","1.0","3","0","0.0%","CAR",,,
"4094",":stat_player_game_def_adv","0","7","1","100.0%","0","9","0","104.2","1","7.0","2","9.0","9.0","202110030ram","202110030ram_8","Zeke Turner","T/TurnZe00","0","0","0","0.0","1","0","0.0%","ARI",,,
"4096",":stat_player_game_def_adv","0","9","2","50.0%","0","16","0","60.4","4","6.3","7","8.0","4.0","202109120oti","202109120oti_6","Robert Alford","A/AlfoRo00","0","0","0","0.0","3","0","0.0%","ARI",,,
"4098",":stat_player_game_def_adv","5","-3","1","50.0%","0","2","1","16.7","2","5.0","5","2.0","1.0","202112050chi","202112050chi_7","Budda Baker","B/BakeBu00","1","1","0","0.0","6","1","14.3%","ARI",,,
"4101",":stat_player_game_def_adv","0","28","4","80.0%","0","42","0","101.7","5","12.2","14","10.5","8.4","202110310atl","202110310atl_3","Donte Jackson","J/JackDo02","0","0","0","0.0","2","1","33.3%","CAR",,,
"4102",":stat_player_game_def_adv","1","6","1","50.0%","0","7","0","58.3","2","3.5","1","7.0","3.5","202110030dal","202110030dal_6","Sam Franklin","F/FranSa00","1","0","1","0.0","3","1","25.0%","CAR",,,
"4104",":stat_player_game_def_adv","1","12","2","100.0%","0","17","0","102.1","2","6.0","5","8.5","8.5","202109260det","202109260det_5","Brandon Stephens","S/StepBr01","0","0","0","0.0","5","0","0.0%","BAL",,,
"4106",":stat_player_game_def_adv","5","13","2","66.7%","0","18","0","82.6","3","7.7","5","9.0","6.0","202111210chi","202111210chi_5","Brandon Stephens","S/StepBr01","0","0","0","0.0","3","0","0.0%","BAL",,,
"4107",":stat_player_game_def_adv","2","2","1","100.0%","0","9","0","104.2","1","2.0","7","9.0","9.0","202109260jax","202109260jax_7","Markus Golden","G/GoldMa00","3","1","1","1.0","2","1","33.3%","ARI",,,
"4108",":stat_player_game_def_adv","1","4","1","100.0%","0","17","0","118.7","1","4.0","13","17.0","17.0","202112050pit","202112050pit_7","Chris Board","B/BoarCh00","0","0","0","0.0","1","1","50.0%","BAL",,,
"4111",":stat_player_game_def_adv","1","36","4","66.7%","0","43","0","87.5","6","7.8","7","10.8","7.2","202111070jax","202111070jax_1","Tre'Davious White","W/WhitTr01","1","0","0","0.5","6","0","0.0%","BUF",,,
"4115",":stat_player_game_def_adv","2","5","2","100.0%","0","10","0","87.5","2","2.5","5","5.0","5.0","202109120oti","202109120oti_7","Jordan Hicks","H/HickJo00","0","0","0","0.0","4","0","0.0%","ARI",,,
"4117",":stat_player_game_def_adv","1","33","2","100.0%","0","34","0","118.7","2","16.5","1","17.0","17.0","202111070nor","202111070nor_6","Avery Williams","W/WillAv02","1","0","1","0.0","2","0","0.0%","ATL",,,
"4119",":stat_player_game_def_adv","6","-2","1","100.0%","1","60","0","158.3","1","-2.0","62","60.0","60.0","202111210chi","202111210chi_6","Tyus Bowser","B/BowsTy00","2","0","0","2.0","5","0","0.0%","BAL",,,
"4122",":stat_player_game_def_adv","0","8","3","60.0%","0","30","0","77.1","5","3.4","22","10.0","6.0","202111280jax","202111280jax_4","Erik Harris","H/HarrEr00","0","0","0","0.0","6","2","25.0%","ATL",,,
"4123",":stat_player_game_def_adv","1","19","4","100.0%","0","42","0","110.4","4","4.8","23","10.5","10.5","202111250nor","202111250nor_2","Tremaine Edmunds","E/EdmuTr01","0","0","0","0.0","8","0","0.0%","BUF",,,
"4124",":stat_player_game_def_adv","2","3","1","100.0%","0","10","0","108.3","1","3.0","7","10.0","10.0","202112050chi","202112050chi_8","Dennis Gardeck","G/GardDe01","0","0","0","0.0","4","0","0.0%","ARI",,,
"4125",":stat_player_game_def_adv","3","9","2","66.7%","0","14","0","77.1","3","4.3","5","7.0","4.7","202109230htx","202109230htx_5","Jermaine Carter Jr.","C/CartJe00","0","0","0","0.0","4","0","0.0%","CAR",,,
"4126",":stat_player_game_def_adv","4","5","2","100.0%","0","20","0","108.3","2","2.5","15","10.0","10.0","202109260det","202109260det_6","Patrick Queen","Q/QueePa00","0","0","0","0.0","7","1","12.5%","BAL",,,
"4129",":stat_player_game_def_adv","0","3","1","100.0%","0","5","0","87.5","1","3.0","2","5.0","5.0","202111070nor","202111070nor_7","Adetokunbo Ogundeji","O/OgunAd01","0","0","0","0.0","2","0","0.0%","ATL",,,
"4130",":stat_player_game_def_adv","0","102","9","81.8%","0","132","0","116.7","11","12.3","30","14.7","12.0","202109260nyg","202109260nyg_1","T.J. Green","G/GreeT.00","0","0","0","0.0","8","2","20.0%","ATL",,,
"4132",":stat_player_game_def_adv","0","43","2","100.0%","0","45","0","118.7","2","21.5","2","22.5","22.5","202109230htx","202109230htx_6","Sean Chandler","C/ChanSe00","0","0","0","0.0","3","0","0.0%","CAR",,,
"4133",":stat_player_game_def_adv","4","16","3","75.0%","0","45","0","111.5","4","5.5","29","15.0","11.3","202111070jax","202111070jax_2","Tremaine Edmunds","E/EdmuTr01","2","2","0","0.0","8","1","11.1%","BUF",,,
"4137",":stat_player_game_def_adv","1","25","6","75.0%","0","62","0","96.9","8","2.3","37","10.3","7.8","202110100kan","202110100kan_3","A.J. Klein","K/KleiAJ00","0","0","0","0.0","9","1","10.0%","BUF",,,
"4142",":stat_player_game_def_adv","2","19","1","100.0%","0","22","0","118.7","1","19.0","3","22.0","22.0","202111210chi","202111210chi_7","Geno Stone","S/StonGe00","0","0","0","0.0","1","0","0.0%","BAL",,,
"4143",":stat_player_game_def_adv","0","41","5","45.5%","0","95","0","75.9","11","9.2","54","19.0","8.6","202111110mia","202111110mia_1","Anthony Averett","A/AverAn00","0","0","0","0.0","4","0","0.0%","BAL",,,
