"_id","_labels","fga","fgm","game_code","label","player","player_code","punt","punt_long","punt_yds","punt_yds_per_punt","team","xpa","xpm","year","_start","_end","_type"
"320817",":stat_player_game_kick","3","2","199810110crd","199810110crd_3","Joe Nedney","N/nednejoe01","0","","0","","ARI","2","2","1998",,,
"320818",":stat_player_game_kick","","","199810040was","199810040was_4","Matt Turk","T/TurkMa20","7","55","309","44.1","WAS","","","1998",,,
"320819",":stat_player_game_kick","3","3","199810180pit","199810180pit_3","Norm Johnson","J/johnsnor01","0","","0","","PIT","1","1","1998",,,
"320820",":stat_player_game_kick","2","2","199810180chi","199810180chi_3","Jeff Jaeger","J/jaegejef01","0","","0","","CHI","1","1","1998",,,
"320821",":stat_player_game_kick","1","1","199810180tam","199810180tam_3","Michael Husted","H/hustemic01","0","","0","","TAM","2","1","1998",,,
"320822",":stat_player_game_kick","3","2","199810110dal","199810110dal_3","Richie Cunningham","C/cunniric01","0","","0","","DAL","3","3","1998",,,
"320824",":stat_player_game_kick","3","2","199811010cin","199811010cin_4","Doug Pelfrey","P/pelfrdou01","0","","0","","CIN","","","1998",,,
"320825",":stat_player_game_kick","4","4","199810110clt","199810110clt_4","Mike Vanderjagt","V/vandemik01","0","","0","","IND","","","1998",,,
"320826",":stat_player_game_kick","","","199810110crd","199810110crd_4","Scott Player","P/PlaySc20","4","67","197","49.3","ARI","","","1998",,,
"320827",":stat_player_game_kick","1","1","199809270rav","199809270rav_3","Matt Stover","S/stovemat01","0","","0","","BAL","4","4","1998",,,
"320828",":stat_player_game_kick","","","199810180pit","199810180pit_4","Josh Miller","M/MillJo25","6","54","256","42.7","PIT","","","1998",,,
"320829",":stat_player_game_kick","","","199810180chi","199810180chi_4","Mike Horan","H/HoraMi20","6","46","239","39.8","CHI","","","1998",,,
"320830",":stat_player_game_kick","","","199810110dal","199810110dal_4","Toby Gowin","G/gowintob01","3","51","126","42.0","DAL","","","1998",,,
"320831",":stat_player_game_kick","","","199810180tam","199810180tam_4","Tommy Barnhardt","B/BarnTo22","3","52","132","44.0","TAM","","","1998",,,
"320838",":stat_player_game_kick","","","199809270rav","199809270rav_4","Kyle Richardson","R/RichKy20","3","41","117","39.0","BAL","","","1998",,,
"320873",":stat_player_game_kick","6","3","199811080sfo","199811080sfo_1","John Kasay","K/kasayjoh01","0","","0","","CAR","2","2","1998",,,
"320874",":stat_player_game_kick","","","199810180nyg","199810180nyg_1","Joe Nedney","N/nednejoe01","0","","0","","ARI","1","1","1998",,,
"320875",":stat_player_game_kick","3","3","199810250car","199810250car_1","Steve Christie","C/chrisste01","0","","0","","BUF","3","3","1998",,,
"320876",":stat_player_game_kick","","","199810180nyg","199810180nyg_2","Scott Player","P/PlaySc20","5","54","213","42.6","ARI","","","1998",,,
"320877",":stat_player_game_kick","","","199811080sfo","199811080sfo_2","Ken Walter","W/WaltKe20","3","44","116","38.7","CAR","","","1998",,,
"320878",":stat_player_game_kick","3","2","199811080nwe","199811080nwe_1","Morten Andersen","A/andermor01","0","","0","","ATL","5","5","1998",,,
"320879",":stat_player_game_kick","","","199810250car","199810250car_2","Chris Mohr","M/MohrCh20","2","52","92","46.0","BUF","","","1998",,,
"320880",":stat_player_game_kick","","","199810180oti","199810180oti_1","Doug Pelfrey","P/pelfrdou01","0","","0","","CIN","2","2","1998",,,
"320881",":stat_player_game_kick","2","1","199810250gnb","199810250gnb_1","Matt Stover","S/stovemat01","0","","0","","BAL","1","1","1998",,,
"320882",":stat_player_game_kick","2","1","199810250rai","199810250rai_1","Doug Pelfrey","P/pelfrdou01","0","","0","","CIN","1","1","1998",,,
"320883",":stat_player_game_kick","4","3","199810250oti","199810250oti_1","Jeff Jaeger","J/jaegejef01","0","","0","","CHI","2","2","1998",,,
"320884",":stat_player_game_kick","3","2","199810180nyg","199810180nyg_3","Brad Daluiso","D/daluibra01","0","","0","","NYG","4","4","1998",,,
"320885",":stat_player_game_kick","2","1","199811010det","199811010det_1","Joe Nedney","N/nednejoe01","0","","0","","ARI","2","2","1998",,,
"320886",":stat_player_game_kick","1","1","199811080sfo","199811080sfo_3","Wade Richey","R/richewad01","0","","0","","SFO","2","2","1998",,,
"320887",":stat_player_game_kick","","","199810180oti","199810180oti_2","Lee Johnson","J/johnslee01","5","57","217","43.4","CIN","","","1998",,,
"320888",":stat_player_game_kick","","","199810250car","199810250car_3","John Kasay","K/kasayjoh01","0","","0","","CAR","2","2","1998",,,
"320889",":stat_player_game_kick","","","199811080nwe","199811080nwe_2","Dan Stryzinski","S/StryDa20","3","49","133","44.3","ATL","","","1998",,,
"320890",":stat_player_game_kick","","","199810250gnb","199810250gnb_2","Kyle Richardson","R/RichKy20","9","47","363","40.3","BAL","","","1998",,,
"320891",":stat_player_game_kick","","","199810180nyg","199810180nyg_4","Brad Maynard","M/MaynBr20","3","63","162","54.0","NYG","","","1998",,,
"320892",":stat_player_game_kick","","","199810250oti","199810250oti_2","Mike Horan","H/HoraMi20","3","50","117","39.0","CHI","","","1998",,,
"320893",":stat_player_game_kick","","","199810250rai","199810250rai_2","Lee Johnson","J/johnslee01","7","62","333","47.6","CIN","","","1998",,,
"320894",":stat_player_game_kick","2","2","199811020phi","199811020phi_1","Richie Cunningham","C/cunniric01","0","","0","","DAL","4","4","1998",,,
"320895",":stat_player_game_kick","","","199811010det","199811010det_2","Scott Player","P/PlaySc20","7","53","285","40.7","ARI","","","1998",,,
"320896",":stat_player_game_kick","3","3","199810180oti","199810180oti_3","Al Del Greco","D/delgralx01","0","","0","","TEN","5","5","1998",,,
"320897",":stat_player_game_kick","","","199811080sfo","199811080sfo_4","Reggie Roby","R/RobyRe20","3","52","152","50.7","SFO","","","1998",,,
"320899",":stat_player_game_kick","1","1","199811080nwe","199811080nwe_3","Adam Vinatieri","V/vinatada01","0","","0","","NWE","1","1","1998",,,
"320900",":stat_player_game_kick","","","199810250car","199810250car_4","Ken Walter","W/WaltKe20","4","49","162","40.5","CAR","","","1998",,,
"320901",":stat_player_game_kick","4","2","199810250rai","199810250rai_3","Greg Davis","D/davisgre01","0","","0","","OAK","3","3","1998",,,
"320902",":stat_player_game_kick","","","199810250gnb","199810250gnb_3","Ryan Longwell","L/longwrya01","0","","0","","GNB","4","4","1998",,,
"320903",":stat_player_game_kick","2","2","199810250oti","199810250oti_3","Al Del Greco","D/delgralx01","0","","0","","TEN","2","2","1998",,,
"320904",":stat_player_game_kick","","","199811020phi","199811020phi_2","Toby Gowin","G/gowintob01","6","53","276","46.0","DAL","","","1998",,,
"320905",":stat_player_game_kick","","","199811010det","199811010det_3","John Jett","J/JettJo21","3","54","130","43.3","DET","","","1998",,,
"320908",":stat_player_game_kick","","","199810180oti","199810180oti_4","Craig Hentrich","H/hentrcra01","2","58","97","48.5","TEN","","","1998",,,
"320910",":stat_player_game_kick","","","199811080nwe","199811080nwe_4","Tom Tupa","T/TupaTo20","6","52","257","42.8","NWE","","","1998",,,
"320911",":stat_player_game_kick","","","199810250rai","199810250rai_4","Leo Araguz","A/AragLe20","4","48","163","40.8","OAK","","","1998",,,
"320912",":stat_player_game_kick","","","199810250gnb","199810250gnb_4","Sean Landeta","L/LandSe20","7","54","299","42.7","GNB","","","1998",,,
"320913",":stat_player_game_kick","","","199811020phi","199811020phi_3","Tom Hutton","H/HuttTo20","8","61","323","40.4","PHI","","","1998",,,
"320914",":stat_player_game_kick","3","3","199811010det","199811010det_4","Jason Hanson","H/hansojas01","0","","0","","DET","","","1998",,,
"320917",":stat_player_game_kick","1","","199810250oti","199810250oti_4","Craig Hentrich","H/hentrcra01","2","68","115","57.5","TEN","","","1998",,,
"320949",":stat_player_game_kick","","","199811290nwe","199811290nwe_1","Chris Mohr","M/MohrCh20","4","44","128","32.0","BUF","","","1998",,,
"320950",":stat_player_game_kick","4","3","199811290nwe","199811290nwe_2","Steve Christie","C/chrisste01","0","","0","","BUF","","","1998",,,
"320951",":stat_player_game_kick","3","3","199811160kan","199811160kan_1","Jason Elam","E/elamxjas01","0","","0","","DEN","3","3","1998",,,
"320952",":stat_player_game_kick","","","199811150min","199811150min_1","Lee Johnson","J/johnslee01","5","50","200","40.0","CIN","","","1998",,,
"320953",":stat_player_game_kick","2","1","199811290nwe","199811290nwe_3","Adam Vinatieri","V/vinatada01","0","","0","","NWE","2","2","1998",,,
"320954",":stat_player_game_kick","","","199811160kan","199811160kan_2","Tom Rouen","R/rouentom01","4","51","162","40.5","DEN","","","1998",,,
"320955",":stat_player_game_kick","2","2","199811220atl","199811220atl_1","Jeff Jaeger","J/jaegejef01","0","","0","","CHI","1","1","1998",,,
"320956",":stat_player_game_kick","2","2","199811290ram","199811290ram_1","Morten Andersen","A/andermor01","0","","0","","ATL","1","1","1998",,,
"320957",":stat_player_game_kick","","","199811150crd","199811150crd_1","Richie Cunningham","C/cunniric01","0","","0","","DAL","5","5","1998",,,
"320958",":stat_player_game_kick","1","1","199811150min","199811150min_2","Doug Pelfrey","P/pelfrdou01","0","","0","","CIN","","","1998",,,
"320959",":stat_player_game_kick","","","199811150det","199811150det_1","Mike Horan","H/HoraMi20","3","52","127","42.3","CHI","","","1998",,,
"320960",":stat_player_game_kick","","","199811160kan","199811160kan_3","Pete Stoyanovich","S/stoyapet01","0","","0","","KAN","1","1","1998",,,
"320961",":stat_player_game_kick","","","199811290nwe","199811290nwe_4","Tom Tupa","T/TupaTo20","4","52","188","47.0","NWE","","","1998",,,
"320962",":stat_player_game_kick","","","199811290ram","199811290ram_2","Dan Stryzinski","S/StryDa20","7","49","297","42.4","ATL","","","1998",,,
"320963",":stat_player_game_kick","1","1","199811150min","199811150min_3","Gary Anderson","A/andergar02","0","","0","","MIN","3","3","1998",,,
"320964",":stat_player_game_kick","","","199811220atl","199811220atl_2","Mike Horan","H/HoraMi20","4","47","178","44.5","CHI","","","1998",,,
"320965",":stat_player_game_kick","","","199811150crd","199811150crd_2","Toby Gowin","G/gowintob01","5","58","200","40.0","DAL","","","1998",,,
"320966",":stat_player_game_kick","2","1","199811150det","199811150det_2","Jeff Jaeger","J/jaegejef01","0","","0","","CHI","","","1998",,,
"320967",":stat_player_game_kick","","","199811160kan","199811160kan_4","Louie Aguiar","A/aguialou01","6","41","229","38.2","KAN","","","1998",,,
"320968",":stat_player_game_kick","2","2","199811150sdg","199811150sdg_1","Matt Stover","S/stovemat01","0","","0","","BAL","1","1","1998",,,
"320969",":stat_player_game_kick","3","1","199811290ram","199811290ram_3","Jeff Wilkins","W/wilkijef01","0","","0","","STL","1","1","1998",,,
"320970",":stat_player_game_kick","","","199811080nyj","199811080nyj_1","Chris Mohr","M/MohrCh20","5","49","185","37.0","BUF","","","1998",,,
"320971",":stat_player_game_kick","2","2","199811150det","199811150det_3","Jason Hanson","H/hansojas01","0","","0","","DET","3","2","1998",,,
"320972",":stat_player_game_kick","","","199811080jax","199811080jax_1","Lee Johnson","J/johnslee01","6","58","247","41.2","CIN","","","1998",,,
"320974",":stat_player_game_kick","","","199811150min","199811150min_4","Mitch Berger","B/BergMi20","4","66","223","55.8","MIN","","","1998",,,
"320975",":stat_player_game_kick","2","2","199811220atl","199811220atl_3","Morten Andersen","A/andermor01","0","","0","","ATL","2","2","1998",,,
"320976",":stat_player_game_kick","1","","199811150crd","199811150crd_3","Joe Nedney","N/nednejoe01","0","","0","","ARI","4","4","1998",,,
"320977",":stat_player_game_kick","","","199811290ram","199811290ram_4","Rick Tuten","T/TuteRi20","9","58","414","46.0","STL","","","1998",,,
"320979",":stat_player_game_kick","4","4","199811080nyj","199811080nyj_2","Steve Christie","C/chrisste01","0","","0","","BUF","","","1998",,,
"320980",":stat_player_game_kick","","","199811150sdg","199811150sdg_2","Kyle Richardson","R/RichKy20","8","57","379","47.4","BAL","","","1998",,,
"320982",":stat_player_game_kick","1","1","199811080jax","199811080jax_2","Doug Pelfrey","P/pelfrdou01","0","","0","","CIN","","","1998",,,
"320983",":stat_player_game_kick","","","199811220atl","199811220atl_4","Dan Stryzinski","S/StryDa20","4","43","153","38.3","ATL","","","1998",,,
"320984",":stat_player_game_kick","","","199811150det","199811150det_4","John Jett","J/JettJo21","2","60","110","55.0","DET","","","1998",,,
"320988",":stat_player_game_kick","","","199811150crd","199811150crd_4","Scott Player","P/PlaySc20","2","48","94","47.0","ARI","","","1998",,,
"320989",":stat_player_game_kick","2","2","199811080nyj","199811080nyj_3","John Hall","H/hallxjoh01","0","","0","","NYJ","4","4","1998",,,
"320991",":stat_player_game_kick","","","199811150sdg","199811150sdg_3","John Carney","C/carnejoh01","0","","0","","SDG","2","2","1998",,,
"320992",":stat_player_game_kick","1","1","199811080jax","199811080jax_3","Mike Hollis","H/hollimik01","0","","0","","JAX","3","3","1998",,,
"320999",":stat_player_game_kick","","","199811080nyj","199811080nyj_4","John Kidd","K/KiddJo20","2","34","67","33.5","NYJ","","","1998",,,
"321001",":stat_player_game_kick","","","199811150sdg","199811150sdg_4","Darren Bennett","B/BennDa20","10","54","421","42.1","SDG","","","1998",,,
"321006",":stat_player_game_kick","","","199811080jax","199811080jax_4","Bryan Barker","B/BarkBr20","5","52","231","46.2","JAX","","","1998",,,
"321027",":stat_player_game_kick","1","1","199811290sdg","199811290sdg_1","Jason Elam","E/elamxjas01","0","","0","","DEN","4","4","1998",,,
"321028",":stat_player_game_kick","1","1","199811220was","199811220was_1","Joe Nedney","N/nednejoe01","0","","0","","ARI","6","6","1998",,,
"321029",":stat_player_game_kick","2","1","199811290kan","199811290kan_1","Joe Nedney","N/nednejoe01","0","","0","","ARI","3","3","1998",,,
"321030",":stat_player_game_kick","","","199811290sdg","199811290sdg_2","Tom Rouen","R/rouentom01","5","62","235","47.0","DEN","","","1998",,,
"321031",":stat_player_game_kick","","","199811290nyj","199811290nyj_1","John Kasay","K/kasayjoh01","0","","0","","CAR","3","3","1998",,,
"321032",":stat_player_game_kick","4","4","199812060cin","199812060cin_1","Steve Christie","C/chrisste01","0","","0","","BUF","3","3","1998",,,
"321033",":stat_player_game_kick","","","199811290kan","199811290kan_2","Scott Player","P/PlaySc20","5","52","234","46.8","ARI","","","1998",,,
"321034",":stat_player_game_kick","3","3","199812130nyg","199812130nyg_1","Jason Elam","E/elamxjas01","0","","0","","DEN","1","1","1998",,,
"321035",":stat_player_game_kick","","","199811220was","199811220was_2","Scott Player","P/PlaySc20","3","47","119","39.7","ARI","","","1998",,,
"321036",":stat_player_game_kick","2","2","199812130nor","199812130nor_1","Morten Andersen","A/andermor01","0","","0","","ATL","3","3","1998",,,
"321037",":stat_player_game_kick","","","199812060min","199812060min_1","Jeff Jaeger","J/jaegejef01","0","","0","","CHI","2","2","1998",,,
"321038",":stat_player_game_kick","1","1","199811220ram","199811220ram_1","John Kasay","K/kasayjoh01","0","","0","","CAR","3","3","1998",,,
"321039",":stat_player_game_kick","1","1","199811290sdg","199811290sdg_3","John Carney","C/carnejoh01","0","","0","","SDG","1","1","1998",,,
"321040",":stat_player_game_kick","","","199812060cin","199812060cin_2","Chris Mohr","M/MohrCh20","2","44","87","43.5","BUF","","","1998",,,
"321041",":stat_player_game_kick","2","2","199811290kan","199811290kan_3","Pete Stoyanovich","S/stoyapet01","0","","0","","KAN","4","4","1998",,,
"321042",":stat_player_game_kick","2","2","199811220cin","199811220cin_1","Matt Stover","S/stovemat01","0","","0","","BAL","2","2","1998",,,
"321043",":stat_player_game_kick","","","199812130nyg","199812130nyg_2","Tom Rouen","R/rouentom01","3","54","154","51.3","DEN","","","1998",,,
"321044",":stat_player_game_kick","","","199811290nyj","199811290nyj_2","Ken Walter","W/WaltKe20","5","52","225","45.0","CAR","","","1998",,,
"321045",":stat_player_game_kick","2","","199811220was","199811220was_3","Cary Blanchard","B/blanccar01","0","","0","","WAS","5","4","1998",,,
"321046",":stat_player_game_kick","","","199812130nor","199812130nor_2","Dan Stryzinski","S/StryDa20","4","51","151","37.8","ATL","","","1998",,,
"321047",":stat_player_game_kick","","","199812060min","199812060min_2","Mike Horan","H/HoraMi20","6","57","279","46.5","CHI","","","1998",,,
"321048",":stat_player_game_kick","","","199811290sdg","199811290sdg_4","Darren Bennett","B/BennDa20","5","51","210","42.0","SDG","","","1998",,,
"321049",":stat_player_game_kick","","","199812060cin","199812060cin_3","Doug Pelfrey","P/pelfrdou01","0","","0","","CIN","2","2","1998",,,
"321050",":stat_player_game_kick","","","199811220ram","199811220ram_2","Ken Walter","W/WaltKe20","6","48","216","36.0","CAR","","","1998",,,
"321051",":stat_player_game_kick","","","199811290kan","199811290kan_4","Louie Aguiar","A/aguialou01","4","59","168","42.0","KAN","","","1998",,,
"321052",":stat_player_game_kick","2","2","199812130nyg","199812130nyg_3","Brad Daluiso","D/daluibra01","0","","0","","NYG","2","2","1998",,,
"321053",":stat_player_game_kick","1","1","199812130nor","199812130nor_3","Doug Brien","B/briendou01","0","","0","","NOR","2","2","1998",,,
"321054",":stat_player_game_kick","4","4","199811290nyj","199811290nyj_3","John Hall","H/hallxjoh01","0","","0","","NYJ","4","4","1998",,,
"321055",":stat_player_game_kick","","","199811220cin","199811220cin_2","Kyle Richardson","R/RichKy20","3","42","108","36.0","BAL","","","1998",,,
"321056",":stat_player_game_kick","","","199811220was","199811220was_4","Matt Turk","T/TurkMa20","3","43","128","42.7","WAS","","","1998",,,
"321057",":stat_player_game_kick","2","2","199812060min","199812060min_3","Gary Anderson","A/andergar02","0","","0","","MIN","6","6","1998",,,
"321060",":stat_player_game_kick","2","2","199811220ram","199811220ram_3","Jeff Wilkins","W/wilkijef01","0","","0","","STL","2","2","1998",,,
"321061",":stat_player_game_kick","","","199812130nyg","199812130nyg_4","Brad Maynard","M/MaynBr20","3","43","115","38.3","NYG","","","1998",,,
"321062",":stat_player_game_kick","","","199812060cin","199812060cin_4","Lee Johnson","J/johnslee01","7","69","322","46.0","CIN","","","1998",,,
"321063",":stat_player_game_kick","","","199812130nor","199812130nor_4","Mark Royals","R/RoyaMa20","4","45","160","40.0","NOR","","","1998",,,
"321064",":stat_player_game_kick","","","199811290nyj","199811290nyj_4","John Kidd","K/KiddJo20","1","52","52","52.0","NYJ","","","1998",,,
"321065",":stat_player_game_kick","2","2","199811220cin","199811220cin_3","Doug Pelfrey","P/pelfrdou01","0","","0","","CIN","1","1","1998",,,
"321069",":stat_player_game_kick","","","199811220ram","199811220ram_4","Rick Tuten","T/TuteRi20","5","60","260","52.0","STL","","","1998",,,
"321072",":stat_player_game_kick","","","199812060min","199812060min_4","Mitch Berger","B/BergMi20","2","44","88","44.0","MIN","","","1998",,,
"321075",":stat_player_game_kick","","","199811220cin","199811220cin_4","Lee Johnson","J/johnslee01","4","45","151","37.8","CIN","","","1998",,,
