"_id","_labels","def_int","def_int_long","def_int_td","def_int_yds","fumbles_forced","fumbles_rec","fumbles_rec_td","fumbles_rec_yds","game_code","label","pass_defended","player","player_code","qb_hits","sacks","tackles_assists","tackles_combined","tackles_loss","tackles_solo","team","year","_start","_end","_type"
"212987",":stat_player_game_def","","","","","0","0","0","0","200609240pit","200609240pit_8","0","Landon Johnson","J/JohnLa20","0","0.0","1","9","0","8","CIN","2006",,,
"212988",":stat_player_game_def","","","","","0","0","0","0","200609100jax","200609100jax_8","0","Chris Canty","C/CantCh21","0","0.0","1","4","0","3","DAL","2006",,,
"212989",":stat_player_game_def","0","0","0","0","0","2","0","-5","200609100nwe","200609100nwe_9","0","J.P. Losman","L/LosmJ.00","0","0.0","0","0","0","0","BUF","2006",,,
"212990",":stat_player_game_def","","","","","0","0","0","0","200609100ram","200609100ram_9","0","Gerard Warren","W/WarrGe20","0","0.0","0","5","2","5","DEN","2006",,,
"212991",":stat_player_game_def","","","","","0","0","0","0","200609100kan","200609100kan_9","1","Landon Johnson","J/JohnLa20","0","0.0","0","5","1","5","CIN","2006",,,
"212992",":stat_player_game_def","","","","","0","0","0","0","200609170cin","200609170cin_8","0","Sean Jones","J/JoneSe20","0","0.0","9","14","0","5","CLE","2006",,,
"212993",":stat_player_game_def","","","","","0","0","0","0","200609170sea","200609170sea_9","1","Orlando Huff","H/HuffOr20","0","0.0","0","4","0","4","ARI","2006",,,
"212994",":stat_player_game_def","","","","","0","0","0","0","200609100car","200609100car_9","0","Keith Brooking","B/BrooKe00","0","0.0","0","6","0","6","ATL","2006",,,
"212995",":stat_player_game_def","0","0","0","0","0","1","0","0","200609100tam","200609100tam_9","0","Kyle Boller","B/BollKy00","0","0.0","0","0","0","0","BAL","2006",,,
"212996",":stat_player_game_def","","","","","0","0","0","0","200609100jax","200609100jax_9","0","Greg Ellis","E/ElliGr20","0","0.0","1","4","0","3","DAL","2006",,,
"212997",":stat_player_game_def","","","","","0","1","0","0","200609240pit","200609240pit_9","0","Brian Simmons","S/SimmBr20","0","0.0","5","9","0","4","CIN","2006",,,
"212998",":stat_player_game_def","","","","","0","0","0","0","200609100gnb","200609100gnb_9","0","Brian Urlacher","U/UrlaBr00","0","0.0","3","7","0","4","CHI","2006",,,
"212999",":stat_player_game_def","","","","","0","0","0","0","200609100ram","200609100ram_10","0","Nick Ferguson","F/FergNi20","0","0.0","2","4","0","2","DEN","2006",,,
"213000",":stat_player_game_def","","","","","0","0","0","0","200609100kan","200609100kan_10","0","Dexter Jackson","J/JackDe20","0","0.0","2","4","0","2","CIN","2006",,,
"213001",":stat_player_game_def","","","","","0","0","0","0","200609100nwe","200609100nwe_10","0","Keith Ellison","E/ElliKe20","0","0.0","7","10","0","3","BUF","2006",,,
"213002",":stat_player_game_def","0","0","0","0","0","1","0","-4","200609100tam","200609100tam_10","0","Steve McNair","M/McNaSt00","0","0.0","0","0","0","0","BAL","2006",,,
"213003",":stat_player_game_def","","","","","0","0","0","0","200609170sea","200609170sea_10","0","Chike Okeafor","O/OkeaCh20","2","0.0","1","4","0","3","ARI","2006",,,
"213004",":stat_player_game_def","","","","","1","0","0","0","200609100car","200609100car_10","3","Kevin Mathis","M/MathKe20","0","0.0","0","6","0","6","ATL","2006",,,
"213005",":stat_player_game_def","","","","","0","0","0","0","200609170cin","200609170cin_9","1","Gary Baxter","B/BaxtGa20","0","0.0","4","10","0","6","CLE","2006",,,
"213006",":stat_player_game_def","","","","","0","0","0","0","200609100jax","200609100jax_10","0","DeMarcus Ware","W/WareDe99","1","0.0","0","4","2","4","DAL","2006",,,
"213007",":stat_player_game_def","","","","","0","0","0","0","200609240pit","200609240pit_10","0","Rashad Jeanty","J/JeanRa20","0","0.0","5","7","0","2","CIN","2006",,,
"213008",":stat_player_game_def","","","","","0","1","0","0","200609100gnb","200609100gnb_10","0","Brendon Ayanbadejo","A/AyanBr99","0","0.0","0","4","0","4","CHI","2006",,,
"213009",":stat_player_game_def","","","","","0","0","0","0","200609100ram","200609100ram_11","0","D.J. Williams","W/WillD.20","0","0.0","1","3","1","2","DEN","2006",,,
"213010",":stat_player_game_def","","","","","0","0","0","0","200609100kan","200609100kan_11","0","Kevin Kaesviharn","K/KaesKe20","0","0.0","0","4","0","4","CIN","2006",,,
"213011",":stat_player_game_def","0","0","0","0","0","1","0","0","200609100tam","200609100tam_11","0","Musa Smith","S/SmitMu00","0","0.0","0","0","0","0","BAL","2006",,,
"213012",":stat_player_game_def","","","","","","0","0","0","200609100car","200609100car_11","","Patrick Kerney","K/KernPa99","0","0.0","1","5","1","4","ATL","2006",,,
"213013",":stat_player_game_def","","","","","0","0","0","0","200609170cin","200609170cin_10","0","Brian Russell","R/RussBr20","0","0.0","2","7","0","5","CLE","2006",,,
"213014",":stat_player_game_def","","","","","0","0","0","0","200609170sea","200609170sea_11","1","Antrel Rolle","R/RollAn20","0","0.0","0","4","0","4","ARI","2006",,,
"213015",":stat_player_game_def","","","","","0","1","1","5","200609100nwe","200609100nwe_11","0","London Fletcher","F/FletLo20","0","0.0","1","10","3","9","BUF","2006",,,
"213016",":stat_player_game_def","","","","","0","0","0","0","200609100jax","200609100jax_11","1","Kevin Burnett","B/BurnKe20","0","0.0","0","2","0","2","DAL","2006",,,
"213017",":stat_player_game_def","","","","","0","0","0","0","200609240pit","200609240pit_11","0","Caleb Miller","M/MillCa20","0","0.0","2","5","0","3","CIN","2006",,,
"213018",":stat_player_game_def","","","","","0","0","0","0","200609100kan","200609100kan_12","0","Tory James","J/JameTo99","0","0.0","0","3","0","3","CIN","2006",,,
"213019",":stat_player_game_def","","","","","0","0","0","0","200609100gnb","200609100gnb_11","0","Mike Brown","B/BrowMi99","0","0.0","1","4","0","3","CHI","2006",,,
"213020",":stat_player_game_def","","","","","0","0","0","0","200609100tam","200609100tam_12","0","Adalius Thomas","T/ThomAd00","0","0.0","1","7","0","6","BAL","2006",,,
"213021",":stat_player_game_def","","","","","0","0","0","0","200609170cin","200609170cin_11","0","D'Qwell Jackson","J/JackDQ20","0","0.0","3","4","0","1","CLE","2006",,,
"213022",":stat_player_game_def","","","","","0","0","0","0","200609100ram","200609100ram_12","1","Ian Gold","G/GoldIa00","0","0.0","0","2","0","2","DEN","2006",,,
"213023",":stat_player_game_def","","","","","0","0","0","0","200609100car","200609100car_12","0","Lawyer Milloy","M/MillLa00","0","0.0","0","5","0","5","ATL","2006",,,
"213024",":stat_player_game_def","","","","","0","0","0","0","200609170sea","200609170sea_12","0","Eric Green","G/GreeEr20","0","0.0","0","3","0","3","ARI","2006",,,
"213025",":stat_player_game_def","","","","","0","0","0","0","200609100nwe","200609100nwe_12","0","Angelo Crowell","C/CrowAn20","0","0.0","3","8","1","5","BUF","2006",,,
"213026",":stat_player_game_def","","","","","0","0","0","0","200609100jax","200609100jax_12","1","Jason Ferguson","F/FergJa21","0","0.0","0","2","0","2","DAL","2006",,,
"213027",":stat_player_game_def","","","","","0","0","0","0","200609240pit","200609240pit_12","0","Domata Peko","P/PekoDo20","0","0.0","4","5","0","1","CIN","2006",,,
"213028",":stat_player_game_def","","","","","0","0","0","0","200609100kan","200609100kan_13","0","Johnathan Joseph","J/JoseJo20","1","0.0","0","3","0","3","CIN","2006",,,
"213029",":stat_player_game_def","","","","","0","0","0","0","200609170cin","200609170cin_12","0","Orpheus Roye","R/RoyeOr20","1","0.0","1","4","0","3","CLE","2006",,,
"213030",":stat_player_game_def","","","","","0","0","0","0","200609100ram","200609100ram_13","0","Demetrin Veal","V/VealDe20","0","0.0","1","2","0","1","DEN","2006",,,
"213031",":stat_player_game_def","","","","","0","0","0","0","200609100nwe","200609100nwe_13","0","Ryan Denney","D/DennRy20","0","0.0","3","8","1","5","BUF","2006",,,
"213032",":stat_player_game_def","","","","","0","0","0","0","200609100tam","200609100tam_13","1","Terrell Suggs","S/SuggTe99","2","0.0","2","5","2","3","BAL","2006",,,
"213033",":stat_player_game_def","","","","","0","0","0","0","200609100gnb","200609100gnb_12","0","Chris Harris","H/HarrCh20","0","0.0","3","4","0","1","CHI","2006",,,
"213034",":stat_player_game_def","","","","","0","0","0","0","200609100car","200609100car_13","0","DeAngelo Hall","H/HallDe99","0","0.0","0","4","0","4","ATL","2006",,,
"213035",":stat_player_game_def","","","","","0","0","0","0","200609100jax","200609100jax_13","0","Aaron Glenn ","G/GlenAa00","0","0.0","0","2","0","2","DAL","2006",,,
"213036",":stat_player_game_def","","","","","0","0","0","0","200609170sea","200609170sea_13","0","Bertrand Berry","B/BerrBe99","0","0.0","0","2","1","2","ARI","2006",,,
"213037",":stat_player_game_def","","","","","0","0","0","0","200609240pit","200609240pit_13","0","Bryan Robinson","R/RobiBr20","0","0.0","0","4","0","4","CIN","2006",,,
"213038",":stat_player_game_def","","","","","0","0","0","0","200609100kan","200609100kan_14","1","Deltha O'Neal","O/ONeaDe00","0","0.0","0","3","0","3","CIN","2006",,,
"213039",":stat_player_game_def","","","","","0","0","0","0","200609170cin","200609170cin_13","0","Ralph Brown","B/BrowRa20","0","0.0","0","2","0","2","CLE","2006",,,
"213040",":stat_player_game_def","","","","","0","0","0","0","200609100nwe","200609100nwe_14","0","Ko Simpson","S/SimpKo20","0","0.0","3","7","0","4","BUF","2006",,,
"213041",":stat_player_game_def","","","","","0","0","0","0","200609100gnb","200609100gnb_13","0","Tommie Harris","H/HarrTo99","0","0.0","0","3","1","3","CHI","2006",,,
"213042",":stat_player_game_def","","","","","0","0","0","0","200609100tam","200609100tam_14","0","Samari Rolle","R/RollSa00","0","0.0","0","4","0","4","BAL","2006",,,
"213043",":stat_player_game_def","","","","","0","0","0","0","200609100ram","200609100ram_14","0","Sam Brandon","B/BranSa20","0","0.0","0","1","0","1","DEN","2006",,,
"213044",":stat_player_game_def","","","","","0","0","0","0","200609100car","200609100car_14","2","Chris Crocker","C/CrocCh20","0","0.0","0","2","0","2","ATL","2006",,,
"213045",":stat_player_game_def","","","","","0","0","0","0","200609100jax","200609100jax_14","0","Marcus Spears","S/SpeaMa21","0","0.0","0","2","1","2","DAL","2006",,,
"213046",":stat_player_game_def","","","","","0","0","0","0","200609240pit","200609240pit_14","0","Herana-Daze Jones","J/JoneHe21","0","0.0","1","3","0","2","CIN","2006",,,
"213047",":stat_player_game_def","","","","","0","0","0","0","200609170cin","200609170cin_14","0","Alvin McKinley","M/McKiAl20","1","0.0","1","2","0","1","CLE","2006",,,
"213048",":stat_player_game_def","","","","","","0","0","0","200609170sea","200609170sea_14","","Darryl Blackstock","B/BlacDa20","0","0.0","0","2","0","2","ARI","2006",,,
"213049",":stat_player_game_def","","","","","0","1","0","0","200609100kan","200609100kan_15","0","Rashad Jeanty","J/JeanRa20","0","0.0","0","2","0","2","CIN","2006",,,
"213050",":stat_player_game_def","","","","","0","0","0","0","200609100gnb","200609100gnb_14","0","Todd Johnson","J/JohnTo20","0","0.0","1","3","0","2","CHI","2006",,,
"213051",":stat_player_game_def","","","","","0","0","0","0","200609100nwe","200609100nwe_15","0","Kyle Williams","W/WillKy20","0","0.0","3","6","0","3","BUF","2006",,,
"213052",":stat_player_game_def","","","","","0","0","0","0","200609100tam","200609100tam_15","0","Gary Stills","S/StilGa00","0","0.0","0","4","0","4","BAL","2006",,,
"213053",":stat_player_game_def","","","","","0","0","0","0","200609100ram","200609100ram_15","0","Curome Cox","C/CoxxCu20","0","0.0","0","1","0","1","DEN","2006",,,
"213054",":stat_player_game_def","","","","","0","0","0","0","200609100car","200609100car_15","0","Jonathan Babineaux","B/BabiJo20","0","0.0","0","1","0","1","ATL","2006",,,
"213055",":stat_player_game_def","","","","","","0","0","0","200609100jax","200609100jax_15","","Jason Hatcher","H/HatcJa20","1","0.0","0","1","1","1","DAL","2006",,,
"213056",":stat_player_game_def","","","","","0","0","0","0","200609170cin","200609170cin_15","0","Mason Unck","U/UnckMa20","0","0.0","1","2","0","1","CLE","2006",,,
"213057",":stat_player_game_def","","","","","0","0","0","0","200609100gnb","200609100gnb_15","0","Adewale Ogunleye","O/OgunAd00","1","0.0","1","3","0","2","CHI","2006",,,
"213058",":stat_player_game_def","","","","","0","0","0","0","200609100nwe","200609100nwe_16","0","Tim Anderson","A/AndeTi20","0","0.0","1","3","0","2","BUF","2006",,,
"213059",":stat_player_game_def","","","","","0","0","0","0","200609240pit","200609240pit_15","0","John Thornton","T/ThorJo21","0","0.0","1","3","0","2","CIN","2006",,,
"213060",":stat_player_game_def","","","","","0","0","0","0","200609100tam","200609100tam_16","0","Dawan Landry","L/LandDa21","0","0.0","0","3","0","3","BAL","2006",,,
"213061",":stat_player_game_def","","","","","0","0","0","0","200609100kan","200609100kan_16","0","Caleb Miller","M/MillCa20","0","0.0","0","2","1","2","CIN","2006",,,
"213062",":stat_player_game_def","","","","","0","0","0","0","200609170sea","200609170sea_15","1","Karlos Dansby","D/DansKa20","0","0.0","1","2","0","1","ARI","2006",,,
"213063",":stat_player_game_def","","","","","0","0","0","0","200609100ram","200609100ram_16","1","Domonique Foxworth","F/FoxwDo20","0","0.0","0","1","0","1","DEN","2006",,,
"213064",":stat_player_game_def","","","","","0","0","0","0","200609100jax","200609100jax_16","0","L.P. Ladouceur","L/LadoL.20","0","0.0","0","1","0","1","DAL","2006",,,
"213065",":stat_player_game_def","","","","","0","0","0","0","200609100gnb","200609100gnb_16","0","Nathan Vasher","V/VashNa99","0","0.0","0","3","0","3","CHI","2006",,,
"213066",":stat_player_game_def","","","","","0","0","0","0","200609170cin","200609170cin_16","0","Ted Washington","W/WashTe01","0","0.0","0","2","0","2","CLE","2006",,,
"213067",":stat_player_game_def","","","","","0","0","0","0","200609100nwe","200609100nwe_17","0","Nate Clements","C/ClemNa99","0","0.0","2","3","0","1","BUF","2006",,,
"213068",":stat_player_game_def","","","","","0","0","0","0","200609100car","200609100car_16","0","John Leake","L/LeakJo20","0","0.0","0","1","0","1","ATL","2006",,,
"213069",":stat_player_game_def","","","","","0","0","0","0","200609240pit","200609240pit_16","3","Johnathan Joseph","J/JoseJo20","0","0.0","0","2","0","2","CIN","2006",,,
"213070",":stat_player_game_def","","","","","0","0","0","0","200609100tam","200609100tam_17","0","Corey Ivy","I/IvyxCo20","1","0.0","0","2","0","2","BAL","2006",,,
"213071",":stat_player_game_def","","","","","0","0","0","0","200609100kan","200609100kan_17","0","Domata Peko","P/PekoDo20","0","0.0","0","2","0","2","CIN","2006",,,
"213072",":stat_player_game_def","","","","","0","0","0","0","200609170sea","200609170sea_16","0","A.J. Schable","S/SchaA.20","0","0.0","1","2","0","1","ARI","2006",,,
"213073",":stat_player_game_def","","","","","0","0","0","0","200609100gnb","200609100gnb_17","0","Alfonso Boone","B/BoonAl20","0","0.0","0","2","1","2","CHI","2006",,,
"213074",":stat_player_game_def","","","","","0","0","0","0","200609100ram","200609100ram_17","0","Karl Paymah","P/PaymKa20","0","0.0","0","1","0","1","DEN","2006",,,
"213075",":stat_player_game_def","","","","","0","0","0","0","200609170cin","200609170cin_17","0","Daven Holly","H/HollDa22","0","0.0","0","1","0","1","CLE","2006",,,
"213076",":stat_player_game_def","","","","","0","0","0","0","200609100jax","200609100jax_17","1","Kenyon Coleman","C/ColeKe20","0","0.0","0","0","0","0","DAL","2006",,,
"213077",":stat_player_game_def","","","","","0","0","0","0","200609100nwe","200609100nwe_18","0","Jabari Greer","G/GreeJa22","0","0.0","0","1","0","1","BUF","2006",,,
"213078",":stat_player_game_def","","","","","0","0","0","0","200609100car","200609100car_17","0","Jimmy Williams","W/WillJi23","0","0.0","0","1","0","1","ATL","2006",,,
"213079",":stat_player_game_def","","","","","0","0","0","0","200609100tam","200609100tam_18","0","Dwan Edwards","E/EdwaDw20","0","0.0","0","1","0","1","BAL","2006",,,
"213080",":stat_player_game_def","","","","","0","0","0","0","200609240pit","200609240pit_17","0","Tory James","J/JameTo99","0","0.0","0","1","0","1","CIN","2006",,,
"213081",":stat_player_game_def","","","","","0","0","0","0","200609100kan","200609100kan_18","0","Marcus Wilkins","W/WilkMa20","0","0.0","0","2","0","2","CIN","2006",,,
"213082",":stat_player_game_def","1","20","0","20","0","0","0","0","200609100ram","200609100ram_18","1","Fakhir Brown","B/BrowFa20","1","1.0","0","4","1","4","STL","2006",,,
"213083",":stat_player_game_def","","","","","0","0","0","0","200609100gnb","200609100gnb_18","0","Ricky Manning","M/MannRi20","0","0.0","0","2","0","2","CHI","2006",,,
"213084",":stat_player_game_def","","","","","0","0","0","0","200609170cin","200609170cin_18","0","Ethan Kelley","K/KellEt20","0","0.0","0","1","0","1","CLE","2006",,,
"213085",":stat_player_game_def","","","","","0","0","0","0","200609170sea","200609170sea_17","0","Matt Ware","W/WareMa20","0","0.0","0","2","0","2","ARI","2006",,,
"213086",":stat_player_game_def","","","","","0","1","0","0","200609100car","200609100car_18","1","Chauncey Davis","D/DaviCh22","0","0.0","0","0","0","0","ATL","2006",,,
"213087",":stat_player_game_def","","","","","","0","0","0","200609100nwe","200609100nwe_19","","Mario Haggan","H/HaggMa20","0","0.0","0","1","0","1","BUF","2006",,,
"213088",":stat_player_game_def","1","16","0","16","0","0","0","0","200609100jax","200609100jax_18","2","Rashean Mathis","M/MathRa99","0","0.0","0","6","1","6","JAX","2006",,,
"213089",":stat_player_game_def","","","","","0","0","0","0","200609100tam","200609100tam_19","1","Jarret Johnson","J/JohnJa23","0","0.0","0","1","0","1","BAL","2006",,,
"213090",":stat_player_game_def","","","","","0","0","0","0","200609100kan","200609100kan_19","0","Sam Adams","A/AdamSa00","0","0.0","0","1","1","1","CIN","2006",,,
"213091",":stat_player_game_def","","","","","0","0","0","0","200609100gnb","200609100gnb_19","0","Hunter Hillenmeyer","H/HillHu20","0","0.0","0","1","0","1","CHI","2006",,,
"213092",":stat_player_game_def","","","","","0","0","0","0","200609240pit","200609240pit_18","1","Keiwan Ratliff","R/RatlKe20","0","0.0","0","1","0","1","CIN","2006",,,
"213093",":stat_player_game_def","","","","","0","0","0","0","200609170sea","200609170sea_18","0","Nathan Hodel","H/HodeNa20","0","0.0","0","1","0","1","ARI","2006",,,
"213094",":stat_player_game_def","0","0","0","0","0","0","0","0","200609100car","200609100car_19","0","Damione Lewis","L/LewiDa20","1","1.0","0","1","1","1","CAR","2006",,,
"213095",":stat_player_game_def","1","17","0","17","0","0","0","0","200609100ram","200609100ram_19","1","Corey Chavous","C/ChavCo00","0","0.0","0","2","0","2","STL","2006",,,
"213096",":stat_player_game_def","","","","","0","0","0","0","200609100nwe","200609100nwe_20","0","John McCargo","M/McCaJo22","0","0.0","1","1","0","0","BUF","2006",,,
"213097",":stat_player_game_def","1","15","0","15","0","0","0","0","200609100jax","200609100jax_19","1","Mike Peterson","P/PeteMi20","1","0.0","0","6","0","6","JAX","2006",,,
"213098",":stat_player_game_def","","","","","0","0","0","0","200609170cin","200609170cin_19","0","David McMillan","M/McMiDa20","0","0.0","1","1","0","0","CLE","2006",,,
"213099",":stat_player_game_def","","","","","0","0","0","0","200609100tam","200609100tam_20","0","Matt Katula","K/KatuMa20","0","0.0","0","1","0","1","BAL","2006",,,
"213100",":stat_player_game_def","","","","","0","0","0","0","200609100kan","200609100kan_20","0","Herana-Daze Jones","J/JoneHe21","0","0.0","0","1","0","1","CIN","2006",,,
"213101",":stat_player_game_def","","","","","0","0","0","0","200609240pit","200609240pit_19","0","Marcus Wilkins","W/WilkMa20","0","0.0","1","1","0","0","CIN","2006",,,
"213102",":stat_player_game_def","","","","","0","0","0","0","200609170sea","200609170sea_19","0","Langston Moore","M/MoorLa20","1","0.0","0","1","1","1","ARI","2006",,,
"213103",":stat_player_game_def","1","14","0","14","0","0","0","0","200609100ram","200609100ram_20","1","Tye Hill","H/HillTy20","0","0.0","0","2","0","2","STL","2006",,,
"213104",":stat_player_game_def","","","","","0","0","0","0","200609100nwe","200609100nwe_21","0","Kiwaukee Thomas","T/ThomKi20","0","0.0","0","1","0","1","BUF","2006",,,
"213105",":stat_player_game_def","0","0","0","0","0","0","0","0","200609100car","200609100car_20","0","Chris Gamble","G/GambCh20","0","0.0","2","7","0","5","CAR","2006",,,
"213106",":stat_player_game_def","1","6","0","6","0","0","0","0","200609100jax","200609100jax_20","1","Nick Greisen","G/GreiNi20","0","0.0","0","1","0","1","JAX","2006",,,
"213107",":stat_player_game_def","","","","","0","0","0","0","200609100tam","200609100tam_21","1","Trevor Pryce","P/PrycTr00","1","0.0","1","1","0","0","BAL","2006",,,
"213108",":stat_player_game_def","","","","","0","0","0","0","200609100gnb","200609100gnb_20","0","Tank Johnson","J/JohnTa20","0","0.0","0","1","0","1","CHI","2006",,,
"213109",":stat_player_game_def","","","","","0","0","0","0","200609100kan","200609100kan_21","0","Shaun Smith","S/SmitSh20","0","0.0","0","1","0","1","CIN","2006",,,
"213110",":stat_player_game_def","","","","","0","0","0","0","200609170cin","200609170cin_20","0","Ryan Pontbriand","P/PontRy20","0","0.0","1","1","0","0","CLE","2006",,,
"213111",":stat_player_game_def","","","","","0","0","0","0","200609170sea","200609170sea_20","0","Calvin Pace","P/PaceCa20","0","0.0","1","1","0","0","ARI","2006",,,
"213112",":stat_player_game_def","","","","","0","0","0","0","200609100nwe","200609100nwe_22","1","Larry Tripplett","T/TripLa20","1","0.0","1","1","0","0","BUF","2006",,,
"213113",":stat_player_game_def","","","","","0","1","0","0","200609240pit","200609240pit_20","0","Eric Ghiaciuc","G/GhiaEr20","0","0.0","0","0","0","0","CIN","2006",,,
"213114",":stat_player_game_def","0","0","0","0","0","0","0","0","200609100car","200609100car_21","0","Jason Baker","B/BakeJa20","0","0.0","0","1","0","1","CAR","2006",,,
"213115",":stat_player_game_def","0","0","0","0","1","0","0","0","200609100ram","200609100ram_21","0","Leonard Little","L/LittLe00","3","2.0","0","5","1","5","STL","2006",,,
"213116",":stat_player_game_def","","","","","0","0","0","0","200609100gnb","200609100gnb_21","0","Jamar Williams","W/WillJa21","0","0.0","0","1","0","1","CHI","2006",,,
"213117",":stat_player_game_def","","","","","0","0","0","0","200609100tam","200609100tam_22","0","Mike Smith","S/SmitMi22","0","0.0","1","1","0","0","BAL","2006",,,
"213118",":stat_player_game_def","0","0","0","0","0","0","0","0","200609100jax","200609100jax_21","0","Rob Meier","M/MeieRo20","1","1.0","0","2","1","2","JAX","2006",,,
"213119",":stat_player_game_def","0","0","0","0","1","0","0","0","200609100kan","200609100kan_22","0","Jared Allen","A/AlleJa22","2","1.0","0","7","0","7","KAN","2006",,,
"213120",":stat_player_game_def","1","5","0","5","1","0","0","0","200609170cin","200609170cin_21","1","Brian Simmons","S/SimmBr20","0","0.0","2","6","0","4","CIN","2006",,,
"213121",":stat_player_game_def","0","0","0","0","0","0","0","0","200609100car","200609100car_22","0","Nick Goings","G/GoinNi00","0","0.0","0","1","0","1","CAR","2006",,,
"213122",":stat_player_game_def","","","","","0","0","0","0","200609100nwe","200609100nwe_23","0","Troy Vincent","V/VincTr00","0","0.0","0","1","0","1","BUF","2006",,,
"213123",":stat_player_game_def","1","0","0","0","1","0","0","0","200609240pit","200609240pit_21","2","Deshea Townsend","T/TownDe20","0","1.0","2","7","1","5","PIT","2006",,,
"213124",":stat_player_game_def","0","0","0","0","0","0","0","0","200609100ram","200609100ram_22","0","La'Roi Glover","G/GlovLa00","1","0.5","3","6","1","3","STL","2006",,,
"213125",":stat_player_game_def","0","0","0","0","0","0","0","0","200609100jax","200609100jax_22","0","Paul Spicer","S/SpicPa20","3","1.0","0","2","1","2","JAX","2006",,,
"213126",":stat_player_game_def","","","","","0","0","0","0","200609170sea","200609170sea_21","0","Robert Tate","T/TateRo00","0","0.0","0","1","0","1","ARI","2006",,,
"213127",":stat_player_game_def","0","0","0","0","0","0","0","0","200609100kan","200609100kan_23","0","Jarrad Page","P/PageJa20","0","0.0","0","2","0","2","KAN","2006",,,
"213128",":stat_player_game_def","","","","","0","0","0","0","200609100tam","200609100tam_23","0","Justin Bannan","B/BannJu20","1","0.0","0","0","0","0","BAL","2006",,,
