"_id","_labels","fga","fgm","game_code","label","player","player_code","punt","punt_long","punt_yds","punt_yds_per_punt","team","xpa","xpm","year","_start","_end","_type"
"235",":stat_player_game_kick","3","3","201309290det","201309290det_1","Robbie Gould","G/gouldrob01","0","","0","","CHI","1","1","2013",,,
"239",":stat_player_game_kick","3","3","201309290sdg","201309290sdg_3","Nick Novak","N/novaknic01","0","","0","","SDG","3","3","2013",,,
"240",":stat_player_game_kick","","","201309290tam","201309290tam_4","Michael Koenen","K/koenemic01","8","52","322","40.3","TAM","","","2013",,,
"241",":stat_player_game_kick","","","201309290det","201309290det_2","Adam Podlesh","P/PodlAd20","5","52","201","40.2","CHI","","","2013",,,
"244",":stat_player_game_kick","","","201309290sdg","201309290sdg_4","Mike Scifres","S/ScifMi20","4","51","159","39.8","SDG","","","2013",,,
"246",":stat_player_game_kick","4","4","201309290det","201309290det_3","David Akers","A/akersdav01","0","","0","","DET","4","4","2013",,,
"252",":stat_player_game_kick","","","201309290det","201309290det_4","Sam Martin","M/MartSa01","3","57","150","50.0","DET","","","2013",,,
"264",":stat_player_game_kick","2","2","201309220pit","201309220pit_1","Robbie Gould","G/gouldrob01","0","","0","","CHI","5","4","2013",,,
"265",":stat_player_game_kick","2","2","201309290buf","201309290buf_1","Justin Tucker","T/TuckJu00","0","","0","","BAL","2","2","2013",,,
"267",":stat_player_game_kick","","","201309290buf","201309290buf_2","Sam Koch","K/KochSa20","7","53","331","47.3","BAL","","","2013",,,
"268",":stat_player_game_kick","","","201309220pit","201309220pit_2","Adam Podlesh","P/PodlAd20","6","59","282","47.0","CHI","","","2013",,,
"269",":stat_player_game_kick","3","3","201309290buf","201309290buf_3","Dan Carpenter","C/CarpDa44","0","","0","","BUF","2","2","2013",,,
"271",":stat_player_game_kick","3","3","201309220pit","201309220pit_3","Shaun Suisham","S/suishsha01","0","","0","","PIT","2","2","2013",,,
"272",":stat_player_game_kick","","","201309290buf","201309290buf_4","Shawn Powell","P/PoweSh00","8","59","346","43.3","BUF","","","2013",,,
"273",":stat_player_game_kick","","","201309220pit","201309220pit_4","Zoltan Mesko","M/MeskZo99","2","38","59","29.5","PIT","","","2013",,,
"283",":stat_player_game_kick","1","1","201310030cle","201310030cle_1","Dan Carpenter","C/CarpDa44","0","","0","","BUF","3","3","2013",,,
"285",":stat_player_game_kick","","","201310030cle","201310030cle_2","Shawn Powell","P/PoweSh00","8","58","364","45.5","BUF","","","2013",,,
"286",":stat_player_game_kick","3","3","201310030cle","201310030cle_3","Billy Cundiff","C/cundibil01","0","","0","","CLE","4","4","2013",,,
"287",":stat_player_game_kick","","","201310030cle","201310030cle_4","Spencer Lanning","L/LannSp00","6","50","276","46.0","CLE","","","2013",,,
"816",":stat_player_game_kick","3","3","201310060dal","201310060dal_1","Matt Prater","P/PratMa20","0","","0","","DEN","6","6","2013",,,
"820",":stat_player_game_kick","2","2","201310060dal","201310060dal_2","Dan Bailey","B/BailDa00","0","","0","","DAL","4","4","2013",,,
"825",":stat_player_game_kick","","","201310130min","201310130min_1","Graham Gano","G/GanoGr44","0","","0","","CAR","5","5","2013",,,
"830",":stat_player_game_kick","","","201310060dal","201310060dal_3","Chris Jones","J/JoneCh02","1","51","51","51.0","DAL","","","2013",,,
"831",":stat_player_game_kick","","","201310130min","201310130min_2","Brad Nortman","N/NortBr00","3","34","99","33.0","CAR","","","2013",,,
"839",":stat_player_game_kick","1","1","201310130min","201310130min_3","Blair Walsh","W/WalsBl00","0","","0","","MIN","1","1","2013",,,
"841",":stat_player_game_kick","3","3","201310200pit","201310200pit_1","Justin Tucker","T/TuckJu00","0","","0","","BAL","1","1","2013",,,
"844",":stat_player_game_kick","","","201310130min","201310130min_4","Jeff Locke","L/LockJe00","4","60","199","49.8","MIN","","","2013",,,
"846",":stat_player_game_kick","","","201310200pit","201310200pit_2","Sam Koch","K/KochSa20","3","43","126","42.0","BAL","","","2013",,,
"854",":stat_player_game_kick","4","4","201310200pit","201310200pit_3","Shaun Suisham","S/suishsha01","0","","0","","PIT","1","1","2013",,,
"861",":stat_player_game_kick","","","201310200pit","201310200pit_4","Zoltan Mesko","M/MeskZo99","1","36","36","36.0","PIT","","","2013",,,
"887",":stat_player_game_kick","","","201310130sfo","201310130sfo_1","Jay Feely","F/feelyjay01","0","","0","","ARI","2","2","2013",,,
"891",":stat_player_game_kick","2","2","201310200gnb","201310200gnb_1","Billy Cundiff","C/cundibil01","0","","0","","CLE","1","1","2013",,,
"892",":stat_player_game_kick","1","1","201310240tam","201310240tam_1","Graham Gano","G/GanoGr44","0","","0","","CAR","4","4","2013",,,
"893",":stat_player_game_kick","","","201310130sfo","201310130sfo_2","Dave Zastudil","Z/ZastDa20","5","51","218","43.6","ARI","","","2013",,,
"896",":stat_player_game_kick","4","4","201310060mia","201310060mia_1","Justin Tucker","T/TuckJu00","0","","0","","BAL","2","2","2013",,,
"898",":stat_player_game_kick","","","201310200gnb","201310200gnb_2","Spencer Lanning","L/LannSp00","3","56","133","44.3","CLE","","","2013",,,
"899",":stat_player_game_kick","","","201310240tam","201310240tam_2","Brad Nortman","N/NortBr00","5","59","216","43.2","CAR","","","2013",,,
"901",":stat_player_game_kick","3","3","201310130sfo","201310130sfo_3","Phil Dawson","D/dawsophi01","0","","0","","SFO","3","3","2013",,,
"902",":stat_player_game_kick","","","201310060mia","201310060mia_2","Sam Koch","K/KochSa20","5","53","171","34.2","BAL","","","2013",,,
"903",":stat_player_game_kick","3","2","201310200was","201310200was_1","Robbie Gould","G/gouldrob01","0","","0","","CHI","5","5","2013",,,
"904",":stat_player_game_kick","2","2","201310240tam","201310240tam_3","Rian Lindell","L/linderia01","0","","0","","TAM","1","1","2013",,,
"905",":stat_player_game_kick","2","1","201310200gnb","201310200gnb_3","Mason Crosby","C/CrosMa20","0","","0","","GNB","4","4","2013",,,
"906",":stat_player_game_kick","3","3","201310200mia","201310200mia_1","Dan Carpenter","C/CarpDa44","0","","0","","BUF","2","2","2013",,,
"907",":stat_player_game_kick","","","201310130sfo","201310130sfo_4","Andy Lee","L/LeexAn20","6","58","288","48.0","SFO","","","2013",,,
"909",":stat_player_game_kick","4","3","201310060mia","201310060mia_3","Caleb Sturgis","S/SturCa00","0","","0","","MIA","2","2","2013",,,
"910",":stat_player_game_kick","","","201310200gnb","201310200gnb_4","Tim Masthay","M/MastTi99","3","35","90","30.0","GNB","","","2013",,,
"911",":stat_player_game_kick","","","201310200was","201310200was_2","Adam Podlesh","P/PodlAd20","3","65","147","49.0","CHI","","","2013",,,
"912",":stat_player_game_kick","","","201310240tam","201310240tam_4","Michael Koenen","K/koenemic01","5","51","215","43.0","TAM","","","2013",,,
"913",":stat_player_game_kick","","","201310200mia","201310200mia_2","Brian Moorman","M/MoorBr24","7","62","318","45.4","BUF","","","2013",,,
"915",":stat_player_game_kick","2","2","201310200clt","201310200clt_1","Matt Prater","P/PratMa20","0","","0","","DEN","3","3","2013",,,
"916",":stat_player_game_kick","","","201310060mia","201310060mia_4","Brandon Fields","F/FielBr20","8","62","420","52.5","MIA","","","2013",,,
"919",":stat_player_game_kick","1","","201310200mia","201310200mia_3","Caleb Sturgis","S/SturCa00","0","","0","","MIA","3","3","2013",,,
"920",":stat_player_game_kick","1","1","201310200was","201310200was_3","Kai Forbath","F/ForbKa00","0","","0","","WAS","6","6","2013",,,
"923",":stat_player_game_kick","","","201310200clt","201310200clt_2","Britton Colquitt","C/ColqBr00","7","53","331","47.3","DEN","","","2013",,,
"924",":stat_player_game_kick","","","201310200mia","201310200mia_4","Brandon Fields","F/FielBr20","6","58","282","47.0","MIA","","","2013",,,
"925",":stat_player_game_kick","","","201310200was","201310200was_4","Saverio Rocca","R/RoccSa20","5","53","218","43.6","WAS","","","2013",,,
"928",":stat_player_game_kick","3","3","201310200clt","201310200clt_3","Adam Vinatieri","V/vinatada01","0","","0","","IND","4","4","2013",,,
"935",":stat_player_game_kick","","","201310200clt","201310200clt_4","Pat McAfee","M/McAfPa44","9","60","440","48.9","IND","","","2013",,,
"1477",":stat_player_game_kick","1","1","201310270kan","201310270kan_1","Billy Cundiff","C/cundibil01","0","","0","","CLE","2","2","2013",,,
"1483",":stat_player_game_kick","","","201310270kan","201310270kan_2","Spencer Lanning","L/LannSp00","6","54","280","46.7","CLE","","","2013",,,
"1486",":stat_player_game_kick","2","2","201310270crd","201310270crd_1","Matt Bryant","B/bryanmat01","0","","0","","ATL","1","1","2013",,,
"1489",":stat_player_game_kick","4","3","201310270kan","201310270kan_3","Ryan Succop","S/SuccRy44","0","","0","","KAN","2","2","2013",,,
"1491",":stat_player_game_kick","","","201310270crd","201310270crd_2","Matthew Bosher","B/BoshMa00","4","57","183","45.8","ATL","","","2013",,,
"1494",":stat_player_game_kick","","","201310270kan","201310270kan_4","Dustin Colquitt","C/ColqDu20","5","56","240","48.0","KAN","","","2013",,,
"1497",":stat_player_game_kick","2","2","201310270crd","201310270crd_3","Jay Feely","F/feelyjay01","0","","0","","ARI","3","3","2013",,,
"1502",":stat_player_game_kick","1","1","201311030car","201311030car_1","Matt Bryant","B/bryanmat01","0","","0","","ATL","1","1","2013",,,
"1503",":stat_player_game_kick","","","201310270crd","201310270crd_4","Dave Zastudil","Z/ZastDa20","5","57","232","46.4","ARI","","","2013",,,
"1507",":stat_player_game_kick","","","201311030car","201311030car_2","Matthew Bosher","B/BoshMa00","5","52","225","45.0","ATL","","","2013",,,
"1512",":stat_player_game_kick","2","2","201311030car","201311030car_3","Graham Gano","G/GanoGr44","0","","0","","CAR","4","4","2013",,,
"1519",":stat_player_game_kick","","","201311030car","201311030car_4","Brad Nortman","N/NortBr00","3","57","128","42.7","CAR","","","2013",,,
"1531",":stat_player_game_kick","3","2","201310200det","201310200det_1","Mike Nugent","N/nugenmik01","0","","0","","CIN","3","3","2013",,,
"1536",":stat_player_game_kick","","","201310200det","201310200det_2","Kevin Huber","H/HubeKe20","4","50","189","47.3","CIN","","","2013",,,
"1539",":stat_player_game_kick","2","2","201311040gnb","201311040gnb_1","Robbie Gould","G/gouldrob01","0","","0","","CHI","3","3","2013",,,
"1542",":stat_player_game_kick","2","1","201310200det","201310200det_3","David Akers","A/akersdav01","0","","0","","DET","3","3","2013",,,
"1545",":stat_player_game_kick","","","201311040gnb","201311040gnb_2","Adam Podlesh","P/PodlAd20","5","45","210","42.0","CHI","","","2013",,,
"1546",":stat_player_game_kick","","","201310200det","201310200det_4","Sam Martin","M/MartSa01","4","65","173","43.3","DET","","","2013",,,
"1548",":stat_player_game_kick","2","2","201311040gnb","201311040gnb_3","Mason Crosby","C/CrosMa20","0","","0","","GNB","2","2","2013",,,
"1553",":stat_player_game_kick","","","201311040gnb","201311040gnb_4","Tim Masthay","M/MastTi99","6","52","250","41.7","GNB","","","2013",,,
"1559",":stat_player_game_kick","1","1","201310200phi","201310200phi_1","Dan Bailey","B/BailDa00","0","","0","","DAL","2","2","2013",,,
"1564",":stat_player_game_kick","","","201310200phi","201310200phi_2","Chris Jones","J/JoneCh02","9","50","347","38.6","DAL","","","2013",,,
"1567",":stat_player_game_kick","3","3","201310270det","201310270det_1","Dan Bailey","B/BailDa00","0","","0","","DAL","3","3","2013",,,
"1569",":stat_player_game_kick","","","201310200phi","201310200phi_3","Donnie Jones","J/JoneDo21","9","58","419","46.6","PHI","","","2013",,,
"1572",":stat_player_game_kick","","","201310270det","201310270det_2","Chris Jones","J/JoneCh02","7","58","313","44.7","DAL","","","2013",,,
"1574",":stat_player_game_kick","3","2","201310130buf","201310130buf_1","Mike Nugent","N/nugenmik01","0","","0","","CIN","3","3","2013",,,
"1575",":stat_player_game_kick","2","1","201310270nor","201310270nor_1","Dan Carpenter","C/CarpDa44","0","","0","","BUF","2","2","2013",,,
"1576",":stat_player_game_kick","2","1","201310200phi","201310200phi_4","Alex Henery","H/HeneAl00","0","","0","","PHI","","","2013",,,
"1577",":stat_player_game_kick","1","1","201310270det","201310270det_3","David Akers","A/akersdav01","0","","0","","DET","4","4","2013",,,
"1578",":stat_player_game_kick","","","201310270nor","201310270nor_2","Brian Moorman","M/MoorBr24","3","53","137","45.7","BUF","","","2013",,,
"1579",":stat_player_game_kick","","","201310130buf","201310130buf_2","Kevin Huber","H/HubeKe20","5","50","206","41.2","CIN","","","2013",,,
"1581",":stat_player_game_kick","","","201310270det","201310270det_4","Sam Martin","M/MartSa01","4","64","203","50.8","DET","","","2013",,,
"1583",":stat_player_game_kick","2","","201310270nor","201310270nor_3","Garrett Hartley","H/HartGa00","0","","0","","NOR","5","5","2013",,,
"1584",":stat_player_game_kick","1","1","201310130buf","201310130buf_3","Dan Carpenter","C/CarpDa44","0","","0","","BUF","3","3","2013",,,
"1587",":stat_player_game_kick","1","1","201311030cle","201311030cle_1","Justin Tucker","T/TuckJu00","0","","0","","BAL","1","1","2013",,,
"1588",":stat_player_game_kick","","","201310270nor","201310270nor_4","Thomas Morstead","M/MorsTh00","4","55","187","46.8","NOR","","","2013",,,
"1589",":stat_player_game_kick","","","201310130buf","201310130buf_4","Brian Moorman","M/MoorBr24","5","57","244","48.8","BUF","","","2013",,,
"1593",":stat_player_game_kick","","","201311030cle","201311030cle_2","Sam Koch","K/KochSa20","7","55","298","42.6","BAL","","","2013",,,
"1599",":stat_player_game_kick","1","1","201311030cle","201311030cle_3","Billy Cundiff","C/cundibil01","1","34","34","34.0","CLE","3","3","2013",,,
"1601",":stat_player_game_kick","","","201311030cle","201311030cle_4","Spencer Lanning","L/LannSp00","6","57","303","50.5","CLE","","","2013",,,
"2134",":stat_player_game_kick","2","2","201311170chi","201311170chi_1","Justin Tucker","T/TuckJu00","0","","0","","BAL","2","2","2013",,,
"2142",":stat_player_game_kick","","","201311170chi","201311170chi_2","Sam Koch","K/KochSa20","4","51","177","44.3","BAL","","","2013",,,
"2147",":stat_player_game_kick","2","2","201310310mia","201310310mia_1","Mike Nugent","N/nugenmik01","0","","0","","CIN","2","2","2013",,,
"2149",":stat_player_game_kick","3","3","201311170chi","201311170chi_3","Robbie Gould","G/gouldrob01","0","","0","","CHI","2","2","2013",,,
"2153",":stat_player_game_kick","","","201310310mia","201310310mia_2","Kevin Huber","H/HubeKe20","4","50","154","38.5","CIN","","","2013",,,
"2154",":stat_player_game_kick","","","201311170chi","201311170chi_4","Adam Podlesh","P/PodlAd20","6","51","232","38.7","CHI","","","2013",,,
"2158",":stat_player_game_kick","3","2","201310310mia","201310310mia_3","Caleb Sturgis","S/SturCa00","0","","0","","MIA","2","2","2013",,,
"2166",":stat_player_game_kick","1","1","201311240nyg","201311240nyg_1","Dan Bailey","B/BailDa00","0","","0","","DAL","3","3","2013",,,
"2167",":stat_player_game_kick","","","201310310mia","201310310mia_4","Brandon Fields","F/FielBr20","8","58","391","48.9","MIA","","","2013",,,
"2173",":stat_player_game_kick","","","201311240nyg","201311240nyg_2","Chris Jones","J/JoneCh02","7","51","313","44.7","DAL","","","2013",,,
"2179",":stat_player_game_kick","2","2","201311240nyg","201311240nyg_3","Josh Brown","B/brownjos01","0","","0","","NYG","1","1","2013",,,
"2188",":stat_player_game_kick","","","201311240nyg","201311240nyg_4","Steve Weatherford","W/WeatSt20","5","68","273","54.6","NYG","","","2013",,,
"2202",":stat_player_game_kick","2","2","201311170jax","201311170jax_1","Jay Feely","F/feelyjay01","0","","0","","ARI","3","3","2013",,,
"2206",":stat_player_game_kick","","","201311100sdg","201311100sdg_1","Matt Prater","P/PratMa20","0","","0","","DEN","4","4","2013",,,
"2208",":stat_player_game_kick","","","201311170jax","201311170jax_2","Dave Zastudil","Z/ZastDa20","8","58","358","44.8","ARI","","","2013",,,
"2212",":stat_player_game_kick","","","201311100sdg","201311100sdg_2","Britton Colquitt","C/ColqBr00","5","59","233","46.6","DEN","","","2013",,,
"2214",":stat_player_game_kick","3","2","201311100sdg","201311100sdg_3","Nick Novak","N/novaknic01","0","","0","","SDG","2","2","2013",,,
"2218",":stat_player_game_kick","1","","201311170jax","201311170jax_3","Josh Scobee","S/scobejos01","0","","0","","JAX","2","2","2013",,,
"2219",":stat_player_game_kick","","","201311100sdg","201311100sdg_4","Mike Scifres","S/ScifMi20","5","61","238","47.6","SDG","","","2013",,,
"2222",":stat_player_game_kick","2","2","201311170cin","201311170cin_1","Billy Cundiff","C/cundibil01","0","","0","","CLE","2","2","2013",,,
"2224",":stat_player_game_kick","","","201311170jax","201311170jax_4","Bryan Anger","A/AngeBr00","8","58","382","47.8","JAX","","","2013",,,
"2226",":stat_player_game_kick","1","1","201311100pit","201311100pit_1","Dan Carpenter","C/CarpDa44","0","","0","","BUF","1","1","2013",,,
"2227",":stat_player_game_kick","","","201311170cin","201311170cin_2","Spencer Lanning","L/LannSp00","6","52","231","38.5","CLE","","","2013",,,
"2231",":stat_player_game_kick","","","201311100pit","201311100pit_2","Brian Moorman","M/MoorBr24","9","56","332","36.9","BUF","","","2013",,,
"2232",":stat_player_game_kick","2","2","201311170cin","201311170cin_3","Mike Nugent","N/nugenmik01","0","","0","","CIN","5","5","2013",,,
"2234",":stat_player_game_kick","1","1","201311100nor","201311100nor_1","Dan Bailey","B/BailDa00","0","","0","","DAL","2","2","2013",,,
"2235",":stat_player_game_kick","3","3","201311100pit","201311100pit_3","Shaun Suisham","S/suishsha01","0","","0","","PIT","2","2","2013",,,
"2237",":stat_player_game_kick","","","201311170cin","201311170cin_4","Kevin Huber","H/HubeKe20","9","66","408","45.3","CIN","","","2013",,,
"2238",":stat_player_game_kick","2","1","201311100sfo","201311100sfo_1","Graham Gano","G/GanoGr44","0","","0","","CAR","1","1","2013",,,
"2239",":stat_player_game_kick","","","201311100nor","201311100nor_2","Chris Jones","J/JoneCh02","8","56","403","50.4","DAL","","","2013",,,
"2242",":stat_player_game_kick","","","201311100pit","201311100pit_4","Mat McBriar","M/McBrMa20","5","46","195","39.0","PIT","","","2013",,,
"2243",":stat_player_game_kick","","","201311100sfo","201311100sfo_2","Brad Nortman","N/NortBr00","7","65","320","45.7","CAR","","","2013",,,
"2245",":stat_player_game_kick","1","","201311100nor","201311100nor_3","Garrett Hartley","H/HartGa00","0","","0","","NOR","7","7","2013",,,
"2247",":stat_player_game_kick","","","201311100sfo","201311100sfo_3","Andy Lee","L/LeexAn20","7","60","341","48.7","SFO","","","2013",,,
"2249",":stat_player_game_kick","","","201311100nor","201311100nor_4","Thomas Morstead","M/MorsTh00","1","33","33","33.0","NOR","","","2013",,,
"2252",":stat_player_game_kick","3","3","201311100sfo","201311100sfo_4","Phil Dawson","D/dawsophi01","0","","0","","SFO","","","2013",,,
"2254",":stat_player_game_kick","3","2","201311240mia","201311240mia_1","Graham Gano","G/GanoGr44","0","","0","","CAR","2","2","2013",,,
"2261",":stat_player_game_kick","","","201311240mia","201311240mia_2","Brad Nortman","N/NortBr00","7","72","397","56.7","CAR","","","2013",,,
"2265",":stat_player_game_kick","4","3","201311240mia","201311240mia_3","Caleb Sturgis","S/SturCa00","0","","0","","MIA","1","1","2013",,,
"2267",":stat_player_game_kick","","","201311240mia","201311240mia_4","Brandon Fields","F/FielBr20","6","64","291","48.5","MIA","","","2013",,,
"2769",":stat_player_game_kick","","","201311240ram","201311240ram_1","Robbie Gould","G/gouldrob01","0","","0","","CHI","3","3","2013",,,
"2774",":stat_player_game_kick","","","201311240ram","201311240ram_2","Adam Podlesh","P/PodlAd20","3","44","121","40.3","CHI","","","2013",,,
"2779",":stat_player_game_kick","2","2","201311240ram","201311240ram_3","Greg Zuerlein","Z/ZuerGr00","0","","0","","STL","4","4","2013",,,
"2784",":stat_player_game_kick","1","1","201312010sdg","201312010sdg_1","Mike Nugent","N/nugenmik01","0","","0","","CIN","2","2","2013",,,
"2785",":stat_player_game_kick","","","201311240ram","201311240ram_4","Johnny Hekker","H/HekkJo00","2","51","97","48.5","STL","","","2013",,,
"2789",":stat_player_game_kick","","","201312010sdg","201312010sdg_2","Kevin Huber","H/HubeKe20","4","75","222","55.5","CIN","","","2013",,,
"2795",":stat_player_game_kick","1","1","201312010sdg","201312010sdg_3","Nick Novak","N/novaknic01","0","","0","","SDG","1","1","2013",,,
"2801",":stat_player_game_kick","","","201312010sdg","201312010sdg_4","Mike Scifres","S/ScifMi20","4","56","157","39.3","SDG","","","2013",,,
"2815",":stat_player_game_kick","3","2","201312080nor","201312080nor_1","Graham Gano","G/GanoGr44","0","","0","","CAR","1","1","2013",,,
"2821",":stat_player_game_kick","","","201312080nor","201312080nor_2","Brad Nortman","N/NortBr00","5","57","227","45.4","CAR","","","2013",,,
"2826",":stat_player_game_kick","1","1","201312080nor","201312080nor_3","Garrett Hartley","H/HartGa00","0","","0","","NOR","4","4","2013",,,
"2830",":stat_player_game_kick","","","201312090chi","201312090chi_1","Dan Bailey","B/BailDa00","0","","0","","DAL","4","4","2013",,,
"2832",":stat_player_game_kick","","","201312080nor","201312080nor_4","Thomas Morstead","M/MorsTh00","4","54","177","44.3","NOR","","","2013",,,
"2834",":stat_player_game_kick","","","201312090chi","201312090chi_2","Chris Jones","J/JoneCh02","3","41","112","37.3","DAL","","","2013",,,
"2838",":stat_player_game_kick","3","3","201312090chi","201312090chi_3","Robbie Gould","G/gouldrob01","0","","0","","CHI","4","4","2013",,,
"2840",":stat_player_game_kick","","","201312010phi","201312010phi_1","Jay Feely","F/feelyjay01","0","","0","","ARI","3","3","2013",,,
"2843",":stat_player_game_kick","","","201312010phi","201312010phi_2","Dave Zastudil","Z/ZastDa20","5","53","231","46.2","ARI","","","2013",,,
"2849",":stat_player_game_kick","1","1","201312010phi","201312010phi_3","Alex Henery","H/HeneAl00","0","","0","","PHI","3","3","2013",,,
"2854",":stat_player_game_kick","","","201312010phi","201312010phi_4","Donnie Jones","J/JoneDo21","8","69","354","44.3","PHI","","","2013",,,
"2863",":stat_player_game_kick","3","2","201312080nwe","201312080nwe_1","Billy Cundiff","C/cundibil01","0","","0","","CLE","2","2","2013",,,
"2865",":stat_player_game_kick","","","201312080nwe","201312080nwe_2","Spencer Lanning","L/LannSp00","6","50","259","43.2","CLE","","","2013",,,
"2871",":stat_player_game_kick","2","2","201312080nwe","201312080nwe_3","Stephen Gostkowski","G/GostSt20","0","","0","","NWE","1","1","2013",,,
"2874",":stat_player_game_kick","","","201312080tam","201312080tam_1","Brian Moorman","M/MoorBr24","7","55","306","43.7","BUF","","","2013",,,
"2875",":stat_player_game_kick","","","201312080nwe","201312080nwe_4","Ryan Allen","A/AlleRy01","5","53","200","40.0","NWE","","","2013",,,
"2880",":stat_player_game_kick","2","2","201312080tam","201312080tam_2","Dan Carpenter","C/CarpDa44","0","","0","","BUF","","","2013",,,
"2884",":stat_player_game_kick","2","2","201312080tam","201312080tam_3","Rian Lindell","L/linderia01","0","","0","","TAM","3","3","2013",,,
"2889",":stat_player_game_kick","","","201312080tam","201312080tam_4","Michael Koenen","K/koenemic01","8","58","357","44.6","TAM","","","2013",,,
"2898",":stat_player_game_kick","2","2","201311170tam","201311170tam_1","Matt Bryant","B/bryanmat01","0","","0","","ATL","2","2","2013",,,
"2900",":stat_player_game_kick","","","201311170tam","201311170tam_2","Matthew Bosher","B/BoshMa00","1","24","24","24.0","ATL","","","2013",,,
"2904",":stat_player_game_kick","3","2","201311170tam","201311170tam_3","Rian Lindell","L/linderia01","0","","0","","TAM","5","5","2013",,,
"2905",":stat_player_game_kick","2","1","201311100rav","201311100rav_1","Mike Nugent","N/nugenmik01","0","","0","","CIN","2","2","2013",,,
"2906",":stat_player_game_kick","","","201311100rav","201311100rav_2","Kevin Huber","H/HubeKe20","6","49","223","37.2","CIN","","","2013",,,
"2907",":stat_player_game_kick","","","201311170tam","201311170tam_4","Michael Koenen","K/koenemic01","4","46","168","42.0","TAM","","","2013",,,
"2909",":stat_player_game_kick","2","2","201311100rav","201311100rav_3","Justin Tucker","T/TuckJu00","0","","0","","BAL","2","2","2013",,,
"2911",":stat_player_game_kick","","","201311100rav","201311100rav_4","Sam Koch","K/KochSa20","8","55","355","44.4","BAL","","","2013",,,
"2921",":stat_player_game_kick","1","1","201311240nwe","201311240nwe_1","Matt Prater","P/PratMa20","0","","0","","DEN","4","4","2013",,,
"2922",":stat_player_game_kick","","","201311240nwe","201311240nwe_2","Britton Colquitt","C/ColqBr00","8","49","325","40.6","DEN","","","2013",,,
"2923",":stat_player_game_kick","2","2","201311240nwe","201311240nwe_3","Stephen Gostkowski","G/GostSt20","0","","0","","NWE","4","4","2013",,,
"2924",":stat_player_game_kick","","","201311240nwe","201311240nwe_4","Ryan Allen","A/AlleRy01","6","52","267","44.5","NWE","","","2013",,,
"3413",":stat_player_game_kick","","","201312290atl","201312290atl_1","Graham Gano","G/GanoGr44","0","","0","","CAR","3","3","2013",,,
