"_id","_labels","def_int","def_int_long","def_int_td","def_int_yds","fumbles_forced","fumbles_rec","fumbles_rec_td","fumbles_rec_yds","game_code","label","pass_defended","player","player_code","qb_hits","sacks","tackles_assists","tackles_combined","tackles_loss","tackles_solo","team","year","_start","_end","_type"
"307715",":stat_player_game_def","0","0","0","0","3","0","0","0","199909120phi","199909120phi_3","0","Simeon Rice","R/RiceSi00","","2.0","0","8","0","8","ARI","1999",,,
"307716",":stat_player_game_def","0","0","0","0","1","1","0","0","199909120oti","199909120oti_3","1","Takeo Spikes","S/SpikTa00","","1.0","2","5","0","3","CIN","1999",,,
"307717",":stat_player_game_def","0","0","0","0","0","0","0","0","199909120nor","199909120nor_3","0","Damien Richardson","R/RichDa21","","1.0","0","2","1","2","CAR","1999",,,
"307718",":stat_player_game_def","","","","","0","0","0","0","199909190oti","199909190oti_3","0","Marquez Pope","P/PopeMa20","","0.0","3","12","0","9","CLE","1999",,,
"307719",":stat_player_game_def","0","0","0","0","0","0","0","0","199909190kan","199909190kan_3","0","Detron Smith","S/SmitDe00","","0.0","0","2","0","2","DEN","1999",,,
"307720",":stat_player_game_def","","","","","0","0","0","0","199909120clt","199909120clt_4","0","John Holecek","H/HoleJo20","","0.0","2","9","1","7","BUF","1999",,,
"307721",":stat_player_game_def","0","0","0","0","0","0","0","0","199909200dal","199909200dal_3","0","Chuck Smith","S/SmitCh23","","1.5","1","2","1","1","ATL","1999",,,
"307722",":stat_player_game_def","","","","","0","0","0","0","199909120was","199909120was_4","0","Darren Hambrick","H/HambDa20","","0.0","0","7","1","7","DAL","1999",,,
"307723",":stat_player_game_def","0","0","0","0","0","0","0","0","199909120phi","199909120phi_4","0","Andre Wadsworth","W/WadsAn20","","1.0","1","4","1","3","ARI","1999",,,
"307724",":stat_player_game_def","0","0","0","0","1","0","0","0","199909260rai","199909260rai_4","0","Curtis Enis","E/EnisCu00","","0.0","0","1","0","1","CHI","1999",,,
"307725",":stat_player_game_def","0","0","0","0","0","0","0","0","199909120oti","199909120oti_4","0","Brian Milne","M/MilnBr00","","0.0","0","1","0","1","CIN","1999",,,
"307726",":stat_player_game_def","0","0","0","0","0","0","0","0","199909120nor","199909120nor_4","0","Brian Kinchen","K/KincBr00","","0.0","0","1","0","1","CAR","1999",,,
"307727",":stat_player_game_def","0","0","0","0","0","0","0","0","199909120ram","199909120ram_4","0","Peter Boulware","B/BoulPe00","","1.0","","","","","BAL","1999",,,
"307728",":stat_player_game_def","","","","","0","1","0","0","199909120clt","199909120clt_5","1","Thomas Smith","S/SmitTh21","","0.0","0","6","1","6","BUF","1999",,,
"307729",":stat_player_game_def","","","","","0","0","0","0","199909190oti","199909190oti_4","1","Wali Rainer","R/RainWa20","","0.0","3","11","1","8","CLE","1999",,,
"307730",":stat_player_game_def","","","","","1","1","0","0","199909120was","199909120was_5","0","George Teague","T/TeagGe20","","0.0","0","7","0","7","DAL","1999",,,
"307731",":stat_player_game_def","0","0","0","0","0","1","0","0","199909120phi","199909120phi_5","0","Jerry Drake","D/DrakJe20","","1.0","0","3","1","3","ARI","1999",,,
"307732",":stat_player_game_def","0","0","0","0","0","0","0","0","199909190kan","199909190kan_4","0","Byron Chamberlain","C/ChamBy00","","0.0","0","1","0","1","DEN","1999",,,
"307733",":stat_player_game_def","0","0","0","0","0","1","0","0","199909120oti","199909120oti_5","0","Jeff Blake","B/BlakJe00","","0.0","0","0","0","0","CIN","1999",,,
"307734",":stat_player_game_def","0","0","0","0","0","0","0","0","199909200dal","199909200dal_4","0","Henri Crockett","C/CrocHe20","","0.5","1","6","2","5","ATL","1999",,,
"307735",":stat_player_game_def","","","","","1","1","0","0","199909260rai","199909260rai_5","0","Sean Harris","H/HarrSe20","","0.0","3","10","1","7","CHI","1999",,,
"307736",":stat_player_game_def","","","","","0","0","0","0","199909120nor","199909120nor_5","1","Micheal Barrow","B/BarrMi20","","0.0","1","9","0","8","CAR","1999",,,
"307737",":stat_player_game_def","0","0","0","0","0","0","0","0","199909120ram","199909120ram_5","0","Corey Harris","H/HarrCo20","","0.0","0","4","0","4","BAL","1999",,,
"307738",":stat_player_game_def","","","","","0","0","0","0","199909120was","199909120was_6","0","Dexter Coakley","C/CoakDe00","","0.0","1","6","0","5","DAL","1999",,,
"307739",":stat_player_game_def","","","","","0","0","0","0","199909120clt","199909120clt_6","1","Ken Irvin","I/IrviKe20","","0.0","0","5","0","5","BUF","1999",,,
"307740",":stat_player_game_def","0","0","0","0","0","0","0","0","199909190kan","199909190kan_5","0","Chris Watson","W/WatsCh20","","0.0","0","1","0","1","DEN","1999",,,
"307741",":stat_player_game_def","0","0","0","0","0","0","0","0","199909120phi","199909120phi_6","0","Mario Bates","B/BateMa00","","0.0","0","1","0","1","ARI","1999",,,
"307742",":stat_player_game_def","0","0","0","0","0","0","0","0","199909200dal","199909200dal_5","0","Ronnie Harris","H/HarrRo00","","0.0","0","1","0","1","ATL","1999",,,
"307743",":stat_player_game_def","","","","","0","0","0","0","199909120nor","199909120nor_6","1","Eric Davis","D/DaviEr00","","0.0","1","7","1","6","CAR","1999",,,
"307744",":stat_player_game_def","0","0","0","0","0","1","0","0","199909120oti","199909120oti_6","0","Akili Smith","S/SmitAk00","","0.0","","","","","CIN","1999",,,
"307745",":stat_player_game_def","","","","","0","0","0","0","199909260rai","199909260rai_6","0","Terry Cousin","C/CousTe20","","0.0","2","8","0","6","CHI","1999",,,
"307746",":stat_player_game_def","","","","","0","0","0","0","199909190oti","199909190oti_5","0","Daylon McCutcheon","M/McCuDa22","","0.0","2","10","0","8","CLE","1999",,,
"307747",":stat_player_game_def","0","0","0","0","0","0","0","0","199909120ram","199909120ram_6","0","Kyle Richardson","R/RichKy20","","0.0","0","1","0","1","BAL","1999",,,
"307748",":stat_player_game_def","","","","","0","0","0","0","199909120was","199909120was_7","0","Randall Godfrey","G/GodfRa20","","0.0","0","6","0","6","DAL","1999",,,
"307749",":stat_player_game_def","0","0","0","0","0","0","0","0","199909120phi","199909120phi_7","0","Joel Makovicka","M/MakoJo00","","0.0","0","1","0","1","ARI","1999",,,
"307750",":stat_player_game_def","","","","","0","0","0","0","199909120clt","199909120clt_7","0","Gabe Northern","N/NortGa20","","0.0","1","4","0","3","BUF","1999",,,
"307751",":stat_player_game_def","0","0","0","0","0","1","0","0","199909190kan","199909190kan_6","0","Terrell Davis","D/DaviTe00","","0.0","0","0","0","0","DEN","1999",,,
"307752",":stat_player_game_def","0","0","0","0","0","0","0","0","199909200dal","199909200dal_6","0","Dan Stryzinski","S/StryDa20","","0.0","0","1","0","1","ATL","1999",,,
"307753",":stat_player_game_def","","","","","2","0","0","0","199909120oti","199909120oti_7","0","Artrell Hawkins","H/HawkAr20","","0.0","1","7","0","6","CIN","1999",,,
"307754",":stat_player_game_def","","","","","0","0","0","0","199909120nor","199909120nor_7","1","Mike Minter","M/MintMi21","","0.0","0","5","0","5","CAR","1999",,,
"307755",":stat_player_game_def","0","0","0","0","0","1","0","0","199909120ram","199909120ram_7","0","Charles Evans","E/EvanCh00","","0.0","0","0","0","0","BAL","1999",,,
"307756",":stat_player_game_def","","","","","0","0","0","0","199909120was","199909120was_8","0","Chad Hennings","H/HennCh20","","0.0","1","4","1","3","DAL","1999",,,
"307757",":stat_player_game_def","","","","","0","0","0","0","199909260rai","199909260rai_7","1","Tony Parrish","P/ParrTo20","","0.0","0","8","1","8","CHI","1999",,,
"307758",":stat_player_game_def","","","","","0","0","0","0","199909190oti","199909190oti_6","0","Jamir Miller","M/MillJa01","","0.0","2","8","1","6","CLE","1999",,,
"307759",":stat_player_game_def","0","0","0","0","0","1","0","0","199909120phi","199909120phi_8","0","Michael Pittman","P/PittMi00","","0.0","0","0","0","0","ARI","1999",,,
"307760",":stat_player_game_def","0","0","0","0","0","1","0","-2","199909190kan","199909190kan_7","0","Brian Griese","G/GrieBr00","","0.0","0","0","0","0","DEN","1999",,,
"307761",":stat_player_game_def","","","","","0","0","0","0","199909120clt","199909120clt_8","0","Sam Rogers","R/RogeSa20","","0.0","2","4","0","2","BUF","1999",,,
"307762",":stat_player_game_def","","","","","0","0","0","0","199909120oti","199909120oti_8","0","Michael Bankston","B/BankMi21","","0.0","0","4","0","4","CIN","1999",,,
"307763",":stat_player_game_def","0","0","0","0","0","1","0","-8","199909200dal","199909200dal_7","0","Tony Graziani","G/GrazTo00","","0.0","0","0","0","0","ATL","1999",,,
"307764",":stat_player_game_def","","","","","1","0","0","0","199909120nor","199909120nor_8","0","Steve Tovar","T/TovaSt20","","0.0","1","5","0","4","CAR","1999",,,
"307765",":stat_player_game_def","","","","","0","0","0","0","199909260rai","199909260rai_8","0","Barry Minter","M/MintBa20","","0.0","1","6","0","5","CHI","1999",,,
"307766",":stat_player_game_def","","","","","0","0","0","0","199909120ram","199909120ram_8","0","Jamie Sharper","S/SharJa20","","0.0","1","6","1","5","BAL","1999",,,
"307767",":stat_player_game_def","","","","","0","0","0","0","199909190oti","199909190oti_7","2","Corey Fuller","F/FullCo20","","0.0","1","7","0","6","CLE","1999",,,
"307768",":stat_player_game_def","","","","","0","0","0","0","199909120was","199909120was_9","0","Kevin Mathis","M/MathKe20","","0.0","0","4","0","4","DAL","1999",,,
"307769",":stat_player_game_def","","","","","0","0","0","0","199909120phi","199909120phi_9","0","Tommy Bennett","B/BennTo20","","0.0","3","7","1","4","ARI","1999",,,
"307770",":stat_player_game_def","","","","","0","0","0","0","199909120clt","199909120clt_9","0","Ted Washington","W/WashTe01","","0.0","2","4","0","2","BUF","1999",,,
"307771",":stat_player_game_def","","","","","0","0","0","0","199909120nor","199909120nor_9","1","Brent Alexander","A/AlexBr20","","0.0","2","4","0","2","CAR","1999",,,
"307772",":stat_player_game_def","","","","","0","0","0","0","199909200dal","199909200dal_8","0","Keith Brooking","B/BrooKe00","","0.0","0","7","0","7","ATL","1999",,,
"307773",":stat_player_game_def","","","","","0","1","0","0","199909260rai","199909260rai_9","1","Mike Wells","W/WellMi23","","0.0","0","6","1","6","CHI","1999",,,
"307774",":stat_player_game_def","","","","","0","0","0","0","199909120oti","199909120oti_9","0","Cory Hall","H/HallCo21","","0.0","0","4","0","4","CIN","1999",,,
"307775",":stat_player_game_def","","","","","0","0","0","0","199909190kan","199909190kan_8","0","Glenn Cadrez","C/CadrGl20","","0.0","1","9","0","8","DEN","1999",,,
"307776",":stat_player_game_def","","","","","0","0","0","0","199909190oti","199909190oti_8","0","Rahim Abdullah","A/AbduRa20","","0.0","2","6","0","4","CLE","1999",,,
"307777",":stat_player_game_def","","","","","0","0","0","0","199909120was","199909120was_10","1","Charlie Williams","W/WillCh22","","0.0","1","4","0","3","DAL","1999",,,
"307778",":stat_player_game_def","","","","","0","1","0","0","199909120phi","199909120phi_10","1","Ronald McKinnon","M/McKiRo21","","0.0","1","5","0","4","ARI","1999",,,
"307779",":stat_player_game_def","","","","","0","0","0","0","199909120ram","199909120ram_9","1","Rod Woodson","W/WoodRo01","","0.0","0","5","1","5","BAL","1999",,,
"307780",":stat_player_game_def","","","","","1","0","0","0","199909120clt","199909120clt_10","1","Phil Hansen","H/HansPh20","","0.0","1","3","0","2","BUF","1999",,,
"307781",":stat_player_game_def","","","","","0","0","0","0","199909200dal","199909200dal_9","0","Travis Hall","H/HallTr20","","0.0","0","7","2","7","ATL","1999",,,
"307782",":stat_player_game_def","","","","","0","0","0","0","199909120nor","199909120nor_10","1","Doug Evans","E/EvanDo21","","0.0","1","4","0","3","CAR","1999",,,
"307783",":stat_player_game_def","","","","","0","0","0","0","199909120oti","199909120oti_10","0","Canute Curtis","C/CurtCa20","","0.0","0","3","0","3","CIN","1999",,,
"307784",":stat_player_game_def","","","","","0","0","0","0","199909260rai","199909260rai_10","0","Russell Davis","D/DaviRu20","","0.0","0","4","1","4","CHI","1999",,,
"307785",":stat_player_game_def","","","","","0","0","0","0","199909120phi","199909120phi_11","0","Corey Chavous","C/ChavCo00","","0.0","2","4","0","2","ARI","1999",,,
"307786",":stat_player_game_def","","","","","0","0","0","0","199909190oti","199909190oti_9","0","Tim McTyer","M/McTyTi20","","0.0","2","6","0","4","CLE","1999",,,
"307787",":stat_player_game_def","","","","","0","0","0","0","199909120was","199909120was_11","1","Darren Woodson","W/WoodDa01","","0.0","1","4","0","3","DAL","1999",,,
"307788",":stat_player_game_def","","","","","0","0","0","0","199909120ram","199909120ram_10","1","Rob Burnett","B/BurnRo00","","0.0","1","4","1","3","BAL","1999",,,
"307789",":stat_player_game_def","","","","","0","0","0","0","199909190kan","199909190kan_9","0","Eric Brown","B/BrowEr21","","0.0","1","8","0","7","DEN","1999",,,
"307790",":stat_player_game_def","","","","","0","0","0","0","199909120clt","199909120clt_11","0","Kurt Schulz","S/SchuKu20","","0.0","1","3","0","2","BUF","1999",,,
"307791",":stat_player_game_def","","","","","0","0","0","0","199909200dal","199909200dal_10","0","Jessie Tuggle","T/TuggJe00","","0.0","2","7","0","5","ATL","1999",,,
"307792",":stat_player_game_def","","","","","0","0","0","0","199909120nor","199909120nor_11","1","Michael Swift","S/SwifMi20","","0.0","1","4","1","3","CAR","1999",,,
"307793",":stat_player_game_def","","","","","0","0","0","0","199909120phi","199909120phi_12","1","Rob Fredrickson","F/FredRo20","","0.0","0","4","0","4","ARI","1999",,,
"307794",":stat_player_game_def","","","","","0","1","0","21","199909120oti","199909120oti_11","0","Greg Myers","M/MyerGr20","","0.0","0","3","0","3","CIN","1999",,,
"307795",":stat_player_game_def","","","","","0","0","0","0","199909120ram","199909120ram_11","0","Kim Herring","H/HerrKi20","","0.0","0","4","0","4","BAL","1999",,,
"307796",":stat_player_game_def","","","","","0","0","0","0","199909260rai","199909260rai_11","0","Walt Harris","H/HarrWa21","","0.0","0","3","0","3","CHI","1999",,,
"307797",":stat_player_game_def","","","","","0","0","0","0","199909190kan","199909190kan_10","0","Dale Carter","C/CartDa00","","0.0","1","6","0","5","DEN","1999",,,
"307798",":stat_player_game_def","","","","","0","0","0","0","199909190oti","199909190oti_10","0","Antonio Langham","L/LangAn20","","0.0","1","4","0","3","CLE","1999",,,
"307799",":stat_player_game_def","","","","","","0","0","0","199909200dal","199909200dal_11","","Johndale Carty","C/CartJo22","","0.0","0","3","0","3","ATL","1999",,,
"307800",":stat_player_game_def","","","","","0","0","0","0","199909120was","199909120was_12","0","Izell Reese","R/ReesIz20","","0.0","0","2","0","2","DAL","1999",,,
"307801",":stat_player_game_def","","","","","0","0","0","0","199909120nor","199909120nor_12","1","Mike Rucker","R/RuckMi20","","0.0","1","3","1","2","CAR","1999",,,
"307802",":stat_player_game_def","","","","","0","0","0","0","199909120clt","199909120clt_12","0","Bruce Smith","S/SmitBr00","","0.0","1","3","0","2","BUF","1999",,,
"307803",":stat_player_game_def","","","","","0","0","0","0","199909260rai","199909260rai_12","0","Chris Hudson","H/HudsCh20","","0.0","1","3","0","2","CHI","1999",,,
"307804",":stat_player_game_def","","","","","0","0","0","0","199909120oti","199909120oti_12","1","Myron Bell","B/BellMy20","","0.0","1","2","0","1","CIN","1999",,,
"307805",":stat_player_game_def","","","","","0","0","0","0","199909120phi","199909120phi_13","0","Tom Knight","K/KnigTo20","","0.0","0","2","0","2","ARI","1999",,,
"307806",":stat_player_game_def","","","","","1","0","0","0","199909190kan","199909190kan_11","0","Bill Romanowski","R/RomaBi00","","0.0","1","6","1","5","DEN","1999",,,
"307807",":stat_player_game_def","","","","","0","0","0","0","199909120ram","199909120ram_12","0","Tony Siragusa","S/SiraTo20","","0.0","0","4","3","4","BAL","1999",,,
"307808",":stat_player_game_def","","","","","0","0","0","0","199909190oti","199909190oti_11","0","Derrick Alexander","A/AlexDe20","","0.0","2","2","0","0","CLE","1999",,,
"307809",":stat_player_game_def","","","","","0","0","0","0","199909120was","199909120was_13","0","Nathan Davis","D/DaviNa20","","0.0","0","1","0","1","DAL","1999",,,
"307810",":stat_player_game_def","","","","","0","0","0","0","199909260rai","199909260rai_13","0","Raymond Austin","A/AustRa20","","0.0","1","2","0","1","CHI","1999",,,
"307811",":stat_player_game_def","","","","","0","0","0","0","199909200dal","199909200dal_12","0","Keith Thibodeaux","T/ThibKe20","","0.0","0","3","0","3","ATL","1999",,,
"307812",":stat_player_game_def","","","","","0","0","0","0","199909120oti","199909120oti_13","1","Roosevelt Blackmon","B/BlacRo21","","0.0","0","2","0","2","CIN","1999",,,
"307813",":stat_player_game_def","","","","","0","0","0","0","199909120phi","199909120phi_14","0","Patrick Sapp","S/SappPa20","","0.0","0","2","0","2","ARI","1999",,,
"307814",":stat_player_game_def","","","","","0","0","0","0","199909120clt","199909120clt_13","0","Henry Jones","J/JoneHe00","","0.0","1","1","0","0","BUF","1999",,,
"307815",":stat_player_game_def","","","","","0","0","0","0","199909120nor","199909120nor_13","0","Esera Tuaolo","T/TuaoEs20","","0.0","0","3","0","3","CAR","1999",,,
"307816",":stat_player_game_def","","","","","0","0","0","0","199909190kan","199909190kan_12","0","Al Wilson","W/WilsAl00","","0.0","1","6","1","5","DEN","1999",,,
"307817",":stat_player_game_def","","","","","0","0","0","0","199909120ram","199909120ram_13","0","Duane Starks","S/StarDu20","","0.0","0","4","0","4","BAL","1999",,,
"307818",":stat_player_game_def","","","","","0","0","0","0","199909190oti","199909190oti_12","0","Ryan McNeil","M/McNeRy20","","0.0","0","2","0","2","CLE","1999",,,
"307819",":stat_player_game_def","","","","","0","0","0","0","199909120was","199909120was_14","0","Dale Hellestrae","H/HellDa20","","0.0","0","1","0","1","DAL","1999",,,
"307820",":stat_player_game_def","","","","","0","0","0","0","199909260rai","199909260rai_14","0","Tom Carter","C/CartTo20","","0.0","0","2","0","2","CHI","1999",,,
"307821",":stat_player_game_def","","","","","0","0","0","0","199909200dal","199909200dal_13","0","Ronnie Bradford","B/BradRo20","","0.0","0","2","0","2","ATL","1999",,,
"307822",":stat_player_game_def","","","","","0","0","0","0","199909120oti","199909120oti_14","0","Charles Fisher","F/FishCh20","","0.0","1","2","0","1","CIN","1999",,,
"307823",":stat_player_game_def","","","","","0","0","0","0","199909120phi","199909120phi_15","0","Zack Walz","W/WalzZa20","","0.0","0","2","0","2","ARI","1999",,,
"307824",":stat_player_game_def","","","","","0","0","0","0","199909120clt","199909120clt_14","0","Jerry Ostroski","O/OstrJe20","","0.0","0","1","0","1","BUF","1999",,,
"307825",":stat_player_game_def","","","","","0","0","0","0","199909190kan","199909190kan_13","0","Tyrone Braxton","B/BraxTy00","","0.0","1","5","0","4","DEN","1999",,,
"307826",":stat_player_game_def","","","","","0","0","0","0","199909120ram","199909120ram_14","0","Michael McCrary","M/McCrMi00","","0.0","0","3","2","3","BAL","1999",,,
"307827",":stat_player_game_def","","","","","0","0","0","0","199909120nor","199909120nor_14","0","Sean Gilbert","G/GilbSe00","","0.0","2","2","0","0","CAR","1999",,,
"307828",":stat_player_game_def","","","","","0","0","0","0","199909190oti","199909190oti_13","0","John Thierry","T/ThieJo20","","0.0","0","2","0","2","CLE","1999",,,
"307829",":stat_player_game_def","","","","","0","0","0","0","199909260rai","199909260rai_15","0","Ricardo McDonald","M/McDoRi20","","0.0","2","2","0","0","CHI","1999",,,
"307830",":stat_player_game_def","","","","","0","0","0","0","199909120was","199909120was_15","0","Singor Mobley","M/MoblSi20","","0.0","0","1","0","1","DAL","1999",,,
"307831",":stat_player_game_def","","","","","0","0","0","0","199909200dal","199909200dal_14","0","Marty Carter","C/CartMa20","","0.0","0","2","0","2","ATL","1999",,,
"307832",":stat_player_game_def","","","","","0","0","0","0","199909120clt","199909120clt_15","0","Marlo Perry","P/PerrMa21","","0.0","0","1","0","1","BUF","1999",,,
"307833",":stat_player_game_def","","","","","","0","0","0","199909120phi","199909120phi_16","","Tom Burke","B/BurkTo20","","0.0","0","1","0","1","ARI","1999",,,
"307834",":stat_player_game_def","","","","","0","1","0","0","199909120oti","199909120oti_15","0","Steve Foley","F/FoleSt21","","0.0","0","2","0","2","CIN","1999",,,
"307835",":stat_player_game_def","","","","","0","0","0","0","199909120ram","199909120ram_15","0","Bennie Thompson","T/ThomBe00","","0.0","0","3","0","3","BAL","1999",,,
"307836",":stat_player_game_def","","","","","0","0","0","0","199909190oti","199909190oti_14","0","Roy Barker","B/BarkRo20","","0.0","0","1","0","1","CLE","1999",,,
"307837",":stat_player_game_def","","","","","0","0","0","0","199909190kan","199909190kan_14","0","Ray Crockett","C/CrocRa20","","0.0","0","4","0","4","DEN","1999",,,
"307838",":stat_player_game_def","","","","","0","0","0","0","199909200dal","199909200dal_15","0","Ed Jasper","J/JaspEd20","","0.0","0","2","1","2","ATL","1999",,,
"307839",":stat_player_game_def","","","","","0","0","0","0","199909120was","199909120was_16","0","Dat Nguyen","N/NguyDa20","","0.0","1","1","0","0","DAL","1999",,,
"307840",":stat_player_game_def","","","","","0","0","0","0","199909120clt","199909120clt_16","0","Daryl Porter","P/PortDa20","","0.0","0","1","0","1","BUF","1999",,,
"307841",":stat_player_game_def","","","","","0","0","0","0","199909260rai","199909260rai_16","0","Frankie Smith","S/SmitFr20","","0.0","0","2","0","2","CHI","1999",,,
"307842",":stat_player_game_def","","","","","0","0","0","0","199909120nor","199909120nor_15","0","Donta Jones","J/JoneDo22","","0.0","0","2","0","2","CAR","1999",,,
"307843",":stat_player_game_def","","","","","0","0","0","0","199909120oti","199909120oti_16","0","Oliver Gibson","G/GibsOl20","","0.0","1","2","0","1","CIN","1999",,,
"307844",":stat_player_game_def","","","","","0","0","0","0","199909120phi","199909120phi_17","0","Brad Ottis","O/OttiBr20","","0.0","0","1","0","1","ARI","1999",,,
"307845",":stat_player_game_def","","","","","0","0","0","0","199909120ram","199909120ram_16","0","Cornell Brown","B/BrowCo20","","0.0","0","2","0","2","BAL","1999",,,
"307846",":stat_player_game_def","","","","","0","0","0","0","199909190oti","199909190oti_15","0","Marlon Forbes","F/ForbMa20","","0.0","0","1","0","1","CLE","1999",,,
"307847",":stat_player_game_def","","","","","0","0","0","0","199909190kan","199909190kan_15","0","Harald Hasselbach","H/HassHa20","","0.0","1","3","0","2","DEN","1999",,,
"307848",":stat_player_game_def","","","","","","0","0","0","199909200dal","199909200dal_16","","Patrick Kerney","K/KernPa99","","0.0","0","2","1","2","ATL","1999",,,
"307849",":stat_player_game_def","","","","","0","0","0","0","199909120was","199909120was_17","0","Brandon Noble","N/NoblBr20","","0.0","0","1","0","1","DAL","1999",,,
"307850",":stat_player_game_def","","","","","0","0","0","0","199909120clt","199909120clt_17","0","Marcellus Wiley","W/WileMa00","","0.0","0","1","0","1","BUF","1999",,,
"307851",":stat_player_game_def","","","","","1","0","0","0","199909260rai","199909260rai_17","0","Keith Burns","B/BurnKe21","","0.0","0","1","0","1","CHI","1999",,,
"307852",":stat_player_game_def","","","","","0","0","0","0","199909120nor","199909120nor_16","0","Ernest Jones","J/JoneEr20","","0.0","0","2","0","2","CAR","1999",,,
"307853",":stat_player_game_def","","","","","0","0","0","0","199909120oti","199909120oti_17","0","Adrian Ross","R/RossAd20","","0.0","0","2","0","2","CIN","1999",,,
"307854",":stat_player_game_def","","","","","0","0","0","0","199909120phi","199909120phi_18","0","Rashod Swinger","S/SwinRa20","","0.0","1","1","0","0","ARI","1999",,,
"307855",":stat_player_game_def","","","","","0","0","0","0","199909190oti","199909190oti_16","0","Darius Holland","H/HollDa20","","0.0","0","1","0","1","CLE","1999",,,
