"_id","_labels","game_code","kick_ret","kick_ret_long","kick_ret_td","kick_ret_yds","kick_ret_yds_per_ret","label","player","player_code","punt_ret","punt_ret_long","punt_ret_td","punt_ret_yds","punt_ret_yds_per_ret","team","year","_start","_end","_type"
"16826",":stat_player_game_return","201409140nyg","2","20","0","28","14.0","201409140nyg_1","Ted Ginn Jr.","G/GinnTe00","2","71","1","76","38.0","ARI","2014",,,
"16827",":stat_player_game_return","201409070tam","0","0","0","0","","201409070tam_1","Corey Brown","B/BrowPh00","3","23","0","36","12.0","CAR","2014",,,
"16828",":stat_player_game_return","201409280htx","0","0","0","0","","201409280htx_3","Keshawn Martin","M/MartKe01","3","10","0","10","3.3","HOU","2014",,,
"16829",":stat_player_game_return","201409070chi","1","11","0","11","11.0","201409070chi_4","Frank Summers","S/SummFr00","0","0","0","0","","BUF","2014",,,
"16830",":stat_player_game_return","201409210sea","1","13","0","13","13.0","201409210sea_4","Percy Harvin","H/HarvPe00","0","0","0","0","","SEA","2014",,,
"16831",":stat_player_game_return","201409070pit","2","17","0","29","14.5","201409070pit_3","Dri Archer","A/ArchDr00","0","0","0","0","","PIT","2014",,,
"16832",":stat_player_game_return","201409140nyg","0","0","0","0","","201409140nyg_2","Preston Parker","P/ParkPr00","2","2","0","0","0.0","NYG","2014",,,
"16833",":stat_player_game_return","201409070tam","2","27","0","52","26.0","201409070tam_2","Solomon Patton","P/PattSo01","4","33","0","56","14.0","TAM","2014",,,
"16834",":stat_player_game_return","201409220nyj","3","24","0","63","21.0","201409220nyj_2","Rashad Ross","R/RossRa00","0","0","0","0","","CHI","2014",,,
"16835",":stat_player_game_return","201409070chi","0","0","0","0","","201409070chi_5","Santonio Holmes","H/HolmSa00","1","-1","0","-1","-1.0","CHI","2014",,,
"16836",":stat_player_game_return","201409140nyg","6","29","0","143","23.8","201409140nyg_3","Quintin Demps","D/DempQu99","0","0","0","0","","NYG","2014",,,
"16837",":stat_player_game_return","201409220nyj","1","10","0","10","10.0","201409220nyj_3","Dante Rosario","R/RosaDa00","0","0","0","0","","CHI","2014",,,
"16838",":stat_player_game_return","201409070chi","1","21","0","21","21.0","201409070chi_6","Senorise Perry","P/PerrSe00","0","0","0","0","","CHI","2014",,,
"16839",":stat_player_game_return","201409280htx","0","0","0","0","","201409280htx_4","Damaris Johnson","J/JohnDa04","2","9","0","14","7.0","HOU","2014",,,
"16840",":stat_player_game_return","201409220nyj","0","0","0","0","","201409220nyj_4","Jeremy Kerley","K/KerlJe00","2","10","0","10","5.0","NYJ","2014",,,
"16841",":stat_player_game_return","201409220nyj","0","0","0","0","","201409220nyj_5","Jalen Saunders","S/SaunJa00","1","0","0","0","0.0","NYJ","2014",,,
"16842",":stat_player_game_return","201409280htx","1","41","0","41","41.0","201409280htx_5","Danieal Manning","M/MannDa21","0","0","0","0","","HOU","2014",,,
"16843",":stat_player_game_return","201409220nyj","3","21","0","57","19.0","201409220nyj_6","Saalim Hakim","H/HakiSa00","0","0","0","0","","NYJ","2014",,,
"16844",":stat_player_game_return","201409220nyj","1","25","0","25","25.0","201409220nyj_7","Bilal Powell","P/PoweBi00","0","0","0","0","","NYJ","2014",,,
"17443",":stat_player_game_return","201409280min","3","31","0","62","20.7","201409280min_1","Devin Hester","H/HestDe99","1","16","0","16","16.0","ATL","2014",,,
"17444",":stat_player_game_return","201409140oti","0","0","0","0","","201409140oti_1","Dwayne Harris","H/HarrDw00","1","15","0","15","15.0","DAL","2014",,,
"17447",":stat_player_game_return","201409280rav","1","23","0","23","23.0","201409280rav_1","Corey Brown","B/BrowPh00","0","0","0","0","","CAR","2014",,,
"17450",":stat_player_game_return","201410050den","0","0","0","0","","201410050den_1","Ted Ginn Jr.","G/GinnTe00","2","7","0","7","3.5","ARI","2014",,,
"17452",":stat_player_game_return","201409280min","0","0","0","0","","201409280min_2","Marcus Sherels","S/SherMa20","2","24","0","39","19.5","MIN","2014",,,
"17454",":stat_player_game_return","201409140oti","4","18","0","47","11.8","201409140oti_2","Leon Washington","W/WashLe00","0","0","0","0","","TEN","2014",,,
"17455",":stat_player_game_return","201409280rav","0","0","0","0","","201409280rav_2","Jacoby Jones","J/JoneJa03","1","18","0","18","18.0","BAL","2014",,,
"17460",":stat_player_game_return","201410050den","0","0","0","0","","201410050den_2","Isaiah Burse","B/BursIs01","6","15","0","38","6.3","DEN","2014",,,
"17461",":stat_player_game_return","201409280min","2","49","0","86","43.0","201409280min_3","Cordarrelle Patterson","P/PattCo00","0","0","0","0","","MIN","2014",,,
"17462",":stat_player_game_return","201409140oti","1","21","0","21","21.0","201409140oti_3","Jackie Battle","B/BattJa00","0","0","0","0","","TEN","2014",,,
"17463",":stat_player_game_return","201409210cle","0","0","0","0","","201409210cle_1","Travis Benjamin","B/BenjTr00","1","0","0","0","0.0","CLE","2014",,,
"17466",":stat_player_game_return","201409210ram","3","25","0","74","24.7","201409210ram_1","Dwayne Harris","H/HarrDw00","0","0","0","0","","DAL","2014",,,
"17468",":stat_player_game_return","201409210cle","1","31","0","31","31.0","201409210cle_2","Marlon Moore","M/MoorMa02","0","0","0","0","","CLE","2014",,,
"17470",":stat_player_game_return","201409210ram","0","0","0","0","","201409210ram_2","Austin Pettis","P/PettAu00","1","1","0","1","1.0","STL","2014",,,
"17474",":stat_player_game_return","201409210ram","2","29","0","53","26.5","201409210ram_3","Chris Givens","G/GiveCh00","0","0","0","0","","STL","2014",,,
"17478",":stat_player_game_return","201410050det","0","0","0","0","","201410050det_1","Leodis McKelvin","M/McKeLe99","3","11","0","20","6.7","BUF","2014",,,
"17481",":stat_player_game_return","201410050det","0","0","0","0","","201410050det_2","Jeremy Ross","R/RossJe01","2","28","0","48","24.0","DET","2014",,,
"17485",":stat_player_game_return","201410050clt","2","28","0","51","25.5","201410050clt_1","Jacoby Jones","J/JoneJa03","1","0","0","0","0.0","BAL","2014",,,
"17486",":stat_player_game_return","201410050nwe","7","31","0","141","20.1","201410050nwe_1","Brandon Tate","T/TateBr00","1","6","0","6","6.0","CIN","2014",,,
"17487",":stat_player_game_return","201410050oti","1","14","0","14","14.0","201410050oti_1","Jordan Poyer","P/PoyeJo00","4","7","0","14","3.5","CLE","2014",,,
"17488",":stat_player_game_return","201410050clt","1","25","0","25","25.0","201410050clt_2","Griff Whalen","W/WhalGr00","3","10","0","7","2.3","IND","2014",,,
"17489",":stat_player_game_return","201410050oti","2","27","0","45","22.5","201410050oti_2","Marlon Moore","M/MoorMa02","0","0","0","0","","CLE","2014",,,
"17490",":stat_player_game_return","201410050nwe","0","0","0","0","","201410050nwe_2","Adam Jones","J/JonePa20","1","47","0","47","47.0","CIN","2014",,,
"17491",":stat_player_game_return","201410050oti","1","20","0","20","20.0","201410050oti_3","Travis Benjamin","B/BenjTr00","0","0","0","0","","CLE","2014",,,
"17492",":stat_player_game_return","201410050nwe","0","0","0","0","","201410050nwe_3","Julian Edelman","E/EdelJu00","3","6","0","12","4.0","NWE","2014",,,
"17493",":stat_player_game_return","201410050oti","0","0","0","0","","201410050oti_4","Dexter McCluster","M/McClDe00","3","6","0","16","5.3","TEN","2014",,,
"17494",":stat_player_game_return","201410050nwe","1","16","0","16","16.0","201410050nwe_4","Patrick Chung","C/ChunPa99","0","0","0","0","","NWE","2014",,,
"17495",":stat_player_game_return","201410050oti","2","20","0","31","15.5","201410050oti_5","Leon Washington","W/WashLe00","0","0","0","0","","TEN","2014",,,
"18071",":stat_player_game_return","201410120nyj","2","21","0","32","16.0","201410120nyj_1","Andre Caldwell","C/CaldAn00","0","0","0","0","","DEN","2014",,,
"18084",":stat_player_game_return","201410120nyj","6","36","0","153","25.5","201410120nyj_2","Walt Powell","P/PoweWa00","4","15","0","18","4.5","NYJ","2014",,,
"18104",":stat_player_game_return","201410120atl","0","0","0","0","","201410120atl_1","Santonio Holmes","H/HolmSa00","2","0","0","-1","-0.5","CHI","2014",,,
"18105",":stat_player_game_return","201410190jax","0","0","0","0","","201410190jax_1","Jordan Poyer","P/PoyeJo00","2","6","0","6","3.0","CLE","2014",,,
"18109",":stat_player_game_return","201410050nyg","3","22","0","60","20.0","201410050nyg_1","Devin Hester","H/HestDe99","2","25","0","23","11.5","ATL","2014",,,
"18110",":stat_player_game_return","201410120sea","3","26","0","70","23.3","201410120sea_1","Dwayne Harris","H/HarrDw00","2","0","0","0","0.0","DAL","2014",,,
"18112",":stat_player_game_return","201410120atl","2","18","0","35","17.5","201410120atl_2","Chris Williams","W/WillCh06","0","0","0","0","","CHI","2014",,,
"18113",":stat_player_game_return","201410190jax","1","32","0","32","32.0","201410190jax_2","Marlon Moore","M/MoorMa02","0","0","0","0","","CLE","2014",,,
"18115",":stat_player_game_return","201410120cin","6","35","0","134","22.3","201410120cin_1","Corey Brown","B/BrowPh00","1","5","0","5","5.0","CAR","2014",,,
"18116",":stat_player_game_return","201410050nyg","1","10","0","10","10.0","201410050nyg_2","Jacquizz Rodgers","R/RodgJa00","0","0","0","0","","ATL","2014",,,
"18118",":stat_player_game_return","201410120sea","5","46","0","142","28.4","201410120sea_2","Percy Harvin","H/HarvPe00","0","0","0","0","","SEA","2014",,,
"18120",":stat_player_game_return","201410120atl","2","26","0","44","22.0","201410120atl_3","Devin Hester","H/HestDe99","2","12","0","10","5.0","ATL","2014",,,
"18121",":stat_player_game_return","201410190jax","0","0","0","0","","201410190jax_3","Ace Sanders","S/SandAc00","4","19","0","41","10.3","JAX","2014",,,
"18123",":stat_player_game_return","201410050nyg","3","22","0","60","20.0","201410050nyg_3","Quintin Demps","D/DempQu99","0","0","0","0","","NYG","2014",,,
"18128",":stat_player_game_return","201410120cin","1","97","0","97","97.0","201410120cin_2","Adam Jones","J/JonePa20","0","0","0","0","","CIN","2014",,,
"18129",":stat_player_game_return","201410050nyg","2","22","0","23","11.5","201410050nyg_4","Preston Parker","P/ParkPr00","0","0","0","0","","NYG","2014",,,
"18130",":stat_player_game_return","201410050car","0","0","0","0","","201410050car_1","Santonio Holmes","H/HolmSa00","2","22","0","30","15.0","CHI","2014",,,
"18133",":stat_player_game_return","201410120cin","1","29","0","29","29.0","201410120cin_3","Brandon Tate","T/TateBr00","0","0","0","0","","CIN","2014",,,
"18135",":stat_player_game_return","201410120atl","1","0","0","0","0.0","201410120atl_4","Levine Toilolo","T/ToilLe00","0","0","0","0","","ATL","2014",,,
"18136",":stat_player_game_return","201410050car","2","24","0","45","22.5","201410050car_2","Chris Williams","W/WillCh06","0","0","0","0","","CHI","2014",,,
"18138",":stat_player_game_return","201410120tam","2","58","0","81","40.5","201410120tam_1","Jacoby Jones","J/JoneJa03","2","9","0","15","7.5","BAL","2014",,,
"18140",":stat_player_game_return","201410050car","1","18","0","18","18.0","201410050car_3","Corey Brown","B/BrowPh00","3","79","1","81","27.0","CAR","2014",,,
"18142",":stat_player_game_return","201410120tam","3","25","0","72","24.0","201410120tam_2","Solomon Patton","P/PattSo01","1","7","0","7","7.0","TAM","2014",,,
"18149",":stat_player_game_return","201410190rai","0","0","0","0","","201410190rai_1","Ted Ginn Jr.","G/GinnTe00","2","7","0","7","3.5","ARI","2014",,,
"18151",":stat_player_game_return","201410190rai","3","26","0","61","20.3","201410190rai_2","T.J. Carrie","C/CarrTr00","1","10","0","10","10.0","OAK","2014",,,
"18153",":stat_player_game_return","201410190rai","0","0","0","0","","201410190rai_3","Denarius Moore","M/MoorDe02","1","3","0","3","3.0","OAK","2014",,,
"18156",":stat_player_game_return","201410190clt","2","38","0","60","30.0","201410190clt_1","Adam Jones","J/JonePa20","3","8","0","14","4.7","CIN","2014",,,
"18157",":stat_player_game_return","201410190clt","1","20","0","20","20.0","201410190clt_2","Brandon Tate","T/TateBr00","1","6","0","6","6.0","CIN","2014",,,
"18158",":stat_player_game_return","201410190clt","1","27","0","27","27.0","201410190clt_3","Griff Whalen","W/WhalGr00","2","9","0","13","6.5","IND","2014",,,
"18699",":stat_player_game_return","201411020nwe","0","0","0","0","","201411020nwe_1","Isaiah Burse","B/BursIs01","1","9","0","9","9.0","DEN","2014",,,
"18708",":stat_player_game_return","201411020nwe","3","19","0","48","16.0","201411020nwe_2","Andre Caldwell","C/CaldAn00","0","0","0","0","","DEN","2014",,,
"18713",":stat_player_game_return","201411020nwe","1","12","0","12","12.0","201411020nwe_3","Omar Bolden","B/BoldOm00","0","0","0","0","","DEN","2014",,,
"18723",":stat_player_game_return","201411020nwe","1","8","0","8","8.0","201411020nwe_4","Cody Latimer","L/LatiCo00","0","0","0","0","","DEN","2014",,,
"18730",":stat_player_game_return","201411020nwe","1","13","0","13","13.0","201411020nwe_5","Emmanuel Sanders","S/SandEm00","0","0","0","0","","DEN","2014",,,
"18740",":stat_player_game_return","201411020nwe","0","0","0","0","","201411020nwe_6","Julian Edelman","E/EdelJu00","1","84","1","84","84.0","NWE","2014",,,
"18750",":stat_player_game_return","201411020nwe","1","22","0","22","22.0","201411020nwe_7","Danny Amendola","A/AmenDa00","0","0","0","0","","NWE","2014",,,
"18760",":stat_player_game_return","201410260nwe","0","0","0","0","","201410260nwe_1","Santonio Holmes","H/HolmSa00","1","10","0","10","10.0","CHI","2014",,,
"18768",":stat_player_game_return","201410260nwe","5","28","0","94","18.8","201410260nwe_2","Chris Williams","W/WillCh06","0","0","0","0","","CHI","2014",,,
"18774",":stat_player_game_return","201410260nwe","0","0","0","0","","201410260nwe_3","Danny Amendola","A/AmenDa00","2","11","0","15","7.5","NWE","2014",,,
"18781",":stat_player_game_return","201410260nwe","0","0","0","0","","201410260nwe_4","Julian Edelman","E/EdelJu00","1","42","0","42","42.0","NWE","2014",,,
"18787",":stat_player_game_return","201410260cin","0","0","0","0","","201410260cin_1","Michael Campanaro","C/CampMi02","2","9","0","17","8.5","BAL","2014",,,
"18792",":stat_player_game_return","201410260cin","5","29","0","122","24.4","201410260cin_2","Jacoby Jones","J/JoneJa03","0","0","0","0","","BAL","2014",,,
"18800",":stat_player_game_return","201410260cin","0","0","0","0","","201410260cin_3","Brandon Tate","T/TateBr00","1","6","0","6","6.0","CIN","2014",,,
"18805",":stat_player_game_return","201411020pit","4","108","1","188","47.0","201411020pit_1","Jacoby Jones","J/JoneJa03","3","25","0","32","10.7","BAL","2014",,,
"18808",":stat_player_game_return","201410260cin","3","34","0","93","31.0","201410260cin_4","Adam Jones","J/JonePa20","0","0","0","0","","CIN","2014",,,
"18809",":stat_player_game_return","201411020dal","1","0","0","0","0.0","201411020dal_1","Ted Ginn Jr.","G/GinnTe00","1","18","0","18","18.0","ARI","2014",,,
"18810",":stat_player_game_return","201410190rav","3","26","0","55","18.3","201410190rav_1","Devin Hester","H/HestDe99","1","6","0","6","6.0","ATL","2014",,,
"18811",":stat_player_game_return","201411020pit","1","16","0","16","16.0","201411020pit_2","Kyle Juszczyk","J/JuszKy00","0","0","0","0","","BAL","2014",,,
"18816",":stat_player_game_return","201411020dal","3","33","0","76","25.3","201411020dal_2","Dwayne Harris","H/HarrDw00","2","27","0","43","21.5","DAL","2014",,,
"18817",":stat_player_game_return","201410190rav","2","35","0","56","28.0","201410190rav_2","Jacoby Jones","J/JoneJa03","5","17","0","25","5.0","BAL","2014",,,
"18818",":stat_player_game_return","201411020pit","1","29","0","29","29.0","201411020pit_3","LeGarrette Blount","B/BlouLe00","0","0","0","0","","PIT","2014",,,
"18825",":stat_player_game_return","201410190gnb","2","31","0","55","27.5","201410190gnb_1","Corey Brown","B/BrowPh00","2","12","0","17","8.5","CAR","2014",,,
"18829",":stat_player_game_return","201410190gnb","0","0","0","0","","201410190gnb_2","Brenton Bersin","B/BersBr00","2","11","0","19","9.5","CAR","2014",,,
"18832",":stat_player_game_return","201410190gnb","0","0","0","0","","201410190gnb_3","Randall Cobb","C/CobbRa00","2","24","0","38","19.0","GNB","2014",,,
"18839",":stat_player_game_return","201410190gnb","0","0","0","0","","201410190gnb_4","Micah Hyde","H/HydeMi00","1","0","0","0","0.0","GNB","2014",,,
"18841",":stat_player_game_return","201410260nyj","2","16","0","19","9.5","201410260nyj_1","Leodis McKelvin","M/McKeLe99","3","24","0","42","14.0","BUF","2014",,,
"18843",":stat_player_game_return","201410190gnb","1","9","0","9","9.0","201410190gnb_5","DuJuan Harris","H/HarrDu01","0","0","0","0","","GNB","2014",,,
"18845",":stat_player_game_return","201410260nyj","0","0","0","0","","201410260nyj_2","Jeremy Kerley","K/KerlJe00","2","2","0","2","1.0","NYJ","2014",,,
"18848",":stat_player_game_return","201410260nyj","6","35","0","144","24.0","201410260nyj_3","Percy Harvin","H/HarvPe00","0","0","0","0","","NYJ","2014",,,
"18851",":stat_player_game_return","201411090rai","0","0","0","0","","201411090rai_1","Isaiah Burse","B/BursIs01","4","21","0","52","13.0","DEN","2014",,,
"18853",":stat_player_game_return","201411090rai","1","30","0","30","30.0","201411090rai_2","Andre Caldwell","C/CaldAn00","0","0","0","0","","DEN","2014",,,
"18855",":stat_player_game_return","201411090rai","0","0","0","0","","201411090rai_3","Denarius Moore","M/MoorDe02","1","4","0","4","4.0","OAK","2014",,,
"18857",":stat_player_game_return","201411090rai","2","27","0","48","24.0","201411090rai_4","Latavius Murray","M/MurrLa00","0","0","0","0","","OAK","2014",,,
"18864",":stat_player_game_return","201411090gnb","10","101","1","288","28.8","201411090gnb_1","Chris Williams","W/WillCh06","1","13","0","13","13.0","CHI","2014",,,
"18865",":stat_player_game_return","201411090gnb","0","0","0","0","","201411090gnb_2","Santonio Holmes","H/HolmSa00","1","0","0","0","0.0","CHI","2014",,,
"18866",":stat_player_game_return","201411090gnb","0","0","0","0","","201411090gnb_3","Randall Cobb","C/CobbRa00","2","17","0","16","8.0","GNB","2014",,,
"18867",":stat_player_game_return","201411090gnb","1","20","0","20","20.0","201411090gnb_4","DuJuan Harris","H/HarrDu01","0","0","0","0","","GNB","2014",,,
"19450",":stat_player_game_return","201411160nor","2","43","0","74","37.0","201411160nor_1","Adam Jones","J/JonePa20","1","9","0","9","9.0","CIN","2014",,,
"19459",":stat_player_game_return","201411160nor","0","0","0","0","","201411160nor_2","Brandin Cooks","C/CookBr00","1","4","0","4","4.0","NOR","2014",,,
"19467",":stat_player_game_return","201411160ram","0","0","0","0","","201411160ram_1","Isaiah Burse","B/BursIs01","1","0","0","0","0.0","DEN","2014",,,
"19470",":stat_player_game_return","201411300kan","0","0","0","0","","201411300kan_1","Isaiah Burse","B/BursIs01","4","22","0","41","10.3","DEN","2014",,,
"19475",":stat_player_game_return","201411160ram","2","14","0","24","12.0","201411160ram_2","Andre Caldwell","C/CaldAn00","0","0","0","0","","DEN","2014",,,
"19476",":stat_player_game_return","201411160car","1","19","0","19","19.0","201411160car_1","Devin Hester","H/HestDe99","0","0","0","0","","ATL","2014",,,
"19477",":stat_player_game_return","201411300kan","3","25","0","62","20.7","201411300kan_2","Omar Bolden","B/BoldOm00","0","0","0","0","","DEN","2014",,,
"19478",":stat_player_game_return","201411060cin","0","0","0","0","","201411060cin_1","Jim Leonhard","L/LeonJi23","2","11","0","15","7.5","CLE","2014",,,
"19481",":stat_player_game_return","201411160ram","0","0","0","0","","201411160ram_3","Tavon Austin","A/AustTa00","2","10","0","13","6.5","STL","2014",,,
"19484",":stat_player_game_return","201411300kan","1","14","0","14","14.0","201411300kan_3","Cody Latimer","L/LatiCo00","0","0","0","0","","DEN","2014",,,
"19485",":stat_player_game_return","201411060cin","1","25","0","25","25.0","201411060cin_2","Marlon Moore","M/MoorMa02","0","0","0","0","","CLE","2014",,,
"19491",":stat_player_game_return","201411160ram","2","25","0","49","24.5","201411160ram_4","Benny Cunningham","C/CunnBe01","0","0","0","0","","STL","2014",,,
"19492",":stat_player_game_return","201411160car","0","0","0","0","","201411160car_2","Corey Brown","B/BrowPh00","4","8","0","16","4.0","CAR","2014",,,
"19493",":stat_player_game_return","201411130mia","0","0","0","0","","201411130mia_1","Robert Woods","W/WoodRo02","1","11","0","11","11.0","BUF","2014",,,
"19494",":stat_player_game_return","201411300kan","0","0","0","0","","201411300kan_4","Marcus Cooper","C/CoopMa00","1","0","0","0","0.0","KAN","2014",,,
"19495",":stat_player_game_return","201411060cin","0","0","0","0","","201411060cin_3","Brandon Tate","T/TateBr00","3","11","0","21","7.0","CIN","2014",,,
"19499",":stat_player_game_return","201411160car","2","46","0","46","23.0","201411160car_3","Fozzy Whittaker","W/WhitFo00","0","0","0","0","","CAR","2014",,,
"19500",":stat_player_game_return","201411060cin","2","34","0","55","27.5","201411060cin_4","Adam Jones","J/JonePa20","1","4","0","4","4.0","CIN","2014",,,
"19501",":stat_player_game_return","201411300kan","4","31","0","89","22.3","201411300kan_5","De'Anthony Thomas","T/ThomDe05","0","0","0","0","","KAN","2014",,,
"19502",":stat_player_game_return","201411130mia","3","32","0","75","25.0","201411130mia_2","Bryce Brown","B/BrowBr02","0","0","0","0","","BUF","2014",,,
"19504",":stat_player_game_return","201411240nor","2","29","0","52","26.0","201411240nor_1","Jacoby Jones","J/JoneJa03","2","0","0","0","0.0","BAL","2014",,,
"19507",":stat_player_game_return","201411160car","2","19","0","27","13.5","201411160car_4","Brandon Williams","W/WillBr04","0","0","0","0","","CAR","2014",,,
"19509",":stat_player_game_return","201411300kan","3","36","0","89","29.7","201411300kan_6","Knile Davis","D/DaviKn00","0","0","0","0","","KAN","2014",,,
"19510",":stat_player_game_return","201411130mia","2","26","0","47","23.5","201411130mia_3","Jarvis Landry","L/LandJa00","0","0","0","0","","MIA","2014",,,
"19512",":stat_player_game_return","201411240nor","0","0","0","0","","201411240nor_2","Jalen Saunders","S/SaunJa00","1","7","0","7","7.0","NOR","2014",,,
"19514",":stat_player_game_return","201411300kan","1","21","0","21","21.0","201411300kan_7","Albert Wilson","W/WilsAl02","0","0","0","0","","KAN","2014",,,
"19516",":stat_player_game_return","201411240nor","1","20","0","20","20.0","201411240nor_3","Travaris Cadet","C/CadeTr00","0","0","0","0","","NOR","2014",,,
"19517",":stat_player_game_return","201411100phi","1","12","0","12","12.0","201411100phi_1","Brenton Bersin","B/BersBr00","3","7","0","19","6.3","CAR","2014",,,
"19518",":stat_player_game_return","201411090tam","4","48","0","106","26.5","201411090tam_1","Devin Hester","H/HestDe99","0","0","0","0","","ATL","2014",,,
"19519",":stat_player_game_return","201411090jax","1","23","0","23","23.0","201411090jax_1","Dwayne Harris","H/HarrDw00","3","10","0","24","8.0","DAL","2014",,,
"19520",":stat_player_game_return","201411100phi","2","39","0","70","35.0","201411100phi_2","Fozzy Whittaker","W/WhitFo00","0","0","0","0","","CAR","2014",,,
"19521",":stat_player_game_return","201411090tam","2","25","0","50","25.0","201411090tam_2","Marcus Thigpen","T/ThigMa00","1","53","0","53","53.0","TAM","2014",,,
"19522",":stat_player_game_return","201411090jax","1","16","0","16","16.0","201411090jax_2","Ace Sanders","S/SandAc00","4","23","0","45","11.3","JAX","2014",,,
"19523",":stat_player_game_return","201411090jax","2","16","0","32","16.0","201411090jax_3","Jordan Todman","T/TodmJo00","0","0","0","0","","JAX","2014",,,
"19524",":stat_player_game_return","201411100phi","0","0","0","0","","201411100phi_3","Darren Sproles","S/SproDa00","3","65","1","85","28.3","PHI","2014",,,
"19525",":stat_player_game_return","201411090jax","1","7","0","7","7.0","201411090jax_4","Ryan Davis","D/DaviRy00","0","0","0","0","","JAX","2014",,,
"20056",":stat_player_game_return","201412070den","1","27","0","27","27.0","201412070den_1","Marcus Thigpen","T/ThigMa00","0","0","0","0","","BUF","2014",,,
"20066",":stat_player_game_return","201412070den","0","0","0","0","","201412070den_2","Wes Welker","W/WelkWe00","1","7","0","7","7.0","DEN","2014",,,
"20075",":stat_player_game_return","201412070den","1","24","0","24","24.0","201412070den_3","Omar Bolden","B/BoldOm00","0","0","0","0","","DEN","2014",,,
"20087",":stat_player_game_return","201412070den","1","26","0","26","26.0","201412070den_4","Andre Caldwell","C/CaldAn00","0","0","0","0","","DEN","2014",,,
"20098",":stat_player_game_return","201411270det","1","24","0","24","24.0","201411270det_1","Marc Mariani","M/MariMa00","2","16","0","25","12.5","CHI","2014",,,
"20107",":stat_player_game_return","201411270det","3","27","0","65","21.7","201411270det_2","Jeremy Ross","R/RossJe01","2","12","0","14","7.0","DET","2014",,,
"20108",":stat_player_game_return","201411230sea","2","27","0","45","22.5","201411230sea_1","Ted Ginn Jr.","G/GinnTe00","0","0","0","0","","ARI","2014",,,
