"_id","_labels","fga","fgm","game_code","label","player","player_code","punt","punt_long","punt_yds","punt_yds_per_punt","team","xpa","xpm","year","_start","_end","_type"
"128862",":stat_player_game_kick","4","4","202010290car","202010290car_1","Younghoe Koo","K/KooxYo00","0","0","0","","ATL","2","1","2020",,,
"128867",":stat_player_game_kick","","","202010290car","202010290car_2","Sterling Hofrichter","H/HofrSt00","1","39","39","39.0","ATL","","","2020",,,
"128874",":stat_player_game_kick","1","1","202010290car","202010290car_3","Joey Slye","S/SlyeJo00","0","0","0","","CAR","2","2","2020",,,
"128875",":stat_player_game_kick","1","1","202010190dal","202010190dal_1","Zane Gonzalez","G/GonzZa00","0","0","0","","ARI","5","5","2020",,,
"128880",":stat_player_game_kick","","","202010190dal","202010190dal_2","Andy Lee","L/LeexAn20","4","49","151","37.8","ARI","","","2020",,,
"128881",":stat_player_game_kick","","","202010290car","202010290car_4","Joseph Charlton","C/CharJo01","2","45","78","39.0","CAR","","","2020",,,
"128883",":stat_player_game_kick","2","1","202010190dal","202010190dal_3","Greg Zuerlein","Z/ZuerGr00","0","0","0","","DAL","1","1","2020",,,
"128886",":stat_player_game_kick","2","2","202010040dal","202010040dal_1","Cody Parkey","P/ParkCo03","0","0","0","","CLE","5","5","2020",,,
"128888",":stat_player_game_kick","","","202010190dal","202010190dal_4","Chris Jones","J/JoneCh02","3","45","130","43.3","DAL","","","2020",,,
"128890",":stat_player_game_kick","","","202010040dal","202010040dal_2","Jamie Gillan","G/GillJa00","4","45","171","42.8","CLE","","","2020",,,
"128897",":stat_player_game_kick","","","202010040dal","202010040dal_3","Greg Zuerlein","Z/ZuerGr00","0","0","0","","DAL","2","2","2020",,,
"128901",":stat_player_game_kick","","","202010040dal","202010040dal_4","Chris Jones","J/JoneCh02","3","52","133","44.3","DAL","","","2020",,,
"128909",":stat_player_game_kick","3","3","202009170cle","202009170cle_1","Randy Bullock","B/BullRa00","0","0","0","","CIN","3","3","2020",,,
"128914",":stat_player_game_kick","","","202009170cle","202009170cle_2","Kevin Huber","H/HubeKe20","2","50","98","49.0","CIN","","","2020",,,
"128919",":stat_player_game_kick","","","202009170cle","202009170cle_3","Cody Parkey","P/ParkCo03","0","0","0","","CLE","5","5","2020",,,
"128923",":stat_player_game_kick","","","202009170cle","202009170cle_4","Jamie Gillan","G/GillJa00","1","43","43","43.0","CLE","","","2020",,,
"128949",":stat_player_game_kick","3","3","202010110atl","202010110atl_1","Joey Slye","S/SlyeJo00","0","0","0","","CAR","2","2","2020",,,
"128950",":stat_player_game_kick","","","202010040car","202010040car_1","Zane Gonzalez","G/GonzZa00","0","0","0","","ARI","3","3","2020",,,
"128953",":stat_player_game_kick","","","202010110atl","202010110atl_2","Joseph Charlton","C/CharJo01","3","54","134","44.7","CAR","","","2020",,,
"128956",":stat_player_game_kick","2","1","202009270atl","202009270atl_1","Cairo Santos","S/SantCa01","0","0","0","","CHI","3","3","2020",,,
"128957",":stat_player_game_kick","","","202010040car","202010040car_2","Andy Lee","L/LeexAn20","5","53","207","41.4","ARI","","","2020",,,
"128959",":stat_player_game_kick","3","3","202010110atl","202010110atl_3","Younghoe Koo","K/KooxYo00","0","0","0","","ATL","1","1","2020",,,
